* Dictionary *
round:		round #
stage:		stage #
amount:		amount to divide
weight:		nominal weight (number of votes)
group:		identifies subjects that were grouped together
id:			id #, constant through session
subject:		subject #, changes across elections
amount1:		offer to subjects #1; set to missing if bf == 0
amount2:		offer to subjects #2; set to missing if bf == 0
amount3:		offer to subjects #3; set to missing if bf == 0
amount4:		offer to subjects #4; set to missing if bf == 0
amount5:		offer to subjects #5; set to missing if bf == 0
selected:		proposal or demand selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w; set to missing if bf == 0
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
experienced:	= 1 if subjects have participated in 1 session before, = 0 o/w
step:			step #; set to missing if bf == 1
d1:			selected demand in step 1; set to missing if bf == 1
d2:			selected demand in step 2; set to missing if bf == 1
d3:			selected demand in step 3; set to missing if bf == 1
d4:			selected demand in step 4; set to missing if bf == 1
demand:		demand; set to missing if bf == 1
close:		= 1 if subject proposed to close the coalition, = 0 o/w; set to missing if bf == 1
bf:			= 1 if game is Baron and Ferejohn, = 0 o/w
total_votes:	total # of votes per group
full:			= 1 if all subjects in that session are paid in full, 0 o/w
**************

round	stage	amount	weight	group	id	subject	amount1	amount2	amount3	amount4	amount5	selected	vote	date	experienced	step	d1	d2	d3	d4	demand	close	bf	total_votes	full
2	1	60	1	3	10	5	15	0	15	0	30	0	0	110502	0								1	5	1
2	1	60	1	3	12	4	5	10	10	30	5	0	0	110502	0								1	5	1
2	2	60	1	1	2	4	20	0	0	20	20	0	0	110502	0								1	5	1
2	2	60	1	1	5	5	10	0	0	20	30	0	1	110502	0								1	5	1
2	2	60	1	1	6	3	3	3	25	14	15	1	1	110502	0								1	5	1
2	2	60	1	1	13	2	19	19	19	2	1	0	0	110502	0								1	5	1
2	2	60	1	1	14	1	30	5	10	5	10	0	0	110502	0								1	5	1
2	2	60	1	3	1	3	15	15	30	0	0	0	0	110502	0								1	5	1
2	2	60	1	3	8	1	30	15	15	0	0	0	0	110502	0								1	5	1
2	2	60	1	3	9	2	15.93	30.07	7	3	4	0	1	110502	0								1	5	1
2	2	60	1	3	10	5	0	15	0	15	30	1	1	110502	0								1	5	1
2	2	60	1	3	12	4	12	12	12	12	12	0	0	110502	0								1	5	1
2	3	60	1	1	2	4	20	0	0	20	20	0	0	110502	0								1	5	1
2	3	60	1	1	5	5	10	0	0	20	30	0	1	110502	0								1	5	1
2	3	60	1	1	6	3	0	18	26	0	16	1	1	110502	0								1	5	1
2	3	60	1	1	13	2	0	20	0	20	20	0	1	110502	0								1	5	1
2	3	60	1	1	14	1	25	15	5	5	10	0	0	110502	0								1	5	1
2	3	60	1	3	1	3	20	0	20	0	20	0	1	110502	0								1	5	1
2	3	60	1	3	8	1	30	15	15	0	0	1	1	110502	0								1	5	1
2	3	60	1	3	9	2	20	20	20	0	0	0	1	110502	0								1	5	1
2	3	60	1	3	10	5	0	15	0	15	30	0	0	110502	0								1	5	1
2	3	60	1	3	12	4	10	10	10	25	5	0	0	110502	0								1	5	1
3	1	60	1	1	7	5	0	0	25	10	25	1	1	110502	0								1	5	1
3	1	60	1	1	9	2	20	20	20	0	0	0	0	110502	0								1	5	1
3	1	60	1	1	10	4	20	0	20	20	0	0	0	110502	0								1	5	1
3	1	60	1	1	11	3	15	15	30	0	0	0	1	110502	0								1	5	1
3	1	60	1	1	13	1	20	10	10	20	0	0	0	110502	0								1	5	1
3	1	60	1	2	1	3	20	20	20	0	0	0	1	110502	0								1	5	1
3	1	60	1	2	2	5	0	0	20	20	20	0	0	110502	0								1	5	1
3	1	60	1	2	4	1	20	20	20	0	0	1	1	110502	0								1	5	1
3	1	60	1	2	5	2	15	30	15	0	0	0	1	110502	0								1	5	1
3	1	60	1	2	8	4	20	0	15	25	0	0	0	110502	0								1	5	1
3	1	60	1	3	3	5	0	20	20	0	20	0	0	110502	0								1	5	1
3	1	60	1	3	6	4	15	15	0	30	0	0	0	110502	0								1	5	1
3	1	60	1	3	12	3	12	12	12	12	12	0	1	110502	0								1	5	1
3	1	60	1	3	14	2	0	28	12	10	10	1	1	110502	0								1	5	1
3	1	60	1	3	15	1	25	17	17	1	0	0	0	110502	0								1	5	1
3	2	60	1	1	7	5	15	15	5	10	15	0	0	110502	0								1	5	1
3	2	60	1	1	9	2	20.93	24.07	5	5	5	0	1	110502	0								1	5	1
3	2	60	1	1	10	4	20	20	0	20	0	0	1	110502	0								1	5	1
3	2	60	1	1	11	3	15	15	30	0	0	0	0	110502	0								1	5	1
3	2	60	1	1	13	1	20	20	0	20	0	1	1	110502	0								1	5	1
3	2	60	1	3	3	5	0	20	20	0	20	0	0	110502	0								1	5	1
3	2	60	1	3	6	4	15	0	15	30	0	0	1	110502	0								1	5	1
3	2	60	1	3	12	3	5	10	30	10	5	0	1	110502	0								1	5	1
3	2	60	1	3	14	2	10	15	10	15	10	1	1	110502	0								1	5	1
3	2	60	1	3	15	1	22	19	19	0	0	0	0	110502	0								1	5	1
4	1	60	1	1	1	4	0	15	15	30	0	0	0	110502	0								1	5	1
4	1	60	1	1	2	3	0	0	26	19	15	0	0	110502	0								1	5	1
4	1	60	1	1	4	5	15	15	0	0	30	1	1	110502	0								1	5	1
4	1	60	1	1	5	1	25	10	10	0	15	0	1	110502	0								1	5	1
4	1	60	1	1	13	2	20	20	20	0	0	0	1	110502	0								1	5	1
4	1	60	1	2	3	2	20	20	0	0	20	0	1	110502	0								1	5	1
4	1	60	1	2	6	3	11	16	22	0	11	0	0	110502	0								1	5	1
4	1	60	1	2	10	5	0	20	0	20	20	1	1	110502	0								1	5	1
4	1	60	1	2	12	1	30	15	15	0	0	0	0	110502	0								1	5	1
4	1	60	1	2	14	4	18	12	5	20	5	0	1	110502	0								1	5	1
4	1	60	1	3	7	4	15	15	5	15	10	0	0	110502	0								1	5	1
4	1	60	1	3	8	3	15	0	25	0	20	0	1	110502	0								1	5	1
4	1	60	1	3	9	2	20	20	20	0	0	0	1	110502	0								1	5	1
4	1	60	1	3	11	1	24	18	18	0	0	0	1	110502	0								1	5	1
4	1	60	1	3	15	5	15	15	15	7	8	1	0	110502	0								1	5	1
5	1	60	1	1	2	3	0	0	30	15	15	0	1	110502	0								1	5	1
5	1	60	1	1	3	1	20	0	0	20	20	0	1	110502	0								1	5	1
5	1	60	1	1	6	4	1	15	1	28	15	0	0	110502	0								1	5	1
5	1	60	1	1	9	2	15	15	15	8	7	1	1	110502	0								1	5	1
5	1	60	1	1	15	5	7	8	15	15	15	0	0	110502	0								1	5	1
5	1	60	1	2	1	5	12	12	12	12	12	0	0	110502	0								1	5	1
5	1	60	1	2	5	2	10	30	10	10	0	0	0	110502	0								1	5	1
5	1	60	1	2	12	1	40	10	0	10	0	1	1	110502	0								1	5	1
5	1	60	1	2	13	4	16	22	0	22	0	0	0	110502	0								1	5	1
5	1	60	1	2	14	3	10	10	25	7.5	7.5	0	0	110502	0								1	5	1
5	1	60	1	3	4	5	15	15	0	0	30	0	0	110502	0								1	5	1
5	1	60	1	3	7	2	15	15	15	10	5	1	1	110502	0								1	5	1
5	1	60	1	3	8	3	0	20	25	15	0	0	1	110502	0								1	5	1
5	1	60	1	3	10	1	20	0	20	0	20	0	1	110502	0								1	5	1
5	1	60	1	3	11	4	0	0	18	24	18	0	0	110502	0								1	5	1
5	2	60	1	2	1	5	0	15	15	13	17	0	0	110502	0								1	5	1
5	2	60	1	2	5	2	10	25	5	10	10	0	0	110502	0								1	5	1
5	2	60	1	2	12	1	15	10	15	10	10	0	1	110502	0								1	5	1
5	2	60	1	2	13	4	22	0	16	22	0	1	1	110502	0								1	5	1
5	2	60	1	2	14	3	12	12	15	12	9	0	1	110502	0								1	5	1
6	1	60	1	1	2	2	15	30	15	0	0	0	0	110502	0								1	5	1
6	1	60	1	1	6	1	30	15	0	15	0	0	1	110502	0								1	5	1
6	1	60	1	1	8	4	0	20	0	30	10	0	0	110502	0								1	5	1
6	1	60	1	1	9	5	15	10	13	5	17	0	1	110502	0								1	5	1
6	1	60	1	1	10	3	17.5	0	25	0	17.5	1	1	110502	0								1	5	1
6	1	60	1	2	4	4	15	0	15	30	0	0	0	110502	0								1	5	1
6	1	60	1	2	5	2	15	30	15	0	0	1	1	110502	0								1	5	1
6	1	60	1	2	11	5	0	0	18	18	24	0	0	110502	0								1	5	1
6	1	60	1	2	12	3	11	11	14	12	12	0	1	110502	0								1	5	1
6	1	60	1	2	13	1	22	22	16	0	0	0	1	110502	0								1	5	1
6	1	60	1	3	1	4	0	16	22	22	0	0	0	110502	0								1	5	1
6	1	60	1	3	3	3	0	20	20	20	0	0	1	110502	0								1	5	1
6	1	60	1	3	7	2	20	20	0	20	0	0	1	110502	0								1	5	1
6	1	60	1	3	14	5	10	15	10	10	15	0	0	110502	0								1	5	1
6	1	60	1	3	15	1	15	15	15	8	7	1	1	110502	0								1	5	1
7	1	60	1	1	8	3	16	0	28	0	16	0	1	110502	0								1	5	1
7	1	60	1	1	9	1	23.97	21.03	15	0	0	0	0	110502	0								1	5	1
7	1	60	1	1	11	4	0	0	15	30	15	0	1	110502	0								1	5	1
7	1	60	1	1	12	2	13	20	7	10	10	0	0	110502	0								1	5	1
7	1	60	1	1	15	5	7	7	14	14	18	1	1	110502	0								1	5	1
7	1	60	1	2	3	2	20	20	0	20	0	0	0	110502	0								1	5	1
7	1	60	1	2	6	3	15	0	30	15	0	0	0	110502	0								1	5	1
7	1	60	1	2	7	4	2	18	2	20	18	0	0	110502	0								1	5	1
7	1	60	1	2	10	5	22	0	0	16	22	0	0	110502	0								1	5	1
7	1	60	1	2	14	1	25	10	10	7.5	7.5	1	1	110502	0								1	5	1
7	1	60	1	3	1	3	20	20	20	0	0	0	1	110502	0								1	5	1
7	1	60	1	3	2	4	0	0	20	20	20	1	1	110502	0								1	5	1
7	1	60	1	3	4	1	30	15	15	0	0	0	0	110502	0								1	5	1
7	1	60	1	3	5	5	12	0	8	10	30	0	1	110502	0								1	5	1
7	1	60	1	3	13	2	15	25	0	20	0	0	0	110502	0								1	5	1
7	2	60	1	2	3	2	20	20	0	0	20	0	1	110502	0								1	5	1
7	2	60	1	2	6	3	0	15.5	29	15.5	0	0	0	110502	0								1	5	1
7	2	60	1	2	7	4	0	22	16	22	0	1	1	110502	0								1	5	1
7	2	60	1	2	10	5	0	0	16	22	22	0	0	110502	0								1	5	1
7	2	60	1	2	14	1	18	12	15	0	15	0	0	110502	0								1	5	1
7	3	60	1	2	3	2	20	20	0	0	20	0	0	110502	0								1	5	1
7	3	60	1	2	6	3	15	0	30	0	15	0	0	110502	0								1	5	1
7	3	60	1	2	7	4	0	15	15	15	15	0	0	110502	0								1	5	1
7	3	60	1	2	10	5	0	16	0	22	22	0	1	110502	0								1	5	1
7	3	60	1	2	14	1	18	12	15	0	15	1	1	110502	0								1	5	1
7	4	60	1	2	3	2	20	20	0	0	20	0	0	110502	0								1	5	1
7	4	60	1	2	6	3	0	15	30	0	15	0	1	110502	0								1	5	1
7	4	60	1	2	7	4	0	15	15	15	15	0	0	110502	0								1	5	1
7	4	60	1	2	10	5	16	0	0	22	22	0	1	110502	0								1	5	1
7	4	60	1	2	14	1	16	6	16	6	16	1	1	110502	0								1	5	1
8	1	60	1	1	1	2	22	22	16	0	0	0	0	110502	0								1	5	1
8	1	60	1	1	2	4	17	0	0	26	17	1	1	110502	0								1	5	1
8	1	60	1	1	8	3	0	20	25	15	0	0	0	110502	0								1	5	1
8	1	60	1	1	9	1	20	20	20	0	0	0	1	110502	0								1	5	1
8	1	60	1	1	10	5	20	0	20	0	20	0	1	110502	0								1	5	1
8	1	60	1	2	3	4	0	20	20	20	0	1	1	110502	0								1	5	1
8	1	60	1	2	6	3	15.5	0	29.4	15.1	0	0	1	110502	0								1	5	1
8	1	60	1	2	7	2	10	12.5	12.5	12.5	12.5	0	1	110502	0								1	5	1
8	1	60	1	2	14	1	20	20	0	0	20	0	0	110502	0								1	5	1
8	1	60	1	2	15	5	7	7	14	14	18	0	0	110502	0								1	5	1
8	1	60	1	3	4	5	0	15	0	15	30	0	1	110502	0								1	5	1
8	1	60	1	3	5	1	20	0	20	20	0	0	0	110502	0								1	5	1
8	1	60	1	3	11	4	0	0	15	30	15	0	0	110502	0								1	5	1
8	1	60	1	3	12	3	20	0	30	0	10	0	0	110502	0								1	5	1
8	1	60	1	3	13	2	15	30	0	0	15	1	1	110502	0								1	5	1
8	2	60	1	3	4	5	0	15	15	0	30	1	1	110502	0								1	5	1
8	2	60	1	3	5	1	25	10	15	10	0	0	0	110502	0								1	5	1
8	2	60	1	3	11	4	0	0	15	30	15	0	0	110502	0								1	5	1
8	2	60	1	3	12	3	15	15	15	10	5	0	1	110502	0								1	5	1
8	2	60	1	3	13	2	20	20	0	0	20	0	0	110502	0								1	5	1
8	3	60	1	3	4	5	0	0	15	15	30	0	0	110502	0								1	5	1
8	3	60	1	3	5	1	25	13	12	10	0	1	1	110502	0								1	5	1
8	3	60	1	3	11	4	0	0	15	30	15	0	0	110502	0								1	5	1
8	3	60	1	3	12	3	12	10	18	10	10	0	1	110502	0								1	5	1
8	3	60	1	3	13	2	0	20	0	20	20	0	0	110502	0								1	5	1
8	4	60	1	3	4	5	0	0	15	15	30	0	0	110502	0								1	5	1
8	4	60	1	3	5	1	30	0	15	5	10	1	1	110502	0								1	5	1
8	4	60	1	3	11	4	0	0	16	28	16	0	0	110502	0								1	5	1
8	4	60	1	3	12	3	20	0	20	20	0	0	0	110502	0								1	5	1
8	4	60	1	3	13	2	20	20	20	0	0	0	0	110502	0								1	5	1
8	5	60	1	3	4	5	0	0	20	20	20	0	1	110502	0								1	5	1
8	5	60	1	3	5	1	25	0	15	20	0	0	0	110502	0								1	5	1
8	5	60	1	3	11	4	0	0	18	24	18	0	1	110502	0								1	5	1
8	5	60	1	3	12	3	0	15	15	15	15	0	1	110502	0								1	5	1
8	5	60	1	3	13	2	12	12	12	12	12	1	1	110502	0								1	5	1
9	1	60	1	1	6	4	15	15	0	30	0	0	0	110502	0								1	5	1
9	1	60	1	1	7	5	60	0	0	0	0	0	0	110502	0								1	5	1
9	1	60	1	1	8	2	17	26	0	17	0	0	1	110502	0								1	5	1
9	1	60	1	1	9	1	21	19	20	0	0	1	1	110502	0								1	5	1
9	1	60	1	1	10	3	17.5	0	25	0	17.5	0	1	110502	0								1	5	1
9	1	60	1	2	1	2	21	22	17	0	0	1	1	110502	0								1	5	1
9	1	60	1	2	2	3	0	0	26	17	17	0	1	110502	0								1	5	1
9	1	60	1	2	3	5	20	0	0	20	20	0	0	110502	0								1	5	1
9	1	60	1	2	14	1	18	0	18	6	18	0	1	110502	0								1	5	1
9	1	60	1	2	15	4	7	14	7	18	14	0	0	110502	0								1	5	1
9	1	60	1	3	4	5	0	0	17	18	25	0	0	110502	0								1	5	1
9	1	60	1	3	5	3	10	12	30	8	0	0	1	110502	0								1	5	1
9	1	60	1	3	11	1	24	18	18	0	0	1	1	110502	0								1	5	1
9	1	60	1	3	12	2	13	15	15	15	2	0	1	110502	0								1	5	1
9	1	60	1	3	13	4	0	20	0	20	20	0	0	110502	0								1	5	1
10	1	60	1	1	1	2	21	22	17	0	0	0	1	110502	0								1	5	1
10	1	60	1	1	7	4	7.5	15	7.5	15	15	1	1	110502	0								1	5	1
10	1	60	1	1	8	3	17	0	26	0	17	0	0	110502	0								1	5	1
10	1	60	1	1	10	5	20	0	20	0	20	0	0	110502	0								1	5	1
10	1	60	1	1	14	1	22	22	16	0	0	0	0	110502	0								1	5	1
10	1	60	1	2	2	3	17	0	26	17	0	0	0	110502	0								1	5	1
10	1	60	1	2	6	1	30	15	0	15	0	0	0	110502	0								1	5	1
10	1	60	1	2	9	2	20	22	18	0	0	0	1	110502	0								1	5	1
10	1	60	1	2	13	4	0	20	0	20	20	1	1	110502	0								1	5	1
10	1	60	1	2	15	5	0	0	20	20	20	0	1	110502	0								1	5	1
10	1	60	1	3	3	4	19	0	19	22	0	0	0	110502	0								1	5	1
10	1	60	1	3	4	5	0	0	18	18	24	0	0	110502	0								1	5	1
10	1	60	1	3	5	1	25	15	15	5	0	0	0	110502	0								1	5	1
10	1	60	1	3	11	2	18	24	18	0	0	1	1	110502	0								1	5	1
10	1	60	1	3	12	3	10	0	30	20	0	0	0	110502	0								1	5	1
10	2	60	1	1	1	2	21	22	17	0	0	0	0	110502	0								1	5	1
10	2	60	1	1	7	4	15	15	15	15	0	0	1	110502	0								1	5	1
10	2	60	1	1	8	3	0	17	26	17	0	0	1	110502	0								1	5	1
10	2	60	1	1	10	5	20	0	20	0	20	0	0	110502	0								1	5	1
10	2	60	1	1	14	1	18	6	18	18	0	1	1	110502	0								1	5	1
10	2	60	1	3	3	4	0	0	19	22	19	0	0	110502	0								1	5	1
10	2	60	1	3	4	5	0	0	20	20	20	0	1	110502	0								1	5	1
10	2	60	1	3	5	1	25	0	15	0	20	1	1	110502	0								1	5	1
10	2	60	1	3	11	2	0	24	0	18	18	0	0	110502	0								1	5	1
10	2	60	1	3	12	3	10	5	20	20	5	0	0	110502	0								1	5	1
10	3	60	1	3	3	4	20	0	0	20	20	0	1	110502	0								1	5	1
10	3	60	1	3	4	5	20	0	0	20	20	0	1	110502	0								1	5	1
10	3	60	1	3	5	1	25	0	15	20	0	0	0	110502	0								1	5	1
10	3	60	1	3	11	2	0	24	0	18	18	1	1	110502	0								1	5	1
10	3	60	1	3	12	3	0	20	20	20	0	0	0	110502	0								1	5	1
1	1	60	1	1	1	2	12	12	12	12	12	0	0	110602	0								1	7	0
1	1	60	1	1	3	4	0	0	33	27	0	0	0	110602	0								1	7	0
1	1	60	3	1	5	3	10	10	40	0	0	1	1	110602	0								1	7	0
1	1	60	1	1	9	5	0	0	30	0	30	0	0	110602	0								1	7	0
1	1	60	1	1	12	1	15	15	0	15	15	0	0	110602	0								1	7	0
1	1	60	1	2	2	3	12	12	14	12	10	0	0	110602	0								1	7	0
1	1	60	1	2	4	2	25	15	10	5	5	0	1	110602	0								1	7	0
1	1	60	1	2	6	4	0	15	15	15	15	0	0	110602	0								1	7	0
1	1	60	1	2	13	5	30	0	0	0	30	0	0	110602	0								1	7	0
1	1	60	3	2	15	1	45	15	0	0	0	1	1	110602	0								1	7	0
1	1	60	1	3	7	4	0	36	0	24	0	0	0	110602	0								1	7	0
1	1	60	1	3	8	1	40	20	0	0	0	0	0	110602	0								1	7	0
1	1	60	3	3	10	2	0	50	0	0	10	1	1	110602	0								1	7	0
1	1	60	1	3	11	3	12	12	12	12	12	0	0	110602	0								1	7	0
1	1	60	1	3	14	5	12	12	12	12	12	0	0	110602	0								1	7	0
1	2	60	1	1	1	2	12	12	12	12	12	0	0	110602	0								1	7	0
1	2	60	1	1	3	4	0	0	33	27	0	1	1	110602	0								1	7	0
1	2	60	3	1	5	3	0	20	40	0	0	0	0	110602	0								1	7	0
1	2	60	1	1	9	5	0	0	30	0	30	0	0	110602	0								1	7	0
1	2	60	1	1	12	1	15	15	0	15	15	0	0	110602	0								1	7	0
1	2	60	1	3	7	4	0	36	0	24	0	0	1	110602	0								1	7	0
1	2	60	1	3	8	1	35	15	5	5	0	0	1	110602	0								1	7	0
1	2	60	3	3	10	2	0	30	0	30	0	0	0	110602	0								1	7	0
1	2	60	1	3	11	3	12	12	12	12	12	0	1	110602	0								1	7	0
1	2	60	1	3	14	5	12	0	12	12	24	1	1	110602	0								1	7	0
1	3	60	1	1	1	2	12	12	12	12	12	0	0	110602	0								1	7	0
1	3	60	1	1	3	4	0	0	39	21	0	0	0	110602	0								1	7	0
1	3	60	3	1	5	3	0	0	40	20	0	0	0	110602	0								1	7	0
1	3	60	1	1	9	5	0	0	30	0	30	1	1	110602	0								1	7	0
1	3	60	1	1	12	1	15	15	0	15	15	0	0	110602	0								1	7	0
1	4	60	1	1	1	2	12	12	12	12	12	0	1	110602	0								1	7	0
1	4	60	1	1	3	4	15	15	0	15	15	0	1	110602	0								1	7	0
1	4	60	3	1	5	3	0	0	40	0	20	0	0	110602	0								1	7	0
1	4	60	1	1	9	5	15	15	0	15	15	1	1	110602	0								1	7	0
1	4	60	1	1	12	1	15	15	0	15	15	0	1	110602	0								1	7	0
2	1	60	1	1	1	3	12	12	12	12	12	0	1	110602	0								1	7	0
2	1	60	1	1	3	2	0	21	0	0	39	0	1	110602	0								1	7	0
2	1	60	1	1	4	1	15	10	5	5	25	0	0	110602	0								1	7	0
2	1	60	3	1	10	5	0	12	12	12	24	1	1	110602	0								1	7	0
2	1	60	1	1	12	4	15	15	15	15	0	0	1	110602	0								1	7	0
2	1	60	1	2	2	2	5	20	5	5	25	0	0	110602	0								1	7	0
2	1	60	1	2	8	3	0	15	35	5	5	0	1	110602	0								1	7	0
2	1	60	1	2	9	1	30	0	0	0	30	0	0	110602	0								1	7	0
2	1	60	1	2	11	4	12	12	12	24	0	0	0	110602	0								1	7	0
2	1	60	3	2	15	5	0	0	15	0	45	1	1	110602	0								1	7	0
2	1	60	3	3	5	1	30	10	10	10	0	1	1	110602	0								1	7	0
2	1	60	1	3	6	4	0	15	15	15	15	0	1	110602	0								1	7	0
2	1	60	1	3	7	5	36	0	0	0	24	0	0	110602	0								1	7	0
2	1	60	1	3	13	2	0	15	15	15	15	0	0	110602	0								1	7	0
2	1	60	1	3	14	3	12	12	12	12	12	0	1	110602	0								1	7	0
3	1	60	1	1	4	5	33	0	5	7	15	0	0	110602	0								1	7	0
3	1	60	3	1	5	1	36	12	12	0	0	1	1	110602	0								1	7	0
3	1	60	1	1	6	3	0	15	15	15	15	0	1	110602	0								1	7	0
3	1	60	1	1	12	2	0	15	15	15	15	0	1	110602	0								1	7	0
3	1	60	1	1	13	4	0	15	15	15	15	0	0	110602	0								1	7	0
3	1	60	1	2	1	2	12	12	12	12	12	0	0	110602	0								1	7	0
3	1	60	1	2	7	4	0	0	36	24	0	0	0	110602	0								1	7	0
3	1	60	1	2	8	1	25	25	10	0	0	0	0	110602	0								1	7	0
3	1	60	1	2	9	5	0	0	30	0	30	0	0	110602	0								1	7	0
3	1	60	3	2	15	3	10	0	50	0	0	1	1	110602	0								1	7	0
3	1	60	1	3	2	2	0	20	0	0	40	0	0	110602	0								1	7	0
3	1	60	1	3	3	3	0	0	21	0	39	0	1	110602	0								1	7	0
3	1	60	3	3	10	5	0	6	12	12	30	1	1	110602	0								1	7	0
3	1	60	1	3	11	4	10	10	10	24	6	0	1	110602	0								1	7	0
3	1	60	1	3	14	1	12	12	12	12	12	0	1	110602	0								1	7	0
3	2	60	1	2	1	2	12	12	12	12	12	0	0	110602	0								1	7	0
3	2	60	1	2	7	4	0	0	36	24	0	0	0	110602	0								1	7	0
3	2	60	1	2	8	1	40	5	10	5	0	0	0	110602	0								1	7	0
3	2	60	1	2	9	5	0	0	30	0	30	1	1	110602	0								1	7	0
3	2	60	3	2	15	3	0	15	45	0	0	0	0	110602	0								1	7	0
3	3	60	1	2	1	2	12	12	12	12	12	0	0	110602	0								1	7	0
3	3	60	1	2	7	4	0	0	36	24	0	0	0	110602	0								1	7	0
3	3	60	1	2	8	1	25	10	5	10	10	0	0	110602	0								1	7	0
3	3	60	1	2	9	5	0	0	50	0	10	1	1	110602	0								1	7	0
3	3	60	3	2	15	3	0	15	45	0	0	0	1	110602	0								1	7	0
4	1	60	1	1	6	1	15	0	15	15	15	0	1	110602	0								1	7	0
4	1	60	1	1	7	4	0	36	0	24	0	0	0	110602	0								1	7	0
4	1	60	1	1	8	5	5	10	5	10	30	0	0	110602	0								1	7	0
4	1	60	1	1	9	3	15	0	15	15	15	0	0	110602	0								1	7	0
4	1	60	3	1	10	2	14	46	0	0	0	1	1	110602	0								1	7	0
4	1	60	1	2	3	3	39	0	21	0	0	0	0	110602	0								1	7	0
4	1	60	1	2	4	5	33	0	5	7	15	0	1	110602	0								1	7	0
4	1	60	1	2	11	4	0	13	13	21	13	0	0	110602	0								1	7	0
4	1	60	1	2	12	2	30	10	0	10	10	0	0	110602	0								1	7	0
4	1	60	3	2	15	1	50	0	0	0	10	1	1	110602	0								1	7	0
4	1	60	1	3	1	3	15	0	15	15	15	1	1	110602	0								1	7	0
4	1	60	1	3	2	4	2	30	5	18	5	0	1	110602	0								1	7	0
4	1	60	3	3	5	2	0	40	20	0	0	0	0	110602	0								1	7	0
4	1	60	1	3	13	1	27	33	0	0	0	0	1	110602	0								1	7	0
4	1	60	1	3	14	5	12	12	12	12	12	0	0	110602	0								1	7	0
4	2	60	1	3	1	3	15	0	15	15	15	0	1	110602	0								1	7	0
4	2	60	1	3	2	4	5	27	5	18	5	0	1	110602	0								1	7	0
4	2	60	3	3	5	2	0	40	0	0	20	0	0	110602	0								1	7	0
4	2	60	1	3	13	1	24	36	0	0	0	0	0	110602	0								1	7	0
4	2	60	1	3	14	5	12	0	12	12	24	1	1	110602	0								1	7	0
4	3	60	1	3	1	3	15	0	15	15	15	0	0	110602	0								1	7	0
4	3	60	1	3	2	4	5	25	5	17	8	1	1	110602	0								1	7	0
4	3	60	3	3	5	2	11	35	11	3	0	0	0	110602	0								1	7	0
4	3	60	1	3	13	1	24	36	0	0	0	0	0	110602	0								1	7	0
4	3	60	1	3	14	5	12	24	12	0	12	0	1	110602	0								1	7	0
4	4	60	1	3	1	3	15	0	15	15	15	0	0	110602	0								1	7	0
4	4	60	1	3	2	4	12	12	12	12	12	0	1	110602	0								1	7	0
4	4	60	3	3	5	2	0	37	0	12	11	1	1	110602	0								1	7	0
4	4	60	1	3	13	1	24	36	0	0	0	0	0	110602	0								1	7	0
4	4	60	1	3	14	5	24	12	24	0	0	0	1	110602	0								1	7	0
5	1	60	1	1	6	3	14	14	18	0	14	0	0	110602	0								1	7	0
5	1	60	1	1	8	1	15	0	0	45	0	0	0	110602	0								1	7	0
5	1	60	1	1	9	5	0	0	0	45	15	0	1	110602	0								1	7	0
5	1	60	1	1	12	2	15	15	15	0	15	0	0	110602	0								1	7	0
5	1	60	3	1	15	4	0	0	0	50	10	1	1	110602	0								1	7	0
5	1	60	1	2	1	4	0	15	15	15	15	0	0	110602	0								1	7	0
5	1	60	1	2	3	3	0	13	20	14	13	0	0	110602	0								1	7	0
5	1	60	1	2	4	2	33	15	7	3	2	0	1	110602	0								1	7	0
5	1	60	1	2	7	5	38	0	0	0	22	0	0	110602	0								1	7	0
5	1	60	3	2	10	1	50	10	0	0	0	1	1	110602	0								1	7	0
5	1	60	1	3	2	3	0	35	14	1	10	0	1	110602	0								1	7	0
5	1	60	3	3	5	1	40	10	10	0	0	1	1	110602	0								1	7	0
5	1	60	1	3	11	2	0	21	13	13	13	0	1	110602	0								1	7	0
5	1	60	1	3	13	4	36	0	0	24	0	0	0	110602	0								1	7	0
5	1	60	1	3	14	5	0	15	15	15	15	0	1	110602	0								1	7	0
6	1	60	3	1	5	2	8	42	10	0	0	1	1	110602	0								1	7	0
6	1	60	1	1	6	1	24	0	12	12	12	0	0	110602	0								1	7	0
6	1	60	1	1	7	4	0	38	0	22	0	0	0	110602	0								1	7	0
6	1	60	1	1	8	3	5	30	10	15	0	0	1	110602	0								1	7	0
6	1	60	1	1	9	5	15	0	15	15	15	0	0	110602	0								1	7	0
6	1	60	1	2	4	5	33	6	3	3	15	0	0	110602	0								1	7	0
6	1	60	3	2	10	1	55	5	0	0	0	1	1	110602	0								1	7	0
6	1	60	1	2	11	3	0	13	21	13	13	0	0	110602	0								1	7	0
6	1	60	1	2	12	2	0	15	15	15	15	0	0	110602	0								1	7	0
6	1	60	1	2	13	4	36	0	0	24	0	0	0	110602	0								1	7	0
6	1	60	1	3	1	3	15	15	15	15	0	0	1	110602	0								1	7	0
6	1	60	1	3	2	2	1	14	10	2	33	0	1	110602	0								1	7	0
6	1	60	1	3	3	4	15	15	15	15	0	0	1	110602	0								1	7	0
