* Dictionary *
cycle:		cycle # (supergame within a session)
period:		period # (period within a cycle)
beta:			beta, = 999 if one-shot treatment (OS), = 999999 if infinity treatment
z:			public signal, set to missing if beta = 999999, or in two occasion because it was not recorded
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
coop:			= 1 if subject cooperated, = 0 o/w
group:		identifies subjects that were grouped together for a cycle
id:			id #, constant within a session
**************

cycle	period	beta	z	date	coop	group	id
1	4	0	18	111301	0	3	11
2	1	0	20	111301	1	23	11
2	2	0	18	111301	0	23	11
2	3	0	18	111301	0	23	11
2	4	0	16	111301	0	23	11
2	5	0	18	111301	1	23	11
2	6	0	18	111301	1	23	11
2	7	0	18	111301	0	23	11
2	8	0	20	111301	1	23	11
2	9	0	20	111301	1	23	11
2	10	0	20	111301	1	23	11
2	11	0	20	111301	1	23	11
2	12	0	20	111301	1	23	11
2	13	0	20	111301	1	23	11
2	14	0	20	111301	1	23	11
2	15	0	20	111301	1	23	11
2	16	0	20	111301	1	23	11
3	1	0	18	111301	0	29	11
3	2	0	18	111301	1	29	11
3	3	0	20	111301	1	29	11
4	1	0	20	111301	1	46	11
4	2	0	20	111301	1	46	11
4	3	0	20	111301	1	46	11
4	4	0	20	111301	1	46	11
4	5	0	20	111301	1	46	11
4	6	0	20	111301	1	46	11
4	7	0	20	111301	1	46	11
4	8	0	20	111301	1	46	11
4	9	0	20	111301	1	46	11
4	10	0	20	111301	1	46	11
4	11	0	20	111301	1	46	11
4	12	0	20	111301	1	46	11
4	13	0	18	111301	0	46	11
4	14	0	16	111301	0	46	11
4	15	0	18	111301	1	46	11
4	16	0	18	111301	1	46	11
5	1	0	18	111301	1	57	11
5	2	0	20	111301	1	57	11
5	3	0	20	111301	1	57	11
5	4	0	20	111301	1	57	11
5	5	0	20	111301	1	57	11
6	1	0	20	111301	1	61	11
6	2	0	20	111301	1	61	11
6	3	0	20	111301	1	61	11
6	4	0	20	111301	1	61	11
6	5	0	20	111301	1	61	11
6	6	0	20	111301	1	61	11
7	1	0	20	111301	1	74	11
7	2	0	20	111301	1	74	11
8	1	0	20	111301	1	87	11
8	2	0	20	111301	1	87	11
8	3	0	20	111301	1	87	11
8	4	0	20	111301	1	87	11
8	5	0	20	111301	1	87	11
8	6	0	20	111301	1	87	11
8	7	0	20	111301	1	87	11
8	8	0	20	111301	1	87	11
8	9	0	20	111301	1	87	11
8	10	0	20	111301	1	87	11
8	11	0	20	111301	1	87	11
8	12	0	20	111301	1	87	11
8	13	0	20	111301	1	87	11
8	14	0	20	111301	1	87	11
8	15	0	20	111301	1	87	11
8	16	0	20	111301	1	87	11
8	17	0	20	111301	1	87	11
8	18	0	20	111301	1	87	11
8	19	0	20	111301	1	87	11
8	20	0	20	111301	1	87	11
8	21	0	20	111301	1	87	11
8	22	0	20	111301	1	87	11
1	1	0	20	111301	1	8	12
1	2	0	18	111301	0	8	12
1	3	0	20	111301	1	8	12
1	4	0	18	111301	0	8	12
2	1	0	20	111301	1	22	12
2	2	0	18	111301	1	22	12
2	3	0	20	111301	1	22	12
2	4	0	18	111301	0	22	12
2	5	0	16	111301	0	22	12
2	6	0	20	111301	1	22	12
2	7	0	18	111301	1	22	12
2	8	0	18	111301	1	22	12
2	9	0	16	111301	0	22	12
2	10	0	16	111301	0	22	12
2	11	0	18	111301	1	22	12
2	12	0	18	111301	1	22	12
2	13	0	16	111301	0	22	12
2	14	0	18	111301	1	22	12
2	15	0	16	111301	0	22	12
2	16	0	16	111301	0	22	12
3	1	0	16	111301	0	31	12
3	2	0	18	111301	0	31	12
3	3	0	18	111301	1	31	12
4	1	0	20	111301	1	40	12
4	2	0	20	111301	1	40	12
4	3	0	20	111301	1	40	12
4	4	0	20	111301	1	40	12
4	5	0	18	111301	0	40	12
4	6	0	16	111301	0	40	12
4	7	0	18	111301	1	40	12
4	8	0	18	111301	1	40	12
4	9	0	16	111301	0	40	12
4	10	0	18	111301	1	40	12
4	11	0	16	111301	0	40	12
4	12	0	16	111301	0	40	12
4	13	0	18	111301	1	40	12
4	14	0	18	111301	1	40	12
4	15	0	18	111301	1	40	12
4	16	0	18	111301	1	40	12
5	1	0	20	111301	1	56	12
5	2	0	20	111301	1	56	12
5	3	0	20	111301	1	56	12
5	4	0	20	111301	1	56	12
5	5	0	20	111301	1	56	12
6	1	0	18	111301	0	66	12
6	2	0	16	111301	0	66	12
6	3	0	16	111301	0	66	12
6	4	0	20	111301	1	66	12
6	5	0	20	111301	1	66	12
6	6	0	20	111301	1	66	12
7	1	0	20	111301	1	83	12
7	2	0	20	111301	1	83	12
8	1	0	18	111301	0	96	12
8	2	0	16	111301	0	96	12
8	3	0	18	111301	1	96	12
8	4	0	20	111301	1	96	12
8	5	0	20	111301	1	96	12
8	6	0	20	111301	1	96	12
8	7	0	20	111301	1	96	12
8	8	0	20	111301	1	96	12
8	9	0	20	111301	1	96	12
8	10	0	20	111301	1	96	12
8	11	0	20	111301	1	96	12
8	12	0	20	111301	1	96	12
8	13	0	20	111301	1	96	12
8	14	0	20	111301	1	96	12
8	15	0	20	111301	1	96	12
8	16	0	20	111301	1	96	12
8	17	0	20	111301	1	96	12
8	18	0	20	111301	1	96	12
8	19	0	20	111301	1	96	12
8	20	0	20	111301	1	96	12
8	21	0	20	111301	1	96	12
8	22	0	18	111301	0	96	12
1	1	0	20	111301	1	11	13
1	2	0	20	111301	1	11	13
1	3	0	20	111301	1	11	13
1	4	0	20	111301	1	11	13
2	1	0	18	111301	1	15	13
2	2	0	16	111301	0	15	13
2	3	0	18	111301	0	15	13
2	4	0	18	111301	0	15	13
2	5	0	18	111301	0	15	13
2	6	0	16	111301	0	15	13
2	7	0	16	111301	0	15	13
2	8	0	16	111301	0	15	13
2	9	0	16	111301	0	15	13
2	10	0	18	111301	1	15	13
2	11	0	20	111301	1	15	13
2	12	0	20	111301	1	15	13
2	13	0	18	111301	0	15	13
2	14	0	16	111301	0	15	13
2	15	0	20	111301	1	15	13
2	16	0	20	111301	1	15	13
3	1	0	20	111301	1	27	13
3	2	0	20	111301	1	27	13
3	3	0	20	111301	1	27	13
4	1	0	20	111301	1	47	13
4	2	0	20	111301	1	47	13
4	3	0	20	111301	1	47	13
4	4	0	20	111301	1	47	13
4	5	0	20	111301	1	47	13
4	6	0	20	111301	1	47	13
4	7	0	20	111301	1	47	13
4	8	0	20	111301	1	47	13
4	9	0	20	111301	1	47	13
4	10	0	20	111301	1	47	13
4	11	0	20	111301	1	47	13
4	12	0	20	111301	1	47	13
4	13	0	20	111301	1	47	13
4	14	0	20	111301	1	47	13
4	15	0	20	111301	1	47	13
4	16	0	20	111301	1	47	13
5	1	0	20	111301	1	50	13
5	2	0	20	111301	1	50	13
5	3	0	20	111301	1	50	13
5	4	0	20	111301	1	50	13
5	5	0	20	111301	1	50	13
6	1	0	20	111301	1	68	13
6	2	0	20	111301	1	68	13
6	3	0	20	111301	1	68	13
6	4	0	20	111301	1	68	13
6	5	0	20	111301	1	68	13
6	6	0	20	111301	1	68	13
7	1	0	20	111301	1	78	13
7	2	0	20	111301	1	78	13
8	1	0	20	111301	1	95	13
8	2	0	20	111301	1	95	13
8	3	0	20	111301	1	95	13
8	4	0	20	111301	1	95	13
8	5	0	20	111301	1	95	13
8	6	0	20	111301	1	95	13
8	7	0	20	111301	1	95	13
8	8	0	20	111301	1	95	13
8	9	0	20	111301	1	95	13
8	10	0	20	111301	1	95	13
8	11	0	20	111301	1	95	13
8	12	0	20	111301	1	95	13
8	13	0	20	111301	1	95	13
8	14	0	20	111301	1	95	13
8	15	0	20	111301	1	95	13
8	16	0	20	111301	1	95	13
8	17	0	20	111301	1	95	13
8	18	0	20	111301	1	95	13
8	19	0	20	111301	1	95	13
8	20	0	20	111301	1	95	13
8	21	0	20	111301	1	95	13
8	22	0	20	111301	1	95	13
1	1	0	20	111301	1	4	14
1	2	0	18	111301	1	4	14
1	3	0	20	111301	1	4	14
1	4	0	18	111301	0	4	14
2	1	0	18	111301	1	18	14
2	2	0	16	111301	0	18	14
2	3	0	18	111301	1	18	14
2	4	0	16	111301	0	18	14
2	5	0	16	111301	0	18	14
2	6	0	16	111301	0	18	14
2	7	0	16	111301	0	18	14
2	8	0	16	111301	0	18	14
2	9	0	18	111301	0	18	14
2	10	0	16	111301	0	18	14
2	11	0	16	111301	0	18	14
2	12	0	18	111301	1	18	14
2	13	0	18	111301	0	18	14
2	14	0	16	111301	0	18	14
2	15	0	16	111301	0	18	14
2	16	0	18	111301	1	18	14
3	1	0	20	111301	1	32	14
3	2	0	20	111301	1	32	14
3	3	0	20	111301	1	32	14
4	1	0	20	111301	1	44	14
4	2	0	20	111301	1	44	14
4	3	0	20	111301	1	44	14
4	4	0	20	111301	1	44	14
4	5	0	20	111301	1	44	14
4	6	0	20	111301	1	44	14
4	7	0	20	111301	1	44	14
4	8	0	20	111301	1	44	14
4	9	0	20	111301	1	44	14
4	10	0	20	111301	1	44	14
4	11	0	20	111301	1	44	14
4	12	0	20	111301	1	44	14
4	13	0	20	111301	1	44	14
4	14	0	20	111301	1	44	14
4	15	0	20	111301	1	44	14
4	16	0	20	111301	1	44	14
5	1	0	20	111301	1	53	14
5	2	0	20	111301	1	53	14
5	3	0	20	111301	1	53	14
5	4	0	18	111301	1	53	14
5	5	0	18	111301	0	53	14
6	1	0	20	111301	1	72	14
6	2	0	20	111301	1	72	14
6	3	0	18	111301	1	72	14
6	4	0	18	111301	0	72	14
6	5	0	18	111301	1	72	14
6	6	0	16	111301	0	72	14
7	1	0	20	111301	1	75	14
7	2	0	20	111301	1	75	14
8	1	0	18	111301	1	96	14
8	2	0	16	111301	0	96	14
8	3	0	18	111301	0	96	14
8	4	0	20	111301	1	96	14
8	5	0	20	111301	1	96	14
8	6	0	20	111301	1	96	14
8	7	0	20	111301	1	96	14
8	8	0	20	111301	1	96	14
8	9	0	20	111301	1	96	14
8	10	0	20	111301	1	96	14
8	11	0	20	111301	1	96	14
8	12	0	20	111301	1	96	14
8	13	0	20	111301	1	96	14
8	14	0	20	111301	1	96	14
8	15	0	20	111301	1	96	14
8	16	0	20	111301	1	96	14
8	17	0	20	111301	1	96	14
8	18	0	20	111301	1	96	14
8	19	0	20	111301	1	96	14
8	20	0	20	111301	1	96	14
8	21	0	20	111301	1	96	14
8	22	0	18	111301	1	96	14
1	1	0	20	111301	1	8	15
1	2	0	18	111301	1	8	15
1	3	0	20	111301	1	8	15
1	4	0	18	111301	1	8	15
2	1	0	18	111301	1	13	15
2	2	0	20	111301	1	13	15
2	3	0	18	111301	1	13	15
2	4	0	18	111301	0	13	15
2	5	0	20	111301	1	13	15
2	6	0	18	111301	0	13	15
2	7	0	18	111301	0	13	15
2	8	0	18	111301	1	13	15
2	9	0	18	111301	0	13	15
2	10	0	18	111301	1	13	15
2	11	0	16	111301	0	13	15
2	12	0	18	111301	0	13	15
2	13	0	20	111301	1	13	15
2	14	0	20	111301	1	13	15
2	15	0	20	111301	1	13	15
2	16	0	20	111301	1	13	15
3	1	0	20	111301	1	36	15
3	2	0	20	111301	1	36	15
3	3	0	20	111301	1	36	15
4	1	0	20	111301	1	47	15
4	2	0	20	111301	1	47	15
4	3	0	20	111301	1	47	15
4	4	0	20	111301	1	47	15
4	5	0	20	111301	1	47	15
4	6	0	20	111301	1	47	15
4	7	0	20	111301	1	47	15
4	8	0	20	111301	1	47	15
4	9	0	20	111301	1	47	15
4	10	0	20	111301	1	47	15
4	11	0	20	111301	1	47	15
4	12	0	20	111301	1	47	15
4	13	0	20	111301	1	47	15
4	14	0	20	111301	1	47	15
4	15	0	20	111301	1	47	15
4	16	0	20	111301	1	47	15
5	1	0	20	111301	1	60	15
5	2	0	20	111301	1	60	15
5	3	0	20	111301	1	60	15
5	4	0	20	111301	1	60	15
5	5	0	20	111301	1	60	15
6	1	0	18	111301	1	62	15
6	2	0	20	111301	1	62	15
6	3	0	20	111301	1	62	15
6	4	0	20	111301	1	62	15
6	5	0	20	111301	1	62	15
6	6	0	20	111301	1	62	15
7	1	0	20	111301	1	77	15
7	2	0	20	111301	1	77	15
8	1	0	20	111301	1	93	15
8	2	0	20	111301	1	93	15
8	3	0	20	111301	1	93	15
8	4	0	20	111301	1	93	15
8	5	0	20	111301	1	93	15
8	6	0	20	111301	1	93	15
8	7	0	20	111301	1	93	15
8	8	0	20	111301	1	93	15
8	9	0	20	111301	1	93	15
8	10	0	18	111301	1	93	15
8	11	0	18	111301	1	93	15
8	12	0	16	111301	0	93	15
8	13	0	18	111301	0	93	15
8	14	0	20	111301	1	93	15
8	15	0	20	111301	1	93	15
8	16	0	20	111301	1	93	15
8	17	0	20	111301	1	93	15
8	18	0	20	111301	1	93	15
8	19	0	20	111301	1	93	15
8	20	0	20	111301	1	93	15
8	21	0	20	111301	1	93	15
8	22	0	20	111301	1	93	15
1	1	0	20	111301	1	7	16
1	2	0	20	111301	1	7	16
1	3	0	20	111301	1	7	16
1	4	0	20	111301	1	7	16
2	1	0	18	111301	1	19	16
2	2	0	18	111301	1	19	16
2	3	0	16	111301	0	19	16
2	4	0	16	111301	0	19	16
2	5	0	18	111301	1	19	16
2	6	0	16	111301	0	19	16
2	7	0	16	111301	0	19	16
2	8	0	16	111301	0	19	16
2	9	0	16	111301	0	19	16
2	10	0	16	111301	0	19	16
2	11	0	16	111301	0	19	16
2	12	0	18	111301	1	19	16
2	13	0	16	111301	0	19	16
2	14	0	18	111301	1	19	16
2	15	0	16	111301	0	19	16
2	16	0	16	111301	0	19	16
3	1	0	20	111301	1	30	16
3	2	0	20	111301	1	30	16
3	3	0	18	111301	0	30	16
4	1	0	18	111301	0	37	16
4	2	0	16	111301	0	37	16
4	3	0	20	111301	1	37	16
4	4	0	20	111301	1	37	16
4	5	0	20	111301	1	37	16
4	6	0	20	111301	1	37	16
4	7	0	20	111301	1	37	16
4	8	0	20	111301	1	37	16
4	9	0	20	111301	1	37	16
4	10	0	20	111301	1	37	16
4	11	0	20	111301	1	37	16
4	12	0	20	111301	1	37	16
4	13	0	20	111301	1	37	16
4	14	0	20	111301	1	37	16
4	15	0	20	111301	1	37	16
4	16	0	20	111301	1	37	16
5	1	0	20	111301	1	55	16
5	2	0	18	111301	0	55	16
5	3	0	18	111301	0	55	16
5	4	0	16	111301	0	55	16
5	5	0	18	111301	1	55	16
6	1	0	20	111301	1	72	16
6	2	0	20	111301	1	72	16
6	3	0	18	111301	0	72	16
6	4	0	18	111301	1	72	16
6	5	0	18	111301	0	72	16
6	6	0	16	111301	0	72	16
7	1	0	20	111301	1	84	16
7	2	0	20	111301	1	84	16
8	1	0	20	111301	1	93	16
8	2	0	20	111301	1	93	16
8	3	0	20	111301	1	93	16
8	4	0	20	111301	1	93	16
8	5	0	20	111301	1	93	16
8	6	0	20	111301	1	93	16
8	7	0	20	111301	1	93	16
8	8	0	20	111301	1	93	16
8	9	0	20	111301	1	93	16
8	10	0	18	111301	0	93	16
8	11	0	18	111301	0	93	16
8	12	0	16	111301	0	93	16
8	13	0	18	111301	1	93	16
8	14	0	20	111301	1	93	16
8	15	0	20	111301	1	93	16
8	16	0	20	111301	1	93	16
8	17	0	20	111301	1	93	16
8	18	0	20	111301	1	93	16
8	19	0	20	111301	1	93	16
8	20	0	20	111301	1	93	16
8	21	0	20	111301	1	93	16
8	22	0	20	111301	1	93	16
1	1	0	20	111301	1	2	17
1	2	0	20	111301	1	2	17
1	3	0	18	111301	0	2	17
1	4	0	16	111301	0	2	17
2	1	0	20	111301	1	16	17
2	2	0	18	111301	1	16	17
2	3	0	18	111301	1	16	17
2	4	0	18	111301	1	16	17
2	5	0	16	111301	0	16	17
2	6	0	16	111301	0	16	17
2	7	0	16	111301	0	16	17
2	8	0	16	111301	0	16	17
2	9	0	16	111301	0	16	17
2	10	0	18	111301	1	16	17
2	11	0	16	111301	0	16	17
2	12	0	16	111301	0	16	17
2	13	0	16	111301	0	16	17
2	14	0	16	111301	0	16	17
2	15	0	16	111301	0	16	17
2	16	0	16	111301	0	16	17
3	1	0	16	111301	0	31	17
3	2	0	18	111301	1	31	17
3	3	0	18	111301	0	31	17
4	1	0	18	111301	1	41	17
4	2	0	16	111301	0	41	17
4	3	0	18	111301	0	41	17
4	4	0	18	111301	1	41	17
4	5	0	16	111301	0	41	17
4	6	0	20	111301	1	41	17
4	7	0	20	111301	1	41	17
4	8	0	20	111301	1	41	17
4	9	0	20	111301	1	41	17
4	10	0	20	111301	1	41	17
4	11	0	20	111301	1	41	17
4	12	0	20	111301	1	41	17
4	13	0	20	111301	1	41	17
4	14	0	20	111301	1	41	17
4	15	0	20	111301	1	41	17
4	16	0	20	111301	1	41	17
5	1	0	20	111301	1	49	17
5	2	0	20	111301	1	49	17
5	3	0	20	111301	1	49	17
5	4	0	20	111301	1	49	17
5	5	0	20	111301	1	49	17
6	1	0	20	111301	1	67	17
6	2	0	20	111301	1	67	17
6	3	0	20	111301	1	67	17
6	4	0	20	111301	1	67	17
6	5	0	20	111301	1	67	17
6	6	0	20	111301	1	67	17
7	1	0	20	111301	1	79	17
7	2	0	20	111301	1	79	17
8	1	0	20	111301	1	90	17
8	2	0	20	111301	1	90	17
8	3	0	20	111301	1	90	17
8	4	0	20	111301	1	90	17
8	5	0	20	111301	1	90	17
8	6	0	20	111301	1	90	17
8	7	0	20	111301	1	90	17
8	8	0	20	111301	1	90	17
8	9	0	20	111301	1	90	17
8	10	0	20	111301	1	90	17
8	11	0	20	111301	1	90	17
8	12	0	20	111301	1	90	17
8	13	0	20	111301	1	90	17
8	14	0	20	111301	1	90	17
8	15	0	20	111301	1	90	17
8	16	0	20	111301	1	90	17
8	17	0	20	111301	1	90	17
8	18	0	20	111301	1	90	17
8	19	0	20	111301	1	90	17
8	20	0	20	111301	1	90	17
8	21	0	20	111301	1	90	17
8	22	0	20	111301	1	90	17
1	1	0	16	111301	0	5	18
1	2	0	18	111301	1	5	18
1	3	0	16	111301	0	5	18
1	4	0	18	111301	1	5	18
2	1	0	20	111301	1	22	18
2	2	0	18	111301	0	22	18
2	3	0	20	111301	1	22	18
2	4	0	18	111301	1	22	18
2	5	0	16	111301	0	22	18
2	6	0	20	111301	1	22	18
2	7	0	18	111301	0	22	18
2	8	0	18	111301	0	22	18
2	9	0	16	111301	0	22	18
2	10	0	16	111301	0	22	18
2	11	0	18	111301	0	22	18
2	12	0	18	111301	0	22	18
2	13	0	16	111301	0	22	18
2	14	0	18	111301	0	22	18
2	15	0	16	111301	0	22	18
2	16	0	16	111301	0	22	18
3	1	0	20	111301	1	32	18
3	2	0	20	111301	1	32	18
3	3	0	20	111301	1	32	18
4	1	0	20	111301	1	45	18
4	2	0	20	111301	1	45	18
4	3	0	20	111301	1	45	18
4	4	0	20	111301	1	45	18
4	5	0	20	111301	1	45	18
4	6	0	20	111301	1	45	18
4	7	0	20	111301	1	45	18
4	8	0	20	111301	1	45	18
4	9	0	20	111301	1	45	18
4	10	0	20	111301	1	45	18
4	11	0	20	111301	1	45	18
4	12	0	20	111301	1	45	18
4	13	0	20	111301	1	45	18
4	14	0	20	111301	1	45	18
4	15	0	20	111301	1	45	18
4	16	0	20	111301	1	45	18
5	1	0	20	111301	1	51	18
5	2	0	20	111301	1	51	18
5	3	0	20	111301	1	51	18
5	4	0	20	111301	1	51	18
5	5	0	20	111301	1	51	18
6	1	0	20	111301	1	70	18
6	2	0	20	111301	1	70	18
6	3	0	20	111301	1	70	18
6	4	0	20	111301	1	70	18
6	5	0	20	111301	1	70	18
6	6	0	20	111301	1	70	18
7	1	0	20	111301	1	74	18
7	2	0	20	111301	1	74	18
8	1	0	18	111301	1	94	18
8	2	0	16	111301	0	94	18
8	3	0	18	111301	1	94	18
8	4	0	16	111301	0	94	18
8	5	0	18	111301	0	94	18
8	6	0	20	111301	1	94	18
8	7	0	20	111301	1	94	18
8	8	0	20	111301	1	94	18
8	9	0	20	111301	1	94	18
8	10	0	18	111301	1	94	18
8	11	0	18	111301	0	94	18
8	12	0	18	111301	1	94	18
8	13	0	18	111301	0	94	18
8	14	0	20	111301	1	94	18
8	15	0	20	111301	1	94	18
8	16	0	20	111301	1	94	18
8	17	0	20	111301	1	94	18
8	18	0	20	111301	1	94	18
8	19	0	20	111301	1	94	18
8	20	0	20	111301	1	94	18
8	21	0	20	111301	1	94	18
8	22	0	20	111301	1	94	18
1	1	0	20	111301	1	3	19
1	2	0	20	111301	1	3	19
1	3	0	18	111301	1	3	19
1	4	0	18	111301	1	3	19
2	1	0	20	111301	1	20	19
2	2	0	20	111301	1	20	19
2	3	0	18	111301	1	20	19
2	4	0	18	111301	0	20	19
2	5	0	20	111301	1	20	19
2	6	0	18	111301	0	20	19
2	7	0	18	111301	1	20	19
2	8	0	16	111301	0	20	19
2	9	0	20	111301	1	20	19
2	10	0	20	111301	1	20	19
2	11	0	20	111301	1	20	19
2	12	0	20	111301	1	20	19
2	13	0	20	111301	1	20	19
2	14	0	20	111301	1	20	19
2	15	0	20	111301	1	20	19
2	16	0	20	111301	1	20	19
3	1	0	20	111301	1	26	19
3	2	0	20	111301	1	26	19
3	3	0	20	111301	1	26	19
4	1	0	20	111301	1	43	19
4	2	0	20	111301	1	43	19
4	3	0	20	111301	1	43	19
4	4	0	20	111301	1	43	19
4	5	0	20	111301	1	43	19
4	6	0	18	111301	1	43	19
4	7	0	18	111301	0	43	19
4	8	0	18	111301	0	43	19
4	9	0	18	111301	0	43	19
4	10	0	20	111301	1	43	19
4	11	0	20	111301	1	43	19
4	12	0	20	111301	1	43	19
4	13	0	20	111301	1	43	19
4	14	0	20	111301	1	43	19
4	15	0	18	111301	1	43	19
4	16	0	16	111301	0	43	19
5	1	0	20	111301	1	52	19
5	2	0	20	111301	1	52	19
5	3	0	20	111301	1	52	19
5	4	0	20	111301	1	52	19
5	5	0	20	111301	1	52	19
6	1	0	20	111301	1	65	19
6	2	0	20	111301	1	65	19
6	3	0	20	111301	1	65	19
6	4	0	20	111301	1	65	19
6	5	0	20	111301	1	65	19
6	6	0	20	111301	1	65	19
7	1	0	20	111301	1	84	19
7	2	0	20	111301	1	84	19
8	1	0	20	111301	1	87	19
8	2	0	20	111301	1	87	19
8	3	0	20	111301	1	87	19
8	4	0	20	111301	1	87	19
8	5	0	20	111301	1	87	19
8	6	0	20	111301	1	87	19
8	7	0	20	111301	1	87	19
8	8	0	20	111301	1	87	19
8	9	0	20	111301	1	87	19
8	10	0	20	111301	1	87	19
8	11	0	20	111301	1	87	19
8	12	0	20	111301	1	87	19
8	13	0	20	111301	1	87	19
8	14	0	20	111301	1	87	19
8	15	0	20	111301	1	87	19
8	16	0	20	111301	1	87	19
8	17	0	20	111301	1	87	19
8	18	0	20	111301	1	87	19
8	19	0	20	111301	1	87	19
8	20	0	20	111301	1	87	19
8	21	0	20	111301	1	87	19
8	22	0	20	111301	1	87	19
1	1	0	20	111301	1	6	20
1	2	0	18	111301	1	6	20
1	3	0	16	111301	0	6	20
1	4	0	20	111301	1	6	20
2	1	0	20	111301	1	16	20
2	2	0	18	111301	0	16	20
2	3	0	18	111301	0	16	20
2	4	0	18	111301	0	16	20
2	5	0	16	111301	0	16	20
2	6	0	16	111301	0	16	20
2	7	0	16	111301	0	16	20
2	8	0	16	111301	0	16	20
2	9	0	16	111301	0	16	20
2	10	0	18	111301	0	16	20
2	11	0	16	111301	0	16	20
2	12	0	16	111301	0	16	20
2	13	0	16	111301	0	16	20
2	14	0	16	111301	0	16	20
2	15	0	16	111301	0	16	20
2	16	0	16	111301	0	16	20
3	1	0	18	111301	0	25	20
3	2	0	18	111301	0	25	20
3	3	0	16	111301	0	25	20
4	1	0	18	111301	0	41	20
4	2	0	16	111301	0	41	20
4	3	0	18	111301	1	41	20
4	4	0	18	111301	0	41	20
4	5	0	16	111301	0	41	20
4	6	0	20	111301	1	41	20
4	7	0	20	111301	1	41	20
4	8	0	20	111301	1	41	20
4	9	0	20	111301	1	41	20
4	10	0	20	111301	1	41	20
4	11	0	20	111301	1	41	20
4	12	0	20	111301	1	41	20
4	13	0	20	111301	1	41	20
4	14	0	20	111301	1	41	20
4	15	0	20	111301	1	41	20
4	16	0	20	111301	1	41	20
5	1	0	18	111301	0	59	20
5	2	0	20	111301	1	59	20
5	3	0	20	111301	1	59	20
5	4	0	18	111301	1	59	20
5	5	0	18	111301	0	59	20
6	1	0	18	111301	0	62	20
6	2	0	20	111301	1	62	20
6	3	0	20	111301	1	62	20
6	4	0	20	111301	1	62	20
6	5	0	20	111301	1	62	20
6	6	0	20	111301	1	62	20
7	1	0	18	111301	0	82	20
7	2	0	16	111301	0	82	20
8	1	0	18	111301	0	94	20
8	2	0	16	111301	0	94	20
8	3	0	18	111301	0	94	20
8	4	0	16	111301	0	94	20
8	5	0	18	111301	1	94	20
8	6	0	20	111301	1	94	20
8	7	0	20	111301	1	94	20
8	8	0	20	111301	1	94	20
8	9	0	20	111301	1	94	20
8	10	0	18	111301	0	94	20
8	11	0	18	111301	1	94	20
8	12	0	18	111301	0	94	20
8	13	0	18	111301	1	94	20
8	14	0	20	111301	1	94	20
8	15	0	20	111301	1	94	20
8	16	0	20	111301	1	94	20
8	17	0	20	111301	1	94	20
8	18	0	20	111301	1	94	20
8	19	0	20	111301	1	94	20
8	20	0	20	111301	1	94	20
8	21	0	20	111301	1	94	20
8	22	0	20	111301	1	94	20
1	1	0	20	111301	1	2	21
1	2	0	20	111301	1	2	21
1	3	0	18	111301	1	2	21
1	4	0	16	111301	0	2	21
2	1	0	20	111301	1	20	21
2	2	0	20	111301	1	20	21
2	3	0	18	111301	0	20	21
2	4	0	18	111301	1	20	21
2	5	0	20	111301	1	20	21
2	6	0	18	111301	1	20	21
2	7	0	18	111301	0	20	21
2	8	0	16	111301	0	20	21
2	9	0	20	111301	1	20	21
2	10	0	20	111301	1	20	21
2	11	0	20	111301	1	20	21
2	12	0	20	111301	1	20	21
2	13	0	20	111301	1	20	21
2	14	0	20	111301	1	20	21
2	15	0	20	111301	1	20	21
2	16	0	20	111301	1	20	21
3	1	0	18	111301	1	29	21
3	2	0	18	111301	0	29	21
3	3	0	20	111301	1	29	21
4	1	0	18	111301	0	48	21
4	2	0	18	111301	0	48	21
4	3	0	18	111301	1	48	21
4	4	0	20	111301	1	48	21
4	5	0	20	111301	1	48	21
4	6	0	20	111301	1	48	21
4	7	0	20	111301	1	48	21
4	8	0	20	111301	1	48	21
4	9	0	20	111301	1	48	21
4	10	0	20	111301	1	48	21
4	11	0	20	111301	1	48	21
4	12	0	20	111301	1	48	21
4	13	0	20	111301	1	48	21
4	14	0	20	111301	1	48	21
4	15	0	20	111301	1	48	21
4	16	0	20	111301	1	48	21
5	1	0	20	111301	1	51	21
5	2	0	20	111301	1	51	21
5	3	0	20	111301	1	51	21
5	4	0	20	111301	1	51	21
5	5	0	20	111301	1	51	21
6	1	0	20	111301	1	67	21
6	2	0	20	111301	1	67	21
6	3	0	20	111301	1	67	21
6	4	0	20	111301	1	67	21
6	5	0	20	111301	1	67	21
6	6	0	20	111301	1	67	21
7	1	0	20	111301	1	76	21
7	2	0	20	111301	1	76	21
8	1	0	20	111301	1	89	21
8	2	0	20	111301	1	89	21
8	3	0	20	111301	1	89	21
8	4	0	20	111301	1	89	21
8	5	0	20	111301	1	89	21
8	6	0	20	111301	1	89	21
8	7	0	20	111301	1	89	21
8	8	0	20	111301	1	89	21
8	9	0	20	111301	1	89	21
8	10	0	20	111301	1	89	21
8	11	0	20	111301	1	89	21
8	12	0	20	111301	1	89	21
8	13	0	20	111301	1	89	21
8	14	0	20	111301	1	89	21
8	15	0	20	111301	1	89	21
8	16	0	20	111301	1	89	21
8	17	0	20	111301	1	89	21
8	18	0	20	111301	1	89	21
8	19	0	20	111301	1	89	21
8	20	0	20	111301	1	89	21
8	21	0	20	111301	1	89	21
