* Dictionary *
date:       session date (month/day/year/*, * is a decimal to separate different sessions conducted on the same day)
random:     sessions with the same value of random had the same random termination sequence
treatment:	= 1 if RT, = 2 if D + RT, = 3 if BRT, = 4 if D + C (see paper for details) 
id:         id #, constant through session
match:      match #
round:      round #
group:      identifies subjects that were grouped together for a match
valid:      = 1 if round counts toward final payoffs and is not last, = 0 if round counts toward final payoff and is last, = -1 if round does not count towards final payoffs; except for treatment = 2 where it takes on value 0 when the random number > 0.75 and -1 afterward, even if the game continued because it was in the front loaded part with payoff discounting.
spe:        = 1 if joint cooperation can be supported in equilibrium; 0 o/w
coop:       = 1 if subject cooperated, = 0 o/w
**************

date	random	treatment	id	match	round	group	valid	spe	coop
110913.1	3	2	149	11	1	1381	1	1	1
110913.1	3	2	149	11	2	1381	0	1	1
110913.1	3	2	149	11	3	1381	-1	1	1
110913.1	3	2	149	11	4	1381	-1	1	1
110913.1	3	2	149	11	5	1381	-1	1	1
110913.1	3	2	149	11	6	1381	-1	1	1
110913.1	3	2	149	11	7	1381	-1	1	1
110913.1	3	2	149	11	8	1381	-1	1	1
110913.1	3	2	149	11	9	1381	-1	1	1
110913.1	3	2	149	11	10	1381	-1	1	1
110913.1	3	2	149	11	11	1381	-1	1	1
110913.1	3	2	149	11	12	1381	-1	1	1
110913.1	3	2	149	12	1	1388	1	1	1
110913.1	3	2	149	12	2	1388	1	1	1
110913.1	3	2	149	12	3	1388	1	1	1
110913.1	3	2	149	12	4	1388	0	1	1
110913.1	3	2	149	13	1	1397	0	0	1
110913.1	3	2	149	13	2	1397	-1	0	1
110913.1	3	2	149	13	3	1397	-1	0	0
110913.1	3	2	149	13	4	1397	-1	0	0
110913.1	3	2	149	13	5	1397	-1	0	0
110913.1	3	2	149	14	1	1404	1	0	1
110913.1	3	2	149	14	2	1404	1	0	0
110913.1	3	2	149	14	3	1404	1	0	0
110913.1	3	2	149	14	4	1404	1	0	0
110913.1	3	2	149	14	5	1404	1	0	0
110913.1	3	2	149	14	6	1404	1	0	0
110913.1	3	2	149	14	7	1404	1	0	0
110913.1	3	2	149	14	8	1404	1	0	0
110913.1	3	2	149	14	9	1404	1	0	0
110913.1	3	2	149	14	10	1404	1	0	0
110913.1	3	2	149	14	11	1404	1	0	0
110913.1	3	2	149	14	12	1404	1	0	0
110913.1	3	2	149	14	13	1404	1	0	0
110913.1	3	2	149	14	14	1404	1	0	0
110913.1	3	2	149	14	15	1404	1	0	0
110913.1	3	2	149	14	16	1404	1	0	0
110913.1	3	2	149	14	17	1404	1	0	0
110913.1	3	2	149	14	18	1404	1	0	0
110913.1	3	2	149	14	19	1404	1	0	0
110913.1	3	2	149	14	20	1404	1	0	0
110913.1	3	2	149	14	21	1404	0	0	0
110913.1	3	2	149	15	1	1412	1	0	0
110913.1	3	2	149	15	2	1412	1	0	0
110913.1	3	2	149	15	3	1412	0	0	0
110913.1	3	2	149	15	4	1412	-1	0	0
110913.1	3	2	149	15	5	1412	-1	0	0
110913.1	3	2	149	15	6	1412	-1	0	0
110913.1	3	2	149	15	7	1412	-1	0	0
110913.1	3	2	149	16	1	1421	1	0	0
110913.1	3	2	149	16	2	1421	1	0	0
110913.1	3	2	149	16	3	1421	1	0	0
110913.1	3	2	149	16	4	1421	1	0	0
110913.1	3	2	149	16	5	1421	1	0	0
110913.1	3	2	149	16	6	1421	1	0	0
110913.1	3	2	149	16	7	1421	0	0	0
110913.1	3	2	149	17	1	1429	1	0	1
110913.1	3	2	149	17	2	1429	1	0	0
110913.1	3	2	149	17	3	1429	0	0	1
110913.1	3	2	149	17	4	1429	-1	0	0
110913.1	3	2	149	17	5	1429	-1	0	0
110913.1	3	2	149	17	6	1429	-1	0	0
110913.1	3	2	149	18	1	1436	1	0	0
110913.1	3	2	149	18	2	1436	1	0	0
110913.1	3	2	149	18	3	1436	1	0	0
110913.1	3	2	149	18	4	1436	1	0	0
110913.1	3	2	149	18	5	1436	1	0	0
110913.1	3	2	149	18	6	1436	1	0	0
110913.1	3	2	149	18	7	1436	1	0	0
110913.1	3	2	149	18	8	1436	1	0	0
110913.1	3	2	149	18	9	1436	1	0	0
110913.1	3	2	149	18	10	1436	1	0	0
110913.1	3	2	149	18	11	1436	1	0	0
110913.1	3	2	149	18	12	1436	1	0	0
110913.1	3	2	149	18	13	1436	1	0	0
110913.1	3	2	149	18	14	1436	1	0	0
110913.1	3	2	149	18	15	1436	1	0	0
110913.1	3	2	149	18	16	1436	1	0	0
110913.1	3	2	149	18	17	1436	1	0	0
110913.1	3	2	149	18	18	1436	1	0	0
110913.1	3	2	149	18	19	1436	1	0	0
110913.1	3	2	149	18	20	1436	1	0	0
110913.1	3	2	149	18	21	1436	1	0	0
110913.1	3	2	149	18	22	1436	0	0	0
110913.1	3	2	150	1	1	1301	1	1	1
110913.1	3	2	150	1	2	1301	1	1	0
110913.1	3	2	150	1	3	1301	1	1	0
110913.1	3	2	150	1	4	1301	0	1	0
110913.1	3	2	150	2	1	1310	1	1	1
110913.1	3	2	150	2	2	1310	1	1	1
110913.1	3	2	150	2	3	1310	1	1	1
110913.1	3	2	150	2	4	1310	0	1	1
110913.1	3	2	150	3	1	1317	1	1	1
110913.1	3	2	150	3	2	1317	0	1	1
110913.1	3	2	150	3	3	1317	-1	1	1
110913.1	3	2	150	3	4	1317	-1	1	1
110913.1	3	2	150	3	5	1317	-1	1	1
110913.1	3	2	150	4	1	1324	0	1	1
110913.1	3	2	150	4	2	1324	-1	1	0
110913.1	3	2	150	4	3	1324	-1	1	0
110913.1	3	2	150	4	4	1324	-1	1	0
110913.1	3	2	150	4	5	1324	-1	1	0
110913.1	3	2	150	4	6	1324	-1	1	0
110913.1	3	2	150	5	1	1332	1	1	1
110913.1	3	2	150	5	2	1332	0	1	1
110913.1	3	2	150	5	3	1332	-1	1	1
110913.1	3	2	150	5	4	1332	-1	1	1
110913.1	3	2	150	5	5	1332	-1	1	1
110913.1	3	2	150	5	6	1332	-1	1	1
110913.1	3	2	150	6	1	1341	0	1	1
110913.1	3	2	150	6	2	1341	-1	1	1
110913.1	3	2	150	6	3	1341	-1	1	1
110913.1	3	2	150	6	4	1341	-1	1	1
110913.1	3	2	150	6	5	1341	-1	1	0
110913.1	3	2	150	7	1	1348	1	1	1
110913.1	3	2	150	7	2	1348	1	1	1
110913.1	3	2	150	7	3	1348	1	1	1
110913.1	3	2	150	7	4	1348	1	1	1
110913.1	3	2	150	7	5	1348	1	1	1
110913.1	3	2	150	7	6	1348	1	1	1
110913.1	3	2	150	7	7	1348	0	1	1
110913.1	3	2	150	8	1	1355	1	1	1
110913.1	3	2	150	8	2	1355	1	1	1
110913.1	3	2	150	8	3	1355	0	1	1
110913.1	3	2	150	8	4	1355	-1	1	1
110913.1	3	2	150	8	5	1355	-1	1	1
110913.1	3	2	150	8	6	1355	-1	1	1
110913.1	3	2	150	8	7	1355	-1	1	1
110913.1	3	2	150	8	8	1355	-1	1	1
110913.1	3	2	150	8	9	1355	-1	1	1
110913.1	3	2	150	8	10	1355	-1	1	1
110913.1	3	2	150	8	11	1355	-1	1	1
110913.1	3	2	150	8	12	1355	-1	1	1
110913.1	3	2	150	9	1	1362	0	1	1
110913.1	3	2	150	9	2	1362	-1	1	0
110913.1	3	2	150	9	3	1362	-1	1	0
110913.1	3	2	150	9	4	1362	-1	1	0
110913.1	3	2	150	10	1	1375	1	1	1
110913.1	3	2	150	10	2	1375	1	1	0
110913.1	3	2	150	10	3	1375	1	1	0
110913.1	3	2	150	10	4	1375	1	1	0
110913.1	3	2	150	10	5	1375	0	1	0
110913.1	3	2	150	11	1	1377	1	1	1
110913.1	3	2	150	11	2	1377	0	1	1
110913.1	3	2	150	11	3	1377	-1	1	1
110913.1	3	2	150	11	4	1377	-1	1	1
110913.1	3	2	150	11	5	1377	-1	1	1
110913.1	3	2	150	11	6	1377	-1	1	1
110913.1	3	2	150	11	7	1377	-1	1	1
110913.1	3	2	150	11	8	1377	-1	1	1
110913.1	3	2	150	11	9	1377	-1	1	1
110913.1	3	2	150	11	10	1377	-1	1	1
110913.1	3	2	150	11	11	1377	-1	1	1
110913.1	3	2	150	11	12	1377	-1	1	1
110913.1	3	2	150	12	1	1390	1	1	1
110913.1	3	2	150	12	2	1390	1	1	1
110913.1	3	2	150	12	3	1390	1	1	1
110913.1	3	2	150	12	4	1390	0	1	1
110913.1	3	2	150	13	1	1396	0	0	0
110913.1	3	2	150	13	2	1396	-1	0	0
110913.1	3	2	150	13	3	1396	-1	0	0
110913.1	3	2	150	13	4	1396	-1	0	0
110913.1	3	2	150	13	5	1396	-1	0	0
110913.1	3	2	150	14	1	1406	1	0	0
110913.1	3	2	150	14	2	1406	1	0	0
110913.1	3	2	150	14	3	1406	1	0	0
110913.1	3	2	150	14	4	1406	1	0	0
110913.1	3	2	150	14	5	1406	1	0	0
110913.1	3	2	150	14	6	1406	1	0	0
110913.1	3	2	150	14	7	1406	1	0	1
110913.1	3	2	150	14	8	1406	1	0	0
110913.1	3	2	150	14	9	1406	1	0	0
110913.1	3	2	150	14	10	1406	1	0	0
110913.1	3	2	150	14	11	1406	1	0	0
110913.1	3	2	150	14	12	1406	1	0	0
110913.1	3	2	150	14	13	1406	1	0	0
110913.1	3	2	150	14	14	1406	1	0	0
110913.1	3	2	150	14	15	1406	1	0	0
110913.1	3	2	150	14	16	1406	1	0	0
110913.1	3	2	150	14	17	1406	1	0	0
110913.1	3	2	150	14	18	1406	1	0	0
110913.1	3	2	150	14	19	1406	1	0	0
110913.1	3	2	150	14	20	1406	1	0	0
110913.1	3	2	150	14	21	1406	0	0	0
110913.1	3	2	150	15	1	1413	1	0	0
110913.1	3	2	150	15	2	1413	1	0	0
110913.1	3	2	150	15	3	1413	0	0	0
110913.1	3	2	150	15	4	1413	-1	0	0
110913.1	3	2	150	15	5	1413	-1	0	0
110913.1	3	2	150	15	6	1413	-1	0	0
110913.1	3	2	150	15	7	1413	-1	0	0
110913.1	3	2	150	16	1	1417	1	0	0
110913.1	3	2	150	16	2	1417	1	0	0
110913.1	3	2	150	16	3	1417	1	0	0
110913.1	3	2	150	16	4	1417	1	0	0
110913.1	3	2	150	16	5	1417	1	0	0
110913.1	3	2	150	16	6	1417	1	0	0
110913.1	3	2	150	16	7	1417	0	0	0
110913.1	3	2	150	17	1	1430	1	0	0
110913.1	3	2	150	17	2	1430	1	0	0
110913.1	3	2	150	17	3	1430	0	0	0
110913.1	3	2	150	17	4	1430	-1	0	0
110913.1	3	2	150	17	5	1430	-1	0	0
110913.1	3	2	150	17	6	1430	-1	0	0
110913.1	3	2	150	18	1	1435	1	0	0
110913.1	3	2	150	18	2	1435	1	0	0
110913.1	3	2	150	18	3	1435	1	0	0
110913.1	3	2	150	18	4	1435	1	0	0
110913.1	3	2	150	18	5	1435	1	0	0
110913.1	3	2	150	18	6	1435	1	0	0
110913.1	3	2	150	18	7	1435	1	0	0
110913.1	3	2	150	18	8	1435	1	0	0
110913.1	3	2	150	18	9	1435	1	0	0
110913.1	3	2	150	18	10	1435	1	0	0
110913.1	3	2	150	18	11	1435	1	0	0
110913.1	3	2	150	18	12	1435	1	0	0
110913.1	3	2	150	18	13	1435	1	0	0
110913.1	3	2	150	18	14	1435	1	0	0
110913.1	3	2	150	18	15	1435	1	0	0
110913.1	3	2	150	18	16	1435	1	0	0
110913.1	3	2	150	18	17	1435	1	0	0
110913.1	3	2	150	18	18	1435	1	0	0
110913.1	3	2	150	18	19	1435	1	0	0
110913.1	3	2	150	18	20	1435	1	0	0
110913.1	3	2	150	18	21	1435	1	0	0
110913.1	3	2	150	18	22	1435	0	0	0
110913.1	3	2	151	1	1	1297	1	1	1
110913.1	3	2	151	1	2	1297	1	1	1
110913.1	3	2	151	1	3	1297	1	1	1
110913.1	3	2	151	1	4	1297	0	1	1
110913.1	3	2	151	2	1	1308	1	1	1
110913.1	3	2	151	2	2	1308	1	1	0
110913.1	3	2	151	2	3	1308	1	1	0
110913.1	3	2	151	2	4	1308	0	1	0
110913.1	3	2	151	3	1	1316	1	1	1
110913.1	3	2	151	3	2	1316	0	1	0
110913.1	3	2	151	3	3	1316	-1	1	0
110913.1	3	2	151	3	4	1316	-1	1	0
110913.1	3	2	151	3	5	1316	-1	1	0
110913.1	3	2	151	4	1	1322	0	1	0
110913.1	3	2	151	4	2	1322	-1	1	0
110913.1	3	2	151	4	3	1322	-1	1	0
110913.1	3	2	151	4	4	1322	-1	1	0
110913.1	3	2	151	4	5	1322	-1	1	0
110913.1	3	2	151	4	6	1322	-1	1	0
110913.1	3	2	151	5	1	1333	1	1	1
110913.1	3	2	151	5	2	1333	0	1	0
110913.1	3	2	151	5	3	1333	-1	1	0
110913.1	3	2	151	5	4	1333	-1	1	0
110913.1	3	2	151	5	5	1333	-1	1	0
110913.1	3	2	151	5	6	1333	-1	1	1
110913.1	3	2	151	6	1	1342	0	1	0
110913.1	3	2	151	6	2	1342	-1	1	0
110913.1	3	2	151	6	3	1342	-1	1	0
110913.1	3	2	151	6	4	1342	-1	1	0
110913.1	3	2	151	6	5	1342	-1	1	0
110913.1	3	2	151	7	1	1350	1	1	0
110913.1	3	2	151	7	2	1350	1	1	1
110913.1	3	2	151	7	3	1350	1	1	1
110913.1	3	2	151	7	4	1350	1	1	1
110913.1	3	2	151	7	5	1350	1	1	1
110913.1	3	2	151	7	6	1350	1	1	1
110913.1	3	2	151	7	7	1350	0	1	1
110913.1	3	2	151	8	1	1354	1	1	0
110913.1	3	2	151	8	2	1354	1	1	0
110913.1	3	2	151	8	3	1354	0	1	0
110913.1	3	2	151	8	4	1354	-1	1	0
110913.1	3	2	151	8	5	1354	-1	1	0
110913.1	3	2	151	8	6	1354	-1	1	0
110913.1	3	2	151	8	7	1354	-1	1	0
110913.1	3	2	151	8	8	1354	-1	1	0
110913.1	3	2	151	8	9	1354	-1	1	0
110913.1	3	2	151	8	10	1354	-1	1	0
110913.1	3	2	151	8	11	1354	-1	1	0
110913.1	3	2	151	8	12	1354	-1	1	0
110913.1	3	2	151	9	1	1365	0	1	1
110913.1	3	2	151	9	2	1365	-1	1	1
110913.1	3	2	151	9	3	1365	-1	1	1
110913.1	3	2	151	9	4	1365	-1	1	1
110913.1	3	2	151	10	1	1374	1	1	0
110913.1	3	2	151	10	2	1374	1	1	1
110913.1	3	2	151	10	3	1374	1	1	1
110913.1	3	2	151	10	4	1374	1	1	0
110913.1	3	2	151	10	5	1374	0	1	0
110913.1	3	2	151	11	1	1378	1	1	1
110913.1	3	2	151	11	2	1378	0	1	1
110913.1	3	2	151	11	3	1378	-1	1	1
110913.1	3	2	151	11	4	1378	-1	1	1
110913.1	3	2	151	11	5	1378	-1	1	1
110913.1	3	2	151	11	6	1378	-1	1	1
110913.1	3	2	151	11	7	1378	-1	1	1
110913.1	3	2	151	11	8	1378	-1	1	1
110913.1	3	2	151	11	9	1378	-1	1	1
110913.1	3	2	151	11	10	1378	-1	1	1
110913.1	3	2	151	11	11	1378	-1	1	1
110913.1	3	2	151	11	12	1378	-1	1	1
110913.1	3	2	151	12	1	1389	1	1	1
110913.1	3	2	151	12	2	1389	1	1	0
110913.1	3	2	151	12	3	1389	1	1	0
110913.1	3	2	151	12	4	1389	0	1	0
110913.1	3	2	151	13	1	1398	0	0	1
110913.1	3	2	151	13	2	1398	-1	0	0
110913.1	3	2	151	13	3	1398	-1	0	0
110913.1	3	2	151	13	4	1398	-1	0	1
110913.1	3	2	151	13	5	1398	-1	0	0
110913.1	3	2	151	14	1	1402	1	0	0
110913.1	3	2	151	14	2	1402	1	0	1
110913.1	3	2	151	14	3	1402	1	0	1
110913.1	3	2	151	14	4	1402	1	0	0
110913.1	3	2	151	14	5	1402	1	0	1
110913.1	3	2	151	14	6	1402	1	0	1
110913.1	3	2	151	14	7	1402	1	0	1
110913.1	3	2	151	14	8	1402	1	0	1
110913.1	3	2	151	14	9	1402	1	0	1
110913.1	3	2	151	14	10	1402	1	0	1
110913.1	3	2	151	14	11	1402	1	0	1
110913.1	3	2	151	14	12	1402	1	0	1
110913.1	3	2	151	14	13	1402	1	0	1
110913.1	3	2	151	14	14	1402	1	0	1
110913.1	3	2	151	14	15	1402	1	0	1
110913.1	3	2	151	14	16	1402	1	0	1
110913.1	3	2	151	14	17	1402	1	0	1
110913.1	3	2	151	14	18	1402	1	0	1
110913.1	3	2	151	14	19	1402	1	0	1
110913.1	3	2	151	14	20	1402	1	0	1
110913.1	3	2	151	14	21	1402	0	0	1
110913.1	3	2	151	15	1	1410	1	0	1
110913.1	3	2	151	15	2	1410	1	0	1
110913.1	3	2	151	15	3	1410	0	0	1
110913.1	3	2	151	15	4	1410	-1	0	1
110913.1	3	2	151	15	5	1410	-1	0	1
110913.1	3	2	151	15	6	1410	-1	0	1
110913.1	3	2	151	15	7	1410	-1	0	1
110913.1	3	2	151	16	1	1423	1	0	1
110913.1	3	2	151	16	2	1423	1	0	0
110913.1	3	2	151	16	3	1423	1	0	0
110913.1	3	2	151	16	4	1423	1	0	1
110913.1	3	2	151	16	5	1423	1	0	0
110913.1	3	2	151	16	6	1423	1	0	0
110913.1	3	2	151	16	7	1423	0	0	0
110913.1	3	2	151	17	1	1425	1	0	1
110913.1	3	2	151	17	2	1425	1	0	0
110913.1	3	2	151	17	3	1425	0	0	0
110913.1	3	2	151	17	4	1425	-1	0	1
110913.1	3	2	151	17	5	1425	-1	0	0
110913.1	3	2	151	17	6	1425	-1	0	0
110913.1	3	2	151	18	1	1437	1	0	1
110913.1	3	2	151	18	2	1437	1	0	0
110913.1	3	2	151	18	3	1437	1	0	0
110913.1	3	2	151	18	4	1437	1	0	0
110913.1	3	2	151	18	5	1437	1	0	0
110913.1	3	2	151	18	6	1437	1	0	0
110913.1	3	2	151	18	7	1437	1	0	0
110913.1	3	2	151	18	8	1437	1	0	0
110913.1	3	2	151	18	9	1437	1	0	0
110913.1	3	2	151	18	10	1437	1	0	0
110913.1	3	2	151	18	11	1437	1	0	0
110913.1	3	2	151	18	12	1437	1	0	0
110913.1	3	2	151	18	13	1437	1	0	0
110913.1	3	2	151	18	14	1437	1	0	0
110913.1	3	2	151	18	15	1437	1	0	0
110913.1	3	2	151	18	16	1437	1	0	0
110913.1	3	2	151	18	17	1437	1	0	0
110913.1	3	2	151	18	18	1437	1	0	0
110913.1	3	2	151	18	19	1437	1	0	0
110913.1	3	2	151	18	20	1437	1	0	0
110913.1	3	2	151	18	21	1437	1	0	0
110913.1	3	2	151	18	22	1437	0	0	0
110913.1	3	2	152	1	1	1301	1	1	0
110913.1	3	2	152	1	2	1301	1	1	0
110913.1	3	2	152	1	3	1301	1	1	0
110913.1	3	2	152	1	4	1301	0	1	0
110913.1	3	2	152	2	1	1306	1	1	0
110913.1	3	2	152	2	2	1306	1	1	0
110913.1	3	2	152	2	3	1306	1	1	0
110913.1	3	2	152	2	4	1306	0	1	0
110913.1	3	2	152	3	1	1318	1	1	0
110913.1	3	2	152	3	2	1318	0	1	0
110913.1	3	2	152	3	3	1318	-1	1	0
110913.1	3	2	152	3	4	1318	-1	1	0
110913.1	3	2	152	3	5	1318	-1	1	0
110913.1	3	2	152	4	1	1324	0	1	0
110913.1	3	2	152	4	2	1324	-1	1	0
110913.1	3	2	152	4	3	1324	-1	1	0
110913.1	3	2	152	4	4	1324	-1	1	0
110913.1	3	2	152	4	5	1324	-1	1	0
110913.1	3	2	152	4	6	1324	-1	1	0
110913.1	3	2	152	5	1	1334	1	1	0
110913.1	3	2	152	5	2	1334	0	1	0
110913.1	3	2	152	5	3	1334	-1	1	0
110913.1	3	2	152	5	4	1334	-1	1	0
110913.1	3	2	152	5	5	1334	-1	1	0
110913.1	3	2	152	5	6	1334	-1	1	0
110913.1	3	2	152	6	1	1338	0	1	0
110913.1	3	2	152	6	2	1338	-1	1	0
110913.1	3	2	152	6	3	1338	-1	1	0
110913.1	3	2	152	6	4	1338	-1	1	0
110913.1	3	2	152	6	5	1338	-1	1	0
110913.1	3	2	152	7	1	1349	1	1	0
110913.1	3	2	152	7	2	1349	1	1	0
110913.1	3	2	152	7	3	1349	1	1	0
110913.1	3	2	152	7	4	1349	1	1	0
110913.1	3	2	152	7	5	1349	1	1	0
110913.1	3	2	152	7	6	1349	1	1	0
110913.1	3	2	152	7	7	1349	0	1	0
110913.1	3	2	152	8	1	1358	1	1	0
110913.1	3	2	152	8	2	1358	1	1	0
110913.1	3	2	152	8	3	1358	0	1	0
110913.1	3	2	152	8	4	1358	-1	1	0
110913.1	3	2	152	8	5	1358	-1	1	0
110913.1	3	2	152	8	6	1358	-1	1	0
110913.1	3	2	152	8	7	1358	-1	1	0
110913.1	3	2	152	8	8	1358	-1	1	0
110913.1	3	2	152	8	9	1358	-1	1	0
110913.1	3	2	152	8	10	1358	-1	1	0
110913.1	3	2	152	8	11	1358	-1	1	0
110913.1	3	2	152	8	12	1358	-1	1	0
110913.1	3	2	152	9	1	1367	0	1	0
110913.1	3	2	152	9	2	1367	-1	1	0
110913.1	3	2	152	9	3	1367	-1	1	0
110913.1	3	2	152	9	4	1367	-1	1	0
110913.1	3	2	152	10	1	1371	1	1	0
110913.1	3	2	152	10	2	1371	1	1	0
110913.1	3	2	152	10	3	1371	1	1	0
110913.1	3	2	152	10	4	1371	1	1	0
110913.1	3	2	152	10	5	1371	0	1	0
110913.1	3	2	152	11	1	1383	1	1	0
110913.1	3	2	152	11	2	1383	0	1	0
110913.1	3	2	152	11	3	1383	-1	1	0
110913.1	3	2	152	11	4	1383	-1	1	0
110913.1	3	2	152	11	5	1383	-1	1	0
110913.1	3	2	152	11	6	1383	-1	1	0
110913.1	3	2	152	11	7	1383	-1	1	0
110913.1	3	2	152	11	8	1383	-1	1	0
110913.1	3	2	152	11	9	1383	-1	1	0
110913.1	3	2	152	11	10	1383	-1	1	0
110913.1	3	2	152	11	11	1383	-1	1	0
110913.1	3	2	152	11	12	1383	-1	1	0
110913.1	3	2	152	12	1	1389	1	1	0
110913.1	3	2	152	12	2	1389	1	1	0
110913.1	3	2	152	12	3	1389	1	1	0
110913.1	3	2	152	12	4	1389	0	1	0
110913.1	3	2	152	13	1	1400	0	0	0
110913.1	3	2	152	13	2	1400	-1	0	0
110913.1	3	2	152	13	3	1400	-1	0	0
110913.1	3	2	152	13	4	1400	-1	0	0
110913.1	3	2	152	13	5	1400	-1	0	0
110913.1	3	2	152	14	1	1407	1	0	0
110913.1	3	2	152	14	2	1407	1	0	0
110913.1	3	2	152	14	3	1407	1	0	0
110913.1	3	2	152	14	4	1407	1	0	0
110913.1	3	2	152	14	5	1407	1	0	0
110913.1	3	2	152	14	6	1407	1	0	0
110913.1	3	2	152	14	7	1407	1	0	0
110913.1	3	2	152	14	8	1407	1	0	0
110913.1	3	2	152	14	9	1407	1	0	0
110913.1	3	2	152	14	10	1407	1	0	0
110913.1	3	2	152	14	11	1407	1	0	0
110913.1	3	2	152	14	12	1407	1	0	0
110913.1	3	2	152	14	13	1407	1	0	0
110913.1	3	2	152	14	14	1407	1	0	0
110913.1	3	2	152	14	15	1407	1	0	0
110913.1	3	2	152	14	16	1407	1	0	0
110913.1	3	2	152	14	17	1407	1	0	0
110913.1	3	2	152	14	18	1407	1	0	0
110913.1	3	2	152	14	19	1407	1	0	0
110913.1	3	2	152	14	20	1407	1	0	0
110913.1	3	2	152	14	21	1407	0	0	0
110913.1	3	2	152	15	1	1414	1	0	0
110913.1	3	2	152	15	2	1414	1	0	0
110913.1	3	2	152	15	3	1414	0	0	0
110913.1	3	2	152	15	4	1414	-1	0	0
110913.1	3	2	152	15	5	1414	-1	0	0
110913.1	3	2	152	15	6	1414	-1	0	0
110913.1	3	2	152	15	7	1414	-1	0	0
110913.1	3	2	152	16	1	1422	1	0	0
110913.1	3	2	152	16	2	1422	1	0	0
110913.1	3	2	152	16	3	1422	1	0	0
110913.1	3	2	152	16	4	1422	1	0	0
110913.1	3	2	152	16	5	1422	1	0	0
110913.1	3	2	152	16	6	1422	1	0	0
110913.1	3	2	152	16	7	1422	0	0	0
110913.1	3	2	152	17	1	1431	1	0	0
110913.1	3	2	152	17	2	1431	1	0	0
110913.1	3	2	152	17	3	1431	0	0	0
110913.1	3	2	152	17	4	1431	-1	0	0
110913.1	3	2	152	17	5	1431	-1	0	0
110913.1	3	2	152	17	6	1431	-1	0	0
110913.1	3	2	152	18	1	1438	1	0	0
110913.1	3	2	152	18	2	1438	1	0	0
110913.1	3	2	152	18	3	1438	1	0	0
110913.1	3	2	152	18	4	1438	1	0	0
110913.1	3	2	152	18	5	1438	1	0	0
110913.1	3	2	152	18	6	1438	1	0	0
110913.1	3	2	152	18	7	1438	1	0	0
110913.1	3	2	152	18	8	1438	1	0	0
110913.1	3	2	152	18	9	1438	1	0	0
110913.1	3	2	152	18	10	1438	1	0	0
110913.1	3	2	152	18	11	1438	1	0	0
110913.1	3	2	152	18	12	1438	1	0	0
110913.1	3	2	152	18	13	1438	1	0	0
110913.1	3	2	152	18	14	1438	1	0	0
110913.1	3	2	152	18	15	1438	1	0	0
110913.1	3	2	152	18	16	1438	1	0	0
110913.1	3	2	152	18	17	1438	1	0	0
110913.1	3	2	152	18	18	1438	1	0	0
110913.1	3	2	152	18	19	1438	1	0	0
110913.1	3	2	152	18	20	1438	1	0	0
110913.1	3	2	152	18	21	1438	1	0	0
110913.1	3	2	152	18	22	1438	0	0	0
110913.1	3	2	153	1	1	1299	1	1	0
110913.1	3	2	153	1	2	1299	1	1	0
110913.1	3	2	153	1	3	1299	1	1	0
110913.1	3	2	153	1	4	1299	0	1	0
110913.1	3	2	153	2	1	1311	1	1	0
110913.1	3	2	153	2	2	1311	1	1	0
110913.1	3	2	153	2	3	1311	1	1	0
110913.1	3	2	153	2	4	1311	0	1	0
110913.1	3	2	153	3	1	1316	1	1	0
110913.1	3	2	153	3	2	1316	0	1	0
110913.1	3	2	153	3	3	1316	-1	1	0
110913.1	3	2	153	3	4	1316	-1	1	0
110913.1	3	2	153	3	5	1316	-1	1	0
110913.1	3	2	153	4	1	1327	0	1	0
110913.1	3	2	153	4	2	1327	-1	1	0
110913.1	3	2	153	4	3	1327	-1	1	0
110913.1	3	2	153	4	4	1327	-1	1	0
110913.1	3	2	153	4	5	1327	-1	1	0
110913.1	3	2	153	4	6	1327	-1	1	0
110913.1	3	2	153	5	1	1331	1	1	0
110913.1	3	2	153	5	2	1331	0	1	0
110913.1	3	2	153	5	3	1331	-1	1	0
110913.1	3	2	153	5	4	1331	-1	1	0
110913.1	3	2	153	5	5	1331	-1	1	0
110913.1	3	2	153	5	6	1331	-1	1	0
110913.1	3	2	153	6	1	1337	0	1	0
110913.1	3	2	153	6	2	1337	-1	1	0
110913.1	3	2	153	6	3	1337	-1	1	0
110913.1	3	2	153	6	4	1337	-1	1	0
110913.1	3	2	153	6	5	1337	-1	1	0
110913.1	3	2	153	7	1	1351	1	1	0
110913.1	3	2	153	7	2	1351	1	1	0
110913.1	3	2	153	7	3	1351	1	1	0
110913.1	3	2	153	7	4	1351	1	1	0
110913.1	3	2	153	7	5	1351	1	1	0
110913.1	3	2	153	7	6	1351	1	1	0
110913.1	3	2	153	7	7	1351	0	1	0
110913.1	3	2	153	8	1	1359	1	1	0
110913.1	3	2	153	8	2	1359	1	1	0
110913.1	3	2	153	8	3	1359	0	1	0
110913.1	3	2	153	8	4	1359	-1	1	0
110913.1	3	2	153	8	5	1359	-1	1	0
110913.1	3	2	153	8	6	1359	-1	1	0
110913.1	3	2	153	8	7	1359	-1	1	0
110913.1	3	2	153	8	8	1359	-1	1	0
110913.1	3	2	153	8	9	1359	-1	1	0
110913.1	3	2	153	8	10	1359	-1	1	0
110913.1	3	2	153	8	11	1359	-1	1	0
110913.1	3	2	153	8	12	1359	-1	1	0
110913.1	3	2	153	9	1	1361	0	1	0
