* Dictionary *
Treatment:	= 1 if perfect, = 2 if public, = 3 if private
epsilon:	probability signal is incorrect in treatments 2 and 3 (see paper for details)
			= 0.1 in main treatments, = 0.2 in "high noise" treatments
session:    session #
random:     sessions with the same value of random had the same random termination sequence
id:         id #, constant through session
group:      identifies subjects that were grouped together for a supergame
supergame:  match #
round:      round #
coop:       = 1 if subject cooperated, = 0 o/w
ocoop:      coop of other in pair, = 0 o/w
signal: 	= 1 if send signal of cooperation; 0 if send signal of defection (equal coop in treatment 1)
osignal: 	signal of other in pair
lottery:	= 1 if high prize, = 0 if low prize, in lottery conditional on choices; set to 0 for treatments ~= 1
same:		= 1 for matches that were experienced in all sessions that shared the same random sequence, 0 o/w
			data analysis reported in the paper is conditional on same == 1
**************

treatment	epsilon	session	random	id	group	supergame	round	coop	ocoop	signal	osignal	lottery	same
"Private"	.1	12	3	204	1270	5	5	1	1	1	1		1
"Private"	.1	12	3	204	1270	5	6	1	0	1	0		1
"Private"	.1	12	3	204	1270	5	7	1	1	1	1		1
"Private"	.1	12	3	204	1270	5	8	0	1	0	1		1
"Private"	.1	12	3	204	1270	5	9	1	1	1	1		1
"Private"	.1	12	3	204	1270	5	10	1	1	1	0		1
"Private"	.1	12	3	204	1270	5	11	1	0	1	0		1
"Private"	.1	12	3	204	1270	5	12	0	1	1	1		1
"Private"	.1	12	3	204	1270	5	13	1	1	1	1		1
"Private"	.1	12	3	204	1270	5	14	1	1	1	1		1
"Private"	.1	12	3	204	1270	5	15	1	0	1	0		1
"Private"	.1	12	3	204	1270	5	16	0	1	0	0		1
"Private"	.1	12	3	204	1270	5	17	0	1	0	1		1
"Private"	.1	12	3	204	1280	6	1	1	1	1	1		1
"Private"	.1	12	3	204	1280	6	2	1	1	1	1		1
"Private"	.1	12	3	204	1280	6	3	1	1	0	1		1
"Private"	.1	12	3	204	1280	6	4	1	0	1	0		1
"Private"	.1	12	3	204	1280	6	5	0	0	0	0		1
"Private"	.1	12	3	204	1280	6	6	1	1	1	1		1
"Private"	.1	12	3	204	1280	6	7	1	1	1	0		1
"Private"	.1	12	3	204	1285	7	1	0	0	0	0		1
"Private"	.1	12	3	204	1285	7	2	1	0	1	0		1
"Private"	.1	12	3	204	1285	7	3	0	0	0	0		1
"Private"	.1	12	3	204	1293	8	1	0	1	0	1		1
"Private"	.1	12	3	204	1293	8	2	0	0	0	0		1
"Private"	.1	12	3	204	1293	8	3	0	0	0	0		1
"Private"	.1	12	3	204	1293	8	4	0	0	0	0		1
"Private"	.1	12	3	204	1293	8	5	0	1	0	1		1
"Private"	.1	12	3	204	1309	9	1	0	0	0	0		1
"Private"	.1	12	3	204	1321	10	1	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	2	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	3	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	4	1	0	1	0		1
"Private"	.1	12	3	204	1321	10	5	0	1	0	1		1
"Private"	.1	12	3	204	1321	10	6	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	7	1	1	0	0		1
"Private"	.1	12	3	204	1321	10	8	0	1	0	1		1
"Private"	.1	12	3	204	1321	10	9	1	0	1	0		1
"Private"	.1	12	3	204	1321	10	10	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	11	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	12	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	13	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	14	1	0	1	0		1
"Private"	.1	12	3	204	1321	10	15	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	16	1	1	1	0		1
"Private"	.1	12	3	204	1321	10	17	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	18	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	19	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	20	1	0	1	0		1
"Private"	.1	12	3	204	1321	10	21	1	0	1	0		1
"Private"	.1	12	3	204	1321	10	22	1	1	0	1		1
"Private"	.1	12	3	204	1321	10	23	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	24	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	25	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	26	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	27	1	1	1	1		1
"Private"	.1	12	3	204	1321	10	28	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	1	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	2	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	3	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	4	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	5	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	6	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	7	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	8	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	9	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	10	1	1	0	1		1
"Private"	.1	12	3	204	1322	11	11	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	12	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	13	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	14	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	15	1	0	1	0		1
"Private"	.1	12	3	204	1322	11	16	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	17	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	18	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	19	1	1	1	0		1
"Private"	.1	12	3	204	1322	11	20	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	21	1	0	1	0		1
"Private"	.1	12	3	204	1322	11	22	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	23	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	24	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	25	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	26	1	0	1	0		1
"Private"	.1	12	3	204	1322	11	27	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	28	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	29	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	30	1	1	0	1		1
"Private"	.1	12	3	204	1322	11	31	1	1	1	1		1
"Private"	.1	12	3	204	1322	11	32	0	0	0	0		1
"Private"	.1	12	3	204	1322	11	33	1	0	1	0		1
"Private"	.1	12	3	204	1322	11	34	1	0	1	0		1
"Private"	.1	12	3	204	1322	11	35	1	0	1	0		1
"Private"	.1	12	3	204	1322	11	36	1	0	1	0		1
"Private"	.1	12	3	204	1322	11	37	1	0	1	0		1
"Private"	.1	12	3	205	1230	1	1	0	1	0	1		1
"Private"	.1	12	3	205	1230	1	2	0	1	0	0		1
"Private"	.1	12	3	205	1230	1	3	1	1	1	1		1
"Private"	.1	12	3	205	1230	1	4	1	1	1	1		1
"Private"	.1	12	3	205	1230	1	5	1	1	1	1		1
"Private"	.1	12	3	205	1230	1	6	1	1	1	1		1
"Private"	.1	12	3	205	1230	1	7	1	1	1	1		1
"Private"	.1	12	3	205	1236	2	1	1	0	1	0		1
"Private"	.1	12	3	205	1236	2	2	1	0	1	0		1
"Private"	.1	12	3	205	1236	2	3	0	0	0	1		1
"Private"	.1	12	3	205	1236	2	4	1	0	0	0		1
"Private"	.1	12	3	205	1236	2	5	1	1	1	1		1
"Private"	.1	12	3	205	1236	2	6	1	1	1	1		1
"Private"	.1	12	3	205	1236	2	7	1	1	1	1		1
"Private"	.1	12	3	205	1236	2	8	1	0	0	0		1
"Private"	.1	12	3	205	1236	2	9	0	1	0	0		1
"Private"	.1	12	3	205	1236	2	10	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	1	1	0	1	0		1
"Private"	.1	12	3	205	1249	3	2	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	3	0	1	0	1		1
"Private"	.1	12	3	205	1249	3	4	1	1	1	0		1
"Private"	.1	12	3	205	1249	3	5	0	0	0	1		1
"Private"	.1	12	3	205	1249	3	6	1	1	0	1		1
"Private"	.1	12	3	205	1249	3	7	1	1	1	1		1
"Private"	.1	12	3	205	1249	3	8	1	1	1	1		1
"Private"	.1	12	3	205	1249	3	9	1	1	1	1		1
"Private"	.1	12	3	205	1249	3	10	1	0	1	0		1
"Private"	.1	12	3	205	1249	3	11	0	1	0	0		1
"Private"	.1	12	3	205	1249	3	12	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	13	0	1	0	1		1
"Private"	.1	12	3	205	1249	3	14	1	0	1	0		1
"Private"	.1	12	3	205	1249	3	15	1	0	1	0		1
"Private"	.1	12	3	205	1249	3	16	0	1	0	1		1
"Private"	.1	12	3	205	1249	3	17	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	18	0	0	0	1		1
"Private"	.1	12	3	205	1249	3	19	0	1	0	1		1
"Private"	.1	12	3	205	1249	3	20	1	0	1	0		1
"Private"	.1	12	3	205	1249	3	21	1	0	1	0		1
"Private"	.1	12	3	205	1249	3	22	1	0	1	0		1
"Private"	.1	12	3	205	1249	3	23	1	0	1	0		1
"Private"	.1	12	3	205	1249	3	24	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	25	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	26	0	1	0	0		1
"Private"	.1	12	3	205	1249	3	27	0	1	0	1		1
"Private"	.1	12	3	205	1249	3	28	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	29	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	30	0	1	0	1		1
"Private"	.1	12	3	205	1249	3	31	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	32	0	1	0	1		1
"Private"	.1	12	3	205	1249	3	33	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	34	0	0	0	0		1
"Private"	.1	12	3	205	1249	3	35	0	1	0	1		1
"Private"	.1	12	3	205	1253	4	1	1	1	1	1		1
"Private"	.1	12	3	205	1266	5	1	1	1	1	1		1
"Private"	.1	12	3	205	1266	5	2	1	1	1	1		1
"Private"	.1	12	3	205	1266	5	3	1	1	1	0		1
"Private"	.1	12	3	205	1266	5	4	0	1	0	1		1
"Private"	.1	12	3	205	1266	5	5	0	1	0	1		1
"Private"	.1	12	3	205	1266	5	6	1	1	1	1		1
"Private"	.1	12	3	205	1266	5	7	1	1	0	1		1
"Private"	.1	12	3	205	1266	5	8	1	0	1	0		1
"Private"	.1	12	3	205	1266	5	9	1	0	0	0		1
"Private"	.1	12	3	205	1266	5	10	1	0	1	0		1
"Private"	.1	12	3	205	1266	5	11	0	0	0	0		1
"Private"	.1	12	3	205	1266	5	12	0	1	0	1		1
"Private"	.1	12	3	205	1266	5	13	0	1	0	1		1
"Private"	.1	12	3	205	1266	5	14	1	1	0	1		1
"Private"	.1	12	3	205	1266	5	15	1	0	1	0		1
"Private"	.1	12	3	205	1266	5	16	0	0	0	0		1
"Private"	.1	12	3	205	1266	5	17	0	0	0	0		1
"Private"	.1	12	3	205	1272	6	1	1	0	1	0		1
"Private"	.1	12	3	205	1272	6	2	1	1	1	0		1
"Private"	.1	12	3	205	1272	6	3	0	1	1	1		1
"Private"	.1	12	3	205	1272	6	4	0	0	0	0		1
"Private"	.1	12	3	205	1272	6	5	0	0	0	0		1
"Private"	.1	12	3	205	1272	6	6	0	0	0	0		1
"Private"	.1	12	3	205	1272	6	7	0	0	0	0		1
"Private"	.1	12	3	205	1287	7	1	1	1	1	1		1
"Private"	.1	12	3	205	1287	7	2	1	1	1	1		1
"Private"	.1	12	3	205	1287	7	3	1	1	1	1		1
"Private"	.1	12	3	205	1294	8	1	1	0	0	1		1
"Private"	.1	12	3	205	1294	8	2	1	0	1	0		1
"Private"	.1	12	3	205	1294	8	3	1	0	1	0		1
"Private"	.1	12	3	205	1294	8	4	0	0	0	0		1
"Private"	.1	12	3	205	1294	8	5	0	0	0	0		1
"Private"	.1	12	3	205	1306	9	1	1	1	1	1		1
"Private"	.1	12	3	205	1316	10	1	1	1	1	0		1
"Private"	.1	12	3	205	1316	10	2	0	1	0	1		1
"Private"	.1	12	3	205	1316	10	3	1	0	1	0		1
"Private"	.1	12	3	205	1316	10	4	1	0	1	0		1
"Private"	.1	12	3	205	1316	10	5	0	0	1	0		1
"Private"	.1	12	3	205	1316	10	6	0	0	0	0		1
"Private"	.1	12	3	205	1316	10	7	0	1	0	1		1
"Private"	.1	12	3	205	1316	10	8	0	1	0	1		1
"Private"	.1	12	3	205	1316	10	9	0	0	0	0		1
"Private"	.1	12	3	205	1316	10	10	0	1	0	1		1
"Private"	.1	12	3	205	1316	10	11	1	0	1	1		1
"Private"	.1	12	3	205	1316	10	12	1	0	1	0		1
"Private"	.1	12	3	205	1316	10	13	1	0	1	0		1
"Private"	.1	12	3	205	1316	10	14	0	0	0	0		1
"Private"	.1	12	3	205	1316	10	15	0	0	0	0		1
"Private"	.1	12	3	205	1316	10	16	0	0	0	0		1
"Private"	.1	12	3	205	1316	10	17	0	0	0	0		1
"Private"	.1	12	3	205	1316	10	18	0	0	0	0		1
"Private"	.1	12	3	205	1316	10	19	0	1	1	1		1
"Private"	.1	12	3	205	1316	10	20	0	1	0	1		1
"Private"	.1	12	3	205	1316	10	21	0	1	0	1		1
"Private"	.1	12	3	205	1316	10	22	0	0	0	0		1
"Private"	.1	12	3	205	1316	10	23	0	1	0	1		1
"Private"	.1	12	3	205	1316	10	24	1	0	1	0		1
"Private"	.1	12	3	205	1316	10	25	1	1	0	1		1
"Private"	.1	12	3	205	1316	10	26	1	0	1	0		1
"Private"	.1	12	3	205	1316	10	27	0	1	0	0		1
"Private"	.1	12	3	205	1316	10	28	0	0	0	1		1
"Private"	.1	12	3	205	1330	11	1	1	0	1	0		1
"Private"	.1	12	3	205	1330	11	2	0	0	1	0		1
"Private"	.1	12	3	205	1330	11	3	0	0	1	1		1
"Private"	.1	12	3	205	1330	11	4	0	0	0	1		1
"Private"	.1	12	3	205	1330	11	5	1	0	1	0		1
"Private"	.1	12	3	205	1330	11	6	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	7	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	8	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	9	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	10	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	11	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	12	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	13	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	14	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	15	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	16	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	17	0	0	1	0		1
"Private"	.1	12	3	205	1330	11	18	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	19	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	20	0	0	0	1		1
"Private"	.1	12	3	205	1330	11	21	1	0	1	0		1
"Private"	.1	12	3	205	1330	11	22	0	0	1	0		1
"Private"	.1	12	3	205	1330	11	23	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	24	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	25	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	26	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	27	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	28	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	29	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	30	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	31	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	32	0	0	1	0		1
"Private"	.1	12	3	205	1330	11	33	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	34	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	35	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	36	0	0	0	0		1
"Private"	.1	12	3	205	1330	11	37	0	0	0	0		1
"Private"	.1	12	3	206	1229	1	1	1	1	1	1		1
"Private"	.1	12	3	206	1229	1	2	0	1	0	1		1
"Private"	.1	12	3	206	1229	1	3	0	0	0	0		1
"Private"	.1	12	3	206	1229	1	4	1	1	1	1		1
"Private"	.1	12	3	206	1229	1	5	1	0	1	0		1
"Private"	.1	12	3	206	1229	1	6	0	1	0	1		1
"Private"	.1	12	3	206	1229	1	7	0	1	0	1		1
"Private"	.1	12	3	206	1240	2	1	0	1	0	1		1
"Private"	.1	12	3	206	1240	2	2	0	1	0	1		1
"Private"	.1	12	3	206	1240	2	3	1	0	1	0		1
"Private"	.1	12	3	206	1240	2	4	1	1	1	1		1
"Private"	.1	12	3	206	1240	2	5	0	1	0	1		1
"Private"	.1	12	3	206	1240	2	6	0	0	0	0		1
"Private"	.1	12	3	206	1240	2	7	0	0	0	1		1
"Private"	.1	12	3	206	1240	2	8	0	0	0	0		1
"Private"	.1	12	3	206	1240	2	9	0	0	0	0		1
"Private"	.1	12	3	206	1240	2	10	1	1	1	1		1
"Private"	.1	12	3	206	1248	3	1	1	1	1	1		1
"Private"	.1	12	3	206	1248	3	2	1	1	1	1		1
"Private"	.1	12	3	206	1248	3	3	0	1	0	0		1
"Private"	.1	12	3	206	1248	3	4	0	1	0	1		1
"Private"	.1	12	3	206	1248	3	5	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	6	0	0	0	1		1
"Private"	.1	12	3	206	1248	3	7	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	8	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	9	1	0	0	0		1
"Private"	.1	12	3	206	1248	3	10	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	11	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	12	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	13	0	1	0	1		1
"Private"	.1	12	3	206	1248	3	14	0	1	1	0		1
"Private"	.1	12	3	206	1248	3	15	0	1	0	0		1
"Private"	.1	12	3	206	1248	3	16	0	1	0	1		1
"Private"	.1	12	3	206	1248	3	17	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	18	1	0	1	1		1
"Private"	.1	12	3	206	1248	3	19	0	1	0	1		1
"Private"	.1	12	3	206	1248	3	20	0	0	0	1		1
"Private"	.1	12	3	206	1248	3	21	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	22	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	23	0	0	1	0		1
"Private"	.1	12	3	206	1248	3	24	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	25	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	26	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	27	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	28	0	0	0	1		1
"Private"	.1	12	3	206	1248	3	29	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	30	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	31	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	32	0	0	0	1		1
"Private"	.1	12	3	206	1248	3	33	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	34	0	0	0	0		1
"Private"	.1	12	3	206	1248	3	35	0	0	0	0		1
"Private"	.1	12	3	206	1256	4	1	1	0	1	0		1
"Private"	.1	12	3	206	1271	5	1	0	1	0	1		1
"Private"	.1	12	3	206	1271	5	2	1	1	1	1		1
"Private"	.1	12	3	206	1271	5	3	1	1	1	1		1
"Private"	.1	12	3	206	1271	5	4	0	1	0	1		1
"Private"	.1	12	3	206	1271	5	5	1	1	1	1		1
"Private"	.1	12	3	206	1271	5	6	1	1	1	1		1
"Private"	.1	12	3	206	1271	5	7	0	1	0	1		1
"Private"	.1	12	3	206	1271	5	8	1	1	1	1		1
"Private"	.1	12	3	206	1271	5	9	0	1	0	1		1
"Private"	.1	12	3	206	1271	5	10	1	1	1	1		1
"Private"	.1	12	3	206	1271	5	11	0	1	0	1		1
"Private"	.1	12	3	206	1271	5	12	1	0	1	0		1
"Private"	.1	12	3	206	1271	5	13	0	1	0	1		1
"Private"	.1	12	3	206	1271	5	14	0	1	0	1		1
"Private"	.1	12	3	206	1271	5	15	0	1	0	1		1
"Private"	.1	12	3	206	1271	5	16	0	0	0	0		1
"Private"	.1	12	3	206	1271	5	17	0	0	0	0		1
"Private"	.1	12	3	206	1277	6	1	1	1	1	1		1
"Private"	.1	12	3	206	1277	6	2	1	0	1	1		1
"Private"	.1	12	3	206	1277	6	3	0	0	0	0		1
"Private"	.1	12	3	206	1277	6	4	1	1	1	1		1
"Private"	.1	12	3	206	1277	6	5	0	1	0	1		1
"Private"	.1	12	3	206	1277	6	6	1	1	0	1		1
"Private"	.1	12	3	206	1277	6	7	0	0	0	1		1
"Private"	.1	12	3	206	1286	7	1	0	0	0	0		1
"Private"	.1	12	3	206	1286	7	2	0	0	0	1		1
"Private"	.1	12	3	206	1286	7	3	1	0	1	0		1
"Private"	.1	12	3	206	1301	8	1	0	1	1	1		1
"Private"	.1	12	3	206	1301	8	2	1	1	1	1		1
"Private"	.1	12	3	206	1301	8	3	0	0	0	0		1
"Private"	.1	12	3	206	1301	8	4	0	0	0	0		1
"Private"	.1	12	3	206	1301	8	5	0	0	0	0		1
"Private"	.1	12	3	206	1311	9	1	0	1	0	1		1
"Private"	.1	12	3	206	1320	10	1	0	0	1	0		1
"Private"	.1	12	3	206	1320	10	2	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	3	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	4	0	0	0	1		1
"Private"	.1	12	3	206	1320	10	5	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	6	0	1	0	1		1
"Private"	.1	12	3	206	1320	10	7	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	8	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	9	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	10	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	11	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	12	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	13	0	0	0	1		1
"Private"	.1	12	3	206	1320	10	14	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	15	0	0	1	0		1
"Private"	.1	12	3	206	1320	10	16	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	17	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	18	0	0	1	0		1
"Private"	.1	12	3	206	1320	10	19	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	20	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	21	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	22	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	23	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	24	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	25	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	26	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	27	0	0	0	0		1
"Private"	.1	12	3	206	1320	10	28	0	0	0	1		1
"Private"	.1	12	3	206	1331	11	1	1	1	1	1		1
"Private"	.1	12	3	206	1331	11	2	1	1	1	1		1
"Private"	.1	12	3	206	1331	11	3	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	4	1	1	1	1		1
"Private"	.1	12	3	206	1331	11	5	0	1	1	1		1
"Private"	.1	12	3	206	1331	11	6	1	1	0	1		1
"Private"	.1	12	3	206	1331	11	7	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	8	1	1	0	1		1
"Private"	.1	12	3	206	1331	11	9	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	10	1	0	1	0		1
"Private"	.1	12	3	206	1331	11	11	0	1	0	0		1
"Private"	.1	12	3	206	1331	11	12	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	13	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	14	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	15	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	16	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	17	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	18	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	19	0	0	1	0		1
"Private"	.1	12	3	206	1331	11	20	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	21	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	22	0	0	0	1		1
"Private"	.1	12	3	206	1331	11	23	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	24	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	25	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	26	0	1	0	0		1
"Private"	.1	12	3	206	1331	11	27	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	28	0	1	1	1		1
"Private"	.1	12	3	206	1331	11	29	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	30	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	31	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	32	0	1	0	1		1
"Private"	.1	12	3	206	1331	11	33	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	34	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	35	0	0	0	0		1
"Private"	.1	12	3	206	1331	11	36	0	0	0	1		1
"Private"	.1	12	3	206	1331	11	37	0	0	0	0		1
"Private"	.2	2	2	73	1464	1	1	1	0	1	0		1
"Private"	.2	2	2	73	1464	1	2	1	0	1	0		1
"Private"	.2	2	2	73	1464	1	3	0	0	0	1		1
"Private"	.2	2	2	73	1464	1	4	1	0	1	0		1
"Private"	.2	2	2	73	1464	1	5	0	0	0	0		1
"Private"	.2	2	2	73	1464	1	6	1	0	1	0		1
"Private"	.2	2	2	73	1464	1	7	1	0	0	0		1
"Private"	.2	2	2	73	1464	1	8	1	0	1	1		1
"Private"	.2	2	2	73	1464	1	9	1	0	1	0		1
"Private"	.2	2	2	73	1464	1	10	0	0	1	0		1
"Private"	.2	2	2	73	1464	1	11	0	0	1	0		1
"Private"	.2	2	2	73	1464	1	12	0	0	0	1		1
"Private"	.2	2	2	73	1464	1	13	0	0	0	0		1
"Private"	.2	2	2	73	1464	1	14	0	0	0	0		1
"Private"	.2	2	2	73	1464	1	15	0	0	0	0		1
"Private"	.2	2	2	73	1464	1	16	1	0	1	0		1
"Private"	.2	2	2	73	1464	1	17	0	0	0	0		1
"Private"	.2	2	2	73	1470	2	1	1	1	1	1		1
"Private"	.2	2	2	73	1470	2	2	1	0	1	0		1
"Private"	.2	2	2	73	1477	3	1	0	1	0	0		1
"Private"	.2	2	2	73	1477	3	2	0	0	0	1		1
"Private"	.2	2	2	73	1477	3	3	1	0	1	1		1
"Private"	.2	2	2	73	1477	3	4	0	1	0	1		1
"Private"	.2	2	2	73	1477	3	5	0	0	0	0		1
"Private"	.2	2	2	73	1477	3	6	1	0	1	0		1
"Private"	.2	2	2	73	1477	3	7	0	1	0	1		1
"Private"	.2	2	2	73	1477	3	8	0	1	1	1		1
"Private"	.2	2	2	73	1477	3	9	1	1	1	1		1
"Private"	.2	2	2	73	1482	4	1	0	0	0	0		1
"Private"	.2	2	2	73	1482	4	2	0	0	1	0		1
"Private"	.2	2	2	73	1482	4	3	0	0	0	0		1
"Private"	.2	2	2	73	1482	4	4	0	0	1	0		1
"Private"	.2	2	2	73	1482	4	5	0	0	1	0		1
"Private"	.2	2	2	73	1482	4	6	0	0	0	1		1
"Private"	.2	2	2	73	1482	4	7	0	0	1	0		1
"Private"	.2	2	2	73	1482	4	8	0	0	0	1		1
"Private"	.2	2	2	73	1482	4	9	0	0	0	0		1
"Private"	.2	2	2	73	1482	4	10	0	0	0	0		1
"Private"	.2	2	2	73	1482	4	11	0	0	0	0		1
"Private"	.2	2	2	73	1488	5	1	1	0	1	1		1
"Private"	.2	2	2	73	1488	5	2	1	0	1	0		1
