NOTE: A bug in the code of the experimental software used to run some of the early sessions led to a loss of data. This loss is reflected in the data file. The bug affected a small share of the data collected in the initial 12 sessions (out of 32 sessions in total), specifically 0.3% of sender-receiver interactions. 
Because of an integer problem, some subjects in some rounds observed the realization of an event that was supposed to have zero probability. Despite affecting a minimal number of interactions, we decided to discard not only the affected interactions, but also the subjects that participated in those interactions. This led to dropping about 6% of the total amount of data that we collected.

* Dictionary *
treatment:			treatment indicator.
verifiable:			= 1 if messages are verifiable, 0 o/w.
rho:				level of commitment in %, {20, 80, 100}.
session:			session identifier.
id:					unique subject identifier.
oid:				unique subject identifier for other subject in a match.
match:				match identifier.
role:				sender or receiver, {S, R}.
color:				= 1 if drawn ball is red, 0 o/w.
rred, rblue,...		First letter indicates ball color. Word that comes next is the color of the message. Indicates probability of that message for that state in commitment stage (in %).
revrred, ...		Same as above for revision stage.
rdec, bdec, ndec	Receiver guess (=1 if red, 0 o/w) when message is red, blue, or when there is no message.
message				-1 (no msg), 0 (blue msg), 1 (red msg).
**************


treatment	verifiable	rho	session	id	oid	match	role	color	rred	rblue	rnone	bred	bblue	bnone	revrred	revrblue	revrnone	revbred	revbblue	revbnone	rdec	bdec	ndec	message
"U100S"	0	100	31	535	561	7	"R"	1	100	0	0	51	49	0							1	0	0	1
"U100S"	0	100	31	535	565	8	"R"	1	28	72	0	1	99	0							1	0	0	0
"U100S"	0	100	31	535	562	9	"R"	0	100	0	0	83	17	0							1	0	0	1
"U100S"	0	100	31	535	566	10	"R"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	535	567	11	"R"	0	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	535	561	12	"R"	1	100	0	0	60	40	0							0	0	0	1
"U100S"	0	100	31	535	559	13	"R"	0	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	535	568	14	"R"	0	100	0	0	98	2	0							0	0	0	1
"U100S"	0	100	31	535	561	15	"R"	0	100	0	0	50	50	0							0	0	0	1
"U100S"	0	100	31	535	559	16	"R"	1	100	0	0	50	50	0							0	0	0	1
"U100S"	0	100	31	535	568	17	"R"	0	56	44	0	68	32	0							0	0	0	0
"U100S"	0	100	31	535	565	18	"R"	1	0	100	0	0	100	0							1	0	0	0
"U100S"	0	100	31	535	562	19	"R"	1	93	7	0	48	52	0							1	0	0	1
"U100S"	0	100	31	535	566	20	"R"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	535	567	21	"R"	1	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	535	562	22	"R"	0	45	55	0	100	0	0							0	1	0	1
"U100S"	0	100	31	535	566	23	"R"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	535	567	24	"R"	0	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	535	561	25	"R"	0	100	0	0	68	32	0							0	0	0	0
"U100S"	0	100	31	538	567	1	"R"	1	90	10	0	90	10	0							1	1	0	1
"U100S"	0	100	31	538	561	2	"R"	0	95	5	0	90	10	0							1	0	0	1
"U100S"	0	100	31	538	559	3	"R"	1	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	538	568	4	"R"	0	51	49	0	35	65	0							0	0	0	1
"U100S"	0	100	31	538	565	5	"R"	1	50	50	0	50	50	0							0	0	0	0
"U100S"	0	100	31	538	562	6	"R"	0	86	14	0	20	80	0							1	0	0	0
"U100S"	0	100	31	538	566	7	"R"	0	100	0	0	0	100	0							1	0	0	0
"U100S"	0	100	31	538	559	8	"R"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	538	568	9	"R"	1	50	50	0	50	50	0							1	0	0	0
"U100S"	0	100	31	538	565	10	"R"	1	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	538	562	11	"R"	0	100	0	0	78	22	0							1	1	0	1
"U100S"	0	100	31	538	566	12	"R"	0	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	538	567	13	"R"	0	100	0	0	41	59	0							0	0	0	0
"U100S"	0	100	31	538	561	14	"R"	1	98	2	0	50	50	0							1	0	0	1
"U100S"	0	100	31	538	567	15	"R"	1	100	0	0	41	59	0							0	0	0	1
"U100S"	0	100	31	538	561	16	"R"	1	100	0	0	50	50	0							0	0	0	1
"U100S"	0	100	31	538	559	17	"R"	1	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	538	568	18	"R"	0	64	36	0	88	12	0							0	1	0	1
"U100S"	0	100	31	538	565	19	"R"	1	0	100	0	0	100	0							0	0	0	0
"U100S"	0	100	31	538	562	20	"R"	0	10	90	0	100	0	0							0	1	0	1
"U100S"	0	100	31	538	566	21	"R"	1	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	538	559	22	"R"	0	100	0	0	50	50	0							0	1	0	0
"U100S"	0	100	31	538	568	23	"R"	1	100	0	0	100	0	0							1	0	0	1
"U100S"	0	100	31	538	565	24	"R"	0	12	88	0	10	90	0							0	0	0	0
"U100S"	0	100	31	538	562	25	"R"	0	100	0	0	79	21	0							1	0	0	1
"U100S"	0	100	31	539	562	1	"R"	0	56	44	0	56	44	0							1	0	0	0
"U100S"	0	100	31	539	566	2	"R"	1	100	0	0	97	3	0							1	0	0	1
"U100S"	0	100	31	539	567	3	"R"	0	100	0	0	50	50	0							1	0	0	0
"U100S"	0	100	31	539	561	4	"R"	1	100	0	0	60	40	0							1	0	0	1
"U100S"	0	100	31	539	559	5	"R"	1	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	539	568	6	"R"	0	69	31	0	97	3	0							0	1	0	1
"U100S"	0	100	31	539	565	7	"R"	0	80	20	0	90	10	0							0	1	0	0
"U100S"	0	100	31	539	561	8	"R"	0	100	0	0	60	40	0							1	0	0	0
"U100S"	0	100	31	539	559	9	"R"	1	100	0	0	100	0	0							1	0	0	1
"U100S"	0	100	31	539	568	10	"R"	0	50	50	0	22	78	0							1	0	0	0
"U100S"	0	100	31	539	565	11	"R"	0	100	0	0	99	1	0							0	0	0	1
"U100S"	0	100	31	539	562	12	"R"	1	100	0	0	69	31	0							1	0	0	1
"U100S"	0	100	31	539	566	13	"R"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	539	567	14	"R"	1	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	539	565	15	"R"	0	11	89	0	3	97	0							1	0	0	0
"U100S"	0	100	31	539	562	16	"R"	1	100	0	0	72	28	0							1	0	0	1
"U100S"	0	100	31	539	566	17	"R"	1	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	539	567	18	"R"	1	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	539	561	19	"R"	0	100	0	0	70	30	0							1	0	0	0
"U100S"	0	100	31	539	559	20	"R"	0	100	0	0	50	50	0							1	0	0	0
"U100S"	0	100	31	539	568	21	"R"	1	33	67	0	34	66	0							0	0	0	0
"U100S"	0	100	31	539	566	22	"R"	0	85	15	0	100	0	0							0	1	0	1
"U100S"	0	100	31	539	567	23	"R"	0	100	0	0	41	59	0							1	0	0	0
"U100S"	0	100	31	539	561	24	"R"	1	100	0	0	70	30	0							1	0	0	1
"U100S"	0	100	31	539	559	25	"R"	0	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	529	560	1	"S"	0	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	529	569	2	"S"	0	100	0	0	100	0	0							1	0	0	1
"U100S"	0	100	31	529	563	3	"S"	1	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	529	572	4	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	529	564	5	"S"	1	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	529	571	6	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	529	570	7	"S"	1	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	529	563	8	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	529	564	9	"S"	1	100	0	0	100	0	0							1	0	0	1
"U100S"	0	100	31	529	569	10	"S"	0	100	0	0	100	0	0							1	0	0	1
"U100S"	0	100	31	529	571	11	"S"	0	99	1	0	100	0	0							0	0	0	1
"U100S"	0	100	31	529	572	12	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	529	560	13	"S"	0	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	529	570	14	"S"	0	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	529	570	15	"S"	1	99	1	0	50	50	0							1	1	0	1
"U100S"	0	100	31	529	560	16	"S"	1	100	0	0	50	50	0							0	0	0	1
"U100S"	0	100	31	529	563	17	"S"	1	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	529	571	18	"S"	0	100	0	0	50	50	0							0	0	0	1
"U100S"	0	100	31	529	572	19	"S"	0	100	0	0	50	50	0							0	0	0	0
"U100S"	0	100	31	529	564	20	"S"	0	100	0	0	50	50	0							1	0	0	0
"U100S"	0	100	31	529	569	21	"S"	1	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	529	563	22	"S"	0	100	0	0	50	50	0							0	1	0	0
"U100S"	0	100	31	529	569	23	"S"	0	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	529	572	24	"S"	0	100	0	0	50	50	0							0	0	0	0
"U100S"	0	100	31	529	564	25	"S"	0	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	530	570	1	"S"	1	81	19	0	59	41	0							0	0	0	1
"U100S"	0	100	31	530	560	2	"S"	1	87	13	0	100	0	0							0	1	0	1
"U100S"	0	100	31	530	569	3	"S"	0	57	43	0	45	55	0							1	0	0	0
"U100S"	0	100	31	530	563	4	"S"	0	51	49	0	35	65	0							0	0	0	1
"U100S"	0	100	31	530	572	5	"S"	0	24	76	0	41	59	0							0	0	0	1
"U100S"	0	100	31	530	564	6	"S"	0	69	31	0	97	3	0							0	1	0	1
"U100S"	0	100	31	530	571	7	"S"	0	90	10	0	49	51	0							0	0	0	1
"U100S"	0	100	31	530	570	8	"S"	0	57	43	0	100	0	0							0	1	0	1
"U100S"	0	100	31	530	563	9	"S"	1	50	50	0	50	50	0							1	0	0	0
"U100S"	0	100	31	530	564	10	"S"	0	50	50	0	22	78	0							1	0	0	0
"U100S"	0	100	31	530	569	11	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	530	571	12	"S"	1	59	41	0	71	29	0							0	0	0	1
"U100S"	0	100	31	530	572	13	"S"	0	100	0	0	0	100	0							1	0	0	0
"U100S"	0	100	31	530	560	14	"S"	0	100	0	0	98	2	0							0	0	0	1
"U100S"	0	100	31	530	569	15	"S"	0	73	27	0	75	25	0							0	0	0	0
"U100S"	0	100	31	530	570	16	"S"	0	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	530	560	17	"S"	0	56	44	0	68	32	0							0	0	0	0
"U100S"	0	100	31	530	563	18	"S"	0	64	36	0	88	12	0							0	1	0	1
"U100S"	0	100	31	530	571	19	"S"	0	92	8	0	95	5	0							0	0	0	1
"U100S"	0	100	31	530	572	20	"S"	1	92	8	0	76	24	0							0	0	0	1
"U100S"	0	100	31	530	564	21	"S"	1	33	67	0	34	66	0							0	0	0	0
"U100S"	0	100	31	530	570	22	"S"	0	100	0	0	99	1	0							1	0	0	1
"U100S"	0	100	31	530	563	23	"S"	1	100	0	0	100	0	0							1	0	0	1
"U100S"	0	100	31	530	569	24	"S"	1	88	12	0	96	4	0							0	0	0	1
"U100S"	0	100	31	530	572	25	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	536	569	1	"S"	1	90	10	0	50	50	0							1	0	0	1
"U100S"	0	100	31	536	563	2	"S"	0	95	5	0	90	10	0							1	0	0	1
"U100S"	0	100	31	536	572	3	"S"	0	100	0	0	50	50	0							1	0	0	1
"U100S"	0	100	31	536	564	4	"S"	1	100	0	0	60	40	0							1	0	0	1
"U100S"	0	100	31	536	571	5	"S"	1	100	0	0	60	40	0							0	0	0	1
"U100S"	0	100	31	536	570	6	"S"	1	100	0	0	60	40	0							0	1	0	1
"U100S"	0	100	31	536	560	7	"S"	1	100	0	0	51	49	0							1	0	0	1
"U100S"	0	100	31	536	564	8	"S"	0	100	0	0	60	40	0							1	0	0	0
"U100S"	0	100	31	536	569	9	"S"	0	100	0	0	70	30	0							0	0	0	1
"U100S"	0	100	31	536	571	10	"S"	0	100	0	0	50	50	0							0	1	0	0
"U100S"	0	100	31	536	572	11	"S"	1	100	0	0	60	40	0							0	0	0	1
"U100S"	0	100	31	536	560	12	"S"	1	100	0	0	60	40	0							0	0	0	1
"U100S"	0	100	31	536	570	13	"S"	1	100	0	0	51	49	0							1	0	0	1
"U100S"	0	100	31	536	563	14	"S"	1	98	2	0	50	50	0							1	0	0	1
"U100S"	0	100	31	536	560	15	"S"	0	100	0	0	50	50	0							0	0	0	1
"U100S"	0	100	31	536	563	16	"S"	1	100	0	0	50	50	0							0	0	0	1
"U100S"	0	100	31	536	571	17	"S"	0	100	0	0	50	50	0							0	0	0	0
"U100S"	0	100	31	536	572	18	"S"	0	100	0	0	50	50	0							0	0	0	0
"U100S"	0	100	31	536	564	19	"S"	0	100	0	0	70	30	0							1	0	0	0
"U100S"	0	100	31	536	569	20	"S"	1	100	0	0	75	25	0							1	0	0	1
"U100S"	0	100	31	536	570	21	"S"	0	100	0	0	70	30	0							0	0	0	0
"U100S"	0	100	31	536	569	22	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	536	572	23	"S"	0	100	0	0	66	34	0							0	0	0	1
"U100S"	0	100	31	536	564	24	"S"	1	100	0	0	70	30	0							1	0	0	1
"U100S"	0	100	31	536	560	25	"S"	0	100	0	0	68	32	0							0	0	0	0
"U100S"	0	100	31	537	564	1	"S"	0	56	44	0	56	44	0							1	0	0	0
"U100S"	0	100	31	537	571	2	"S"	0	80	20	0	61	39	0							0	0	0	1
"U100S"	0	100	31	537	570	3	"S"	1	74	26	0	95	5	0							0	1	0	0
"U100S"	0	100	31	537	560	4	"S"	0	82	18	0	31	69	0							1	0	0	0
"U100S"	0	100	31	537	569	5	"S"	0	35	65	0	80	20	0							0	1	0	1
"U100S"	0	100	31	537	563	6	"S"	0	86	14	0	20	80	0							1	0	0	0
"U100S"	0	100	31	537	572	7	"S"	1	37	63	0	90	10	0							0	0	0	0
"U100S"	0	100	31	537	572	8	"S"	0	84	16	0	64	36	0							0	0	0	0
"U100S"	0	100	31	537	560	9	"S"	0	100	0	0	83	17	0							1	0	0	1
"U100S"	0	100	31	537	570	10	"S"	1	100	0	0	80	20	0							1	0	0	1
"U100S"	0	100	31	537	563	11	"S"	0	100	0	0	78	22	0							1	1	0	1
"U100S"	0	100	31	537	564	12	"S"	1	100	0	0	69	31	0							1	0	0	1
"U100S"	0	100	31	537	569	13	"S"	1	96	4	0	73	27	0							0	0	0	1
"U100S"	0	100	31	537	571	14	"S"	1	97	3	0	63	37	0							0	0	0	1
"U100S"	0	100	31	537	572	15	"S"	0	96	4	0	69	31	0							0	0	0	1
"U100S"	0	100	31	537	564	16	"S"	1	100	0	0	72	28	0							1	0	0	1
"U100S"	0	100	31	537	569	17	"S"	0	100	0	0	72	28	0							0	0	0	1
"U100S"	0	100	31	537	570	18	"S"	0	10	90	0	76	24	0							0	1	0	1
"U100S"	0	100	31	537	560	19	"S"	1	93	7	0	48	52	0							1	0	0	1
"U100S"	0	100	31	537	563	20	"S"	0	10	90	0	100	0	0							0	1	0	1
"U100S"	0	100	31	537	571	21	"S"	0	100	0	0	68	32	0							0	1	0	0
"U100S"	0	100	31	537	560	22	"S"	0	45	55	0	100	0	0							0	1	0	1
"U100S"	0	100	31	537	571	23	"S"	0	100	0	0	69	31	0							0	0	0	1
"U100S"	0	100	31	537	570	24	"S"	0	95	5	0	44	56	0							1	0	0	0
"U100S"	0	100	31	537	563	25	"S"	0	100	0	0	79	21	0							1	0	0	1
"U100S"	0	100	31	540	571	1	"S"	1	95	5	0	94	6	0							0	0	0	1
"U100S"	0	100	31	540	570	2	"S"	0	90	10	0	92	8	0							0	1	0	1
"U100S"	0	100	31	540	560	3	"S"	1	17	83	0	6	94	0							1	0	0	0
"U100S"	0	100	31	540	569	4	"S"	0	50	50	0	50	50	0							0	1	0	0
"U100S"	0	100	31	540	563	5	"S"	1	50	50	0	50	50	0							0	0	0	0
"U100S"	0	100	31	540	572	6	"S"	0	9	91	0	6	94	0							0	0	0	0
"U100S"	0	100	31	540	564	7	"S"	0	80	20	0	90	10	0							0	1	0	0
"U100S"	0	100	31	540	560	8	"S"	1	28	72	0	1	99	0							1	0	0	0
"U100S"	0	100	31	540	570	9	"S"	0	4	96	0	4	96	0							1	0	0	0
"U100S"	0	100	31	540	563	10	"S"	1	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	540	564	11	"S"	0	100	0	0	99	1	0							0	0	0	1
"U100S"	0	100	31	540	569	12	"S"	0	97	3	0	20	80	0							1	0	0	0
"U100S"	0	100	31	540	571	13	"S"	0	100	0	0	98	2	0							0	0	0	1
"U100S"	0	100	31	540	572	14	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	540	564	15	"S"	0	11	89	0	3	97	0							1	0	0	0
"U100S"	0	100	31	540	569	16	"S"	0	50	50	0	50	50	0							0	0	0	1
"U100S"	0	100	31	540	570	17	"S"	0	25	75	0	75	25	0							0	1	0	1
"U100S"	0	100	31	540	560	18	"S"	1	0	100	0	0	100	0							1	0	0	0
"U100S"	0	100	31	540	563	19	"S"	1	0	100	0	0	100	0							0	0	0	0
"U100S"	0	100	31	540	571	20	"S"	0	93	7	0	93	7	0							0	1	0	1
"U100S"	0	100	31	540	572	21	"S"	0	6	94	0	22	78	0							0	0	0	0
"U100S"	0	100	31	540	571	22	"S"	0	80	20	0	82	18	0							0	0	0	0
"U100S"	0	100	31	540	570	23	"S"	0	87	13	0	80	20	0							0	0	0	1
"U100S"	0	100	31	540	563	24	"S"	0	12	88	0	10	90	0							0	0	0	0
"U100S"	0	100	31	540	569	25	"S"	0	87	13	0	86	14	0							0	0	0	1
"U100S"	0	100	31	541	572	1	"S"	0	100	0	0	100	0	0							1	0	0	1
"U100S"	0	100	31	541	564	2	"S"	1	100	0	0	97	3	0							1	0	0	1
"U100S"	0	100	31	541	571	3	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	570	4	"S"	1	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	541	560	5	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	569	6	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	563	7	"S"	0	100	0	0	0	100	0							1	0	0	0
"U100S"	0	100	31	541	571	8	"S"	0	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	541	572	9	"S"	0	6	94	0	11	89	0							0	0	0	0
"U100S"	0	100	31	541	560	10	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	570	11	"S"	1	70	30	0	88	12	0							0	1	0	1
"U100S"	0	100	31	541	563	12	"S"	0	100	0	0	100	0	0							1	1	0	1
"U100S"	0	100	31	541	564	13	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	569	14	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	571	15	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	572	16	"S"	0	91	9	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	564	17	"S"	1	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	541	569	18	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	570	19	"S"	1	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	541	560	20	"S"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	563	21	"S"	1	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	541	564	22	"S"	0	85	15	0	100	0	0							0	1	0	1
"U100S"	0	100	31	541	560	23	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	541	571	24	"S"	0	93	7	0	98	2	0							1	1	0	1
"U100S"	0	100	31	541	570	25	"S"	0	99	1	0	98	2	0							0	0	0	1
"U100S"	0	100	31	542	563	1	"S"	1	90	10	0	90	10	0							1	1	0	1
"U100S"	0	100	31	542	572	2	"S"	0	90	10	0	90	10	0							0	0	0	1
"U100S"	0	100	31	542	564	3	"S"	0	100	0	0	50	50	0							1	0	0	0
"U100S"	0	100	31	542	571	4	"S"	0	100	0	0	100	0	0							1	0	0	1
"U100S"	0	100	31	542	570	5	"S"	1	100	0	0	100	0	0							0	1	0	1
"U100S"	0	100	31	542	560	6	"S"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	31	542	569	7	"S"	0	100	0	0	0	100	0							1	0	0	0
"U100S"	0	100	31	542	569	8	"S"	0	100	0	0	78	22	0							0	0	0	1
"U100S"	0	100	31	542	571	9	"S"	0	90	10	0	90	10	0							0	0	0	1
"U100S"	0	100	31	542	572	10	"S"	1	48	52	0	80	20	0							0	0	0	0
"U100S"	0	100	31	542	560	11	"S"	0	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	542	570	12	"S"	0	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	542	563	13	"S"	0	100	0	0	41	59	0							0	0	0	0
"U100S"	0	100	31	542	564	14	"S"	1	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	542	563	15	"S"	1	100	0	0	41	59	0							0	0	0	1
"U100S"	0	100	31	542	571	16	"S"	0	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	542	572	17	"S"	0	100	0	0	41	59	0							0	0	0	0
"U100S"	0	100	31	542	564	18	"S"	1	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	542	569	19	"S"	0	100	0	0	41	59	0							1	0	0	0
"U100S"	0	100	31	542	570	20	"S"	0	100	0	0	53	47	0							0	0	0	0
"U100S"	0	100	31	542	560	21	"S"	1	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	542	572	22	"S"	0	100	0	0	41	59	0							0	0	0	0
"U100S"	0	100	31	542	564	23	"S"	0	100	0	0	41	59	0							1	0	0	0
"U100S"	0	100	31	542	560	24	"S"	0	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	31	542	571	25	"S"	0	100	0	0	41	59	0							1	0	0	1
"U100S"	0	100	32	543	575	1	"R"	0	100	0	0	39	61	0							1	0	0	0
"U100S"	0	100	32	543	583	2	"R"	0	100	0	0	25	75	0							1	0	0	1
"U100S"	0	100	32	543	593	3	"R"	1	95	5	0	5	95	0							1	0	0	1
"U100S"	0	100	32	543	585	4	"R"	0	98	2	0	37	63	0							1	0	0	1
"U100S"	0	100	32	543	580	5	"R"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	32	543	591	6	"R"	0	50	50	0	50	50	0							0	0	0	1
"U100S"	0	100	32	543	576	7	"R"	1	80	20	0	8	92	0							1	0	0	1
"U100S"	0	100	32	543	581	8	"R"	0	84	16	0	23	77	0							1	0	0	1
"U100S"	0	100	32	543	582	9	"R"	1	100	0	0	18	82	0							1	0	0	1
"U100S"	0	100	32	543	592	10	"R"	0	100	0	0	49	51	0							0	0	0	1
"U100S"	0	100	32	543	593	11	"R"	1	72	28	0	25	75	0							1	0	0	1
"U100S"	0	100	32	543	585	12	"R"	1	100	0	0	1	99	0							1	0	0	1
"U100S"	0	100	32	543	580	13	"R"	0	97	3	0	51	49	0							0	0	0	0
"U100S"	0	100	32	543	591	14	"R"	1	90	10	0	97	3	0							0	0	0	1
"U100S"	0	100	32	543	576	15	"R"	1	99	1	0	99	1	0							0	0	0	1
"U100S"	0	100	32	543	581	16	"R"	0	83	17	0	69	31	0							0	0	0	1
"U100S"	0	100	32	543	582	17	"R"	0	100	0	0	15	85	0							1	0	0	0
"U100S"	0	100	32	543	592	18	"R"	0	100	0	0	49	51	0							0	0	0	1
"U100S"	0	100	32	543	575	19	"R"	1	100	0	0	10	90	0							1	0	0	1
"U100S"	0	100	32	543	583	20	"R"	0	100	0	0	11	89	0							1	0	0	1
"U100S"	0	100	32	543	593	21	"R"	0	75	25	0	25	75	0							0	0	0	0
"U100S"	0	100	32	543	585	22	"R"	0	99	1	0	0	100	0							1	0	0	0
"U100S"	0	100	32	543	580	23	"R"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	32	543	591	24	"R"	0	100	0	0	74	26	0							0	0	0	1
"U100S"	0	100	32	543	576	25	"R"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	32	544	580	1	"R"	0	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	32	544	591	2	"R"	1	50	50	0	50	50	0							0	0	0	0
"U100S"	0	100	32	544	576	3	"R"	1	75	25	0	23	77	0							1	0	0	1
"U100S"	0	100	32	544	581	4	"R"	1	94	6	0	100	0	0							0	0	0	0
"U100S"	0	100	32	544	582	5	"R"	1	100	0	0	33	67	0							1	0	0	1
"U100S"	0	100	32	544	592	6	"R"	0	100	0	0	49	51	0							1	0	0	1
"U100S"	0	100	32	544	575	7	"R"	0	100	0	0	29	71	0							0	0	0	0
"U100S"	0	100	32	544	583	8	"R"	0	75	25	0	87	13	0							0	0	0	1
"U100S"	0	100	32	544	593	9	"R"	1	95	5	0	5	95	0							1	1	0	0
"U100S"	0	100	32	544	585	10	"R"	1	99	1	0	3	97	0							1	0	0	1
"U100S"	0	100	32	544	583	11	"R"	0	100	0	0	49	51	0							1	0	0	1
"U100S"	0	100	32	544	593	12	"R"	0	75	25	0	25	75	0							0	0	0	1
"U100S"	0	100	32	544	585	13	"R"	1	99	1	0	1	99	0							0	0	0	1
"U100S"	0	100	32	544	580	14	"R"	0	100	0	0	74	26	0							0	0	0	0
"U100S"	0	100	32	544	591	15	"R"	1	93	7	0	94	6	0							1	1	0	1
"U100S"	0	100	32	544	576	16	"R"	1	99	1	0	99	1	0							0	1	0	1
"U100S"	0	100	32	544	581	17	"R"	0	69	31	0	83	17	0							0	0	0	1
"U100S"	0	100	32	544	582	18	"R"	0	100	0	0	15	85	0							0	0	0	0
"U100S"	0	100	32	544	592	19	"R"	0	100	0	0	48	52	0							1	1	0	0
"U100S"	0	100	32	544	575	20	"R"	0	100	0	0	10	90	0							1	0	0	0
"U100S"	0	100	32	544	580	21	"R"	0	71	29	0	88	12	0							1	1	0	1
"U100S"	0	100	32	544	591	22	"R"	1	87	13	0	87	13	0							1	1	0	0
"U100S"	0	100	32	544	576	23	"R"	0	0	100	0	0	100	0							1	0	0	0
"U100S"	0	100	32	544	581	24	"R"	1	95	5	0	62	38	0							1	1	0	1
"U100S"	0	100	32	544	582	25	"R"	0	100	0	0	20	80	0							1	1	0	1
"U100S"	0	100	32	545	585	1	"R"	0	100	0	0	73	27	0							0	0	0	1
"U100S"	0	100	32	545	580	2	"R"	1	100	0	0	100	0	0							0	0	0	1
"U100S"	0	100	32	545	591	3	"R"	1	100	0	0	50	50	0							0	0	0	1
"U100S"	0	100	32	545	576	4	"R"	0	81	19	0	87	13	0							0	0	0	1
"U100S"	0	100	32	545	581	5	"R"	0	74	26	0	77	23	0							0	0	0	1
"U100S"	0	100	32	545	582	6	"R"	0	100	0	0	33	67	0							0	0	0	0
"U100S"	0	100	32	545	592	7	"R"	0	100	0	0	49	51	0							1	0	0	1
"U100S"	0	100	32	545	575	8	"R"	1	100	0	0	25	75	0							0	0	0	1
"U100S"	0	100	32	545	583	9	"R"	0	100	0	0	32	68	0							0	0	0	0
"U100S"	0	100	32	545	593	10	"R"	1	95	5	0	5	95	0							0	0	0	1
