* Dictionary *
election:		election #
round:		round #
delta:		delta
amount:		amount to divide
weight:		nominal weight (number of votes)
probability:	selection probability
group:		identifies subjects that were grouped together
id:			id #, constant throught session
subject:		subject #, changes across elections
amount1:		offer to subjects #1
amount2:		offer to subjects #2
amount3:		offer to subjects #3
selected:		proposal selected to take the floor
vote:			= 1 if the subject votes in favor of the selected offer (the proposal on the floor), = 0 o/w
date:			session date (month/day/year)
experienced:	= 1 if subjects have participated in 1 session before, 0 o/w
dropped:		identifies all the data that was dropped from the analysis reported in the paper because the proposal on the floor was from a subject that appeared confused, that subject participated in one inexperienced and one experienced session; = 1 if dropped, = 0 o/w
**************

election	round	delta	amount	weight	probability	group	id	subject	amount1	amount2	amount3	selected	vote	date	experienced	dropped
10	1	.5	30	33	.3333333	1	4	2	13	17	0	0	0	51002	0	0
10	1	.5	30	33	.3333333	1	6	3	13	0	17	1	1	51002	0	0
10	1	.5	30	33	.3333333	1	8	1	17	13	0	0	1	51002	0	0
10	1	.5	30	33	.3333333	2	5	3	0	14	16	1	1	51002	0	0
10	1	.5	30	33	.3333333	2	10	1	17	13	0	0	0	51002	0	0
10	1	.5	30	33	.3333333	2	12	2	0	15	15	0	1	51002	0	0
10	1	.5	30	33	.3333333	3	3	1	12	11	7	0	0	51002	0	0
10	1	.5	30	33	.3333333	3	13	3	0	13	17	1	1	51002	0	0
10	1	.5	30	33	.3333333	3	14	2	10	20	0	0	1	51002	0	0
10	1	.5	30	33	.3333333	4	2	1	17	13	0	0	1	51002	0	0
10	1	.5	30	33	.3333333	4	7	3	10	0	20	1	1	51002	0	0
10	1	.5	30	33	.3333333	4	15	2	0	18	12	0	0	51002	0	0
10	1	.5	30	33	.3333333	5	1	1	15	15	0	0	1	51002	0	0
10	1	.5	30	33	.3333333	5	9	2	10	20	0	1	1	51002	0	0
10	1	.5	30	33	.3333333	5	11	3	0	9	21	0	0	51002	0	0
1	1	.5	30	33	.3333333	1	3	1	10	10	10	0	1	51702	0	0
1	1	.5	30	33	.3333333	1	7	2	.02	14.99	14.99	0	0	51702	0	0
1	1	.5	30	33	.3333333	1	14	3	11	8	11	1	1	51702	0	0
1	1	.5	30	33	.3333333	2	8	2	1	28	1	1	1	51702	0	0
1	1	.5	30	33	.3333333	2	10	3	.69	14.99	14.32	0	0	51702	0	0
1	1	.5	30	33	.3333333	2	15	1	11	9.5	9.5	0	0	51702	0	0
1	1	.5	30	33	.3333333	3	1	3	10	10	10	0	1	51702	0	0
1	1	.5	30	33	.3333333	3	5	1	10	10	10	0	1	51702	0	0
1	1	.5	30	33	.3333333	3	12	2	10.5	11	8.5	1	1	51702	0	0
1	1	.5	30	33	.3333333	4	2	1	10	10	10	0	1	51702	0	0
1	1	.5	30	33	.3333333	4	4	2	14	15	1	1	1	51702	0	0
1	1	.5	30	33	.3333333	4	9	3	14	2	14	0	0	51702	0	0
1	1	.5	30	33	.3333333	5	6	1	15	15	0	0	0	51702	0	0
1	1	.5	30	33	.3333333	5	11	3	14	2	14	0	1	51702	0	0
1	1	.5	30	33	.3333333	5	13	2	5	10	15	1	1	51702	0	0
1	2	.5	15	33	.3333333	2	8	2	1	13	1	1	1	51702	0	0
1	2	.5	15	33	.3333333	2	10	3	7.5	0	7.5	0	0	51702	0	0
1	2	.5	15	33	.3333333	2	15	1	5	5	5	0	0	51702	0	0
1	3	.5	7.5	33	.3333333	2	8	2	2.5	2.5	2.5	0	0	51702	0	0
1	3	.5	7.5	33	.3333333	2	10	3	3.75	0	3.75	1	1	51702	0	0
1	3	.5	7.5	33	.3333333	2	15	1	2.5	2.5	2.5	0	1	51702	0	0
2	1	.5	30	33	.3333333	1	1	2	10	12	8	0	1	51702	0	0
2	1	.5	30	33	.3333333	1	2	1	15	14	1	1	1	51702	0	0
2	1	.5	30	33	.3333333	1	9	3	14	1	15	0	0	51702	0	0
2	1	.5	30	33	.3333333	2	8	1	15	15	0	0	1	51702	0	0
2	1	.5	30	33	.3333333	2	10	3	14	2	14	1	1	51702	0	0
2	1	.5	30	33	.3333333	2	15	2	9	12	9	0	0	51702	0	0
2	1	.5	30	33	.3333333	3	3	1	11	9	10	0	1	51702	0	0
2	1	.5	30	33	.3333333	3	7	2	14.99	14.99	.02	1	1	51702	0	0
2	1	.5	30	33	.3333333	3	14	3	8	11	11	0	0	51702	0	0
2	1	.5	30	33	.3333333	4	4	1	15	14	1	1	1	51702	0	0
2	1	.5	30	33	.3333333	4	5	2	11	10.5	8.5	0	1	51702	0	0
2	1	.5	30	33	.3333333	4	12	3	8.5	10.5	11	0	0	51702	0	0
2	1	.5	30	33	.3333333	5	6	1	15	0	15	0	1	51702	0	0
2	1	.5	30	33	.3333333	5	11	2	0	16	14	0	0	51702	0	0
2	1	.5	30	33	.3333333	5	13	3	20	0	10	1	1	51702	0	0
3	1	.5	30	33	.3333333	1	1	2	8	15	7	1	1	51702	0	0
3	1	.5	30	33	.3333333	1	14	3	14.99	.02	14.99	0	0	51702	0	0
3	1	.5	30	33	.3333333	1	15	1	15	0	15	0	1	51702	0	0
3	1	.5	30	33	.3333333	2	2	3	1	14	15	0	1	51702	0	0
3	1	.5	30	33	.3333333	2	3	1	11	9	10	0	0	51702	0	0
3	1	.5	30	33	.3333333	2	7	2	.02	14.99	14.99	1	1	51702	0	0
3	1	.5	30	33	.3333333	3	9	3	14	1	15	0	0	51702	0	0
3	1	.5	30	33	.3333333	3	11	1	18	12	0	0	1	51702	0	0
3	1	.5	30	33	.3333333	3	13	2	15	15	0	1	1	51702	0	0
3	1	.5	30	33	.3333333	4	4	2	14	15	1	1	1	51702	0	0
3	1	.5	30	33	.3333333	4	8	1	16	14	0	0	1	51702	0	0
3	1	.5	30	33	.3333333	4	12	3	1	14	15	0	0	51702	0	0
3	1	.5	30	33	.3333333	5	5	2	14	15	1	0	0	51702	0	0
3	1	.5	30	33	.3333333	5	6	3	15	0	15	1	1	51702	0	0
3	1	.5	30	33	.3333333	5	10	1	14.32	14.99	.69	0	1	51702	0	0
4	1	.5	30	33	.3333333	1	6	1	15	5	10	1	1	51702	0	0
4	1	.5	30	33	.3333333	1	10	3	14.99	.69	14.32	0	1	51702	0	0
4	1	.5	30	33	.3333333	1	11	2	10	20	0	0	0	51702	0	0
4	1	.5	30	33	.3333333	2	4	3	1	14	15	1	1	51702	0	0
4	1	.5	30	33	.3333333	2	14	2	4	14.5	11.5	0	1	51702	0	0
4	1	.5	30	33	.3333333	2	15	1	14	8	8	0	0	51702	0	0
4	1	.5	30	33	.3333333	3	1	3	10	10	10	1	1	51702	0	0
4	1	.5	30	33	.3333333	3	8	1	16	14	0	0	1	51702	0	0
4	1	.5	30	33	.3333333	3	9	2	15	15	0	0	1	51702	0	0
4	1	.5	30	33	.3333333	4	5	1	15	0	15	0	1	51702	0	0
4	1	.5	30	33	.3333333	4	12	2	1	15	14	0	1	51702	0	0
4	1	.5	30	33	.3333333	4	13	3	5	15	10	1	1	51702	0	0
4	1	.5	30	33	.3333333	5	2	2	13.99	15.01	1	1	1	51702	0	0
4	1	.5	30	33	.3333333	5	3	1	11	9	10	0	1	51702	0	0
4	1	.5	30	33	.3333333	5	7	3	.02	14.99	14.99	0	0	51702	0	0
5	1	.5	30	33	.3333333	1	6	3	5	10	15	1	1	51702	0	0
5	1	.5	30	33	.3333333	1	10	1	14.32	.69	14.99	0	0	51702	0	0
5	1	.5	30	33	.3333333	1	11	2	10	20	0	0	1	51702	0	0
5	1	.5	30	33	.3333333	2	4	1	15	14	1	1	1	51702	0	0
5	1	.5	30	33	.3333333	2	5	3	0	15	15	0	0	51702	0	0
5	1	.5	30	33	.3333333	2	12	2	10	15	5	0	1	51702	0	0
5	1	.5	30	33	.3333333	3	7	2	14.99	14.99	.02	0	1	51702	0	0
5	1	.5	30	33	.3333333	3	8	1	16	14	0	1	1	51702	0	0
5	1	.5	30	33	.3333333	3	9	3	15	0	15	0	0	51702	0	0
5	1	.5	30	33	.3333333	4	1	2	12	12	6	0	1	51702	0	0
5	1	.5	30	33	.3333333	4	14	1	15	13	2	1	1	51702	0	0
5	1	.5	30	33	.3333333	4	15	3	.01	14.99	15	0	0	51702	0	0
5	1	.5	30	33	.3333333	5	2	3	1	13.99	15.01	1	1	51702	0	0
5	1	.5	30	33	.3333333	5	3	2	11	10	9	0	1	51702	0	0
5	1	.5	30	33	.3333333	5	13	1	10	15	5	0	0	51702	0	0
6	1	.5	30	33	.3333333	1	6	1	15	10	5	1	1	51702	0	0
6	1	.5	30	33	.3333333	1	7	3	14	0	16	0	0	51702	0	0
6	1	.5	30	33	.3333333	1	11	2	10	20	0	0	1	51702	0	0
6	1	.5	30	33	.3333333	2	8	2	13	17	0	0	1	51702	0	0
6	1	.5	30	33	.3333333	2	10	1	14.5	14.5	1	0	0	51702	0	0
6	1	.5	30	33	.3333333	2	12	3	1	14	15	1	1	51702	0	0
6	1	.5	30	33	.3333333	3	1	2	12	12	6	0	1	51702	0	0
6	1	.5	30	33	.3333333	3	2	3	1	13.99	15.01	1	1	51702	0	0
6	1	.5	30	33	.3333333	3	3	1	15.01	13.99	1	0	0	51702	0	0
6	1	.5	30	33	.3333333	4	13	2	12	15	3	0	1	51702	0	0
6	1	.5	30	33	.3333333	4	14	3	13	2	15	0	0	51702	0	0
6	1	.5	30	33	.3333333	4	15	1	15	14	1	1	1	51702	0	0
6	1	.5	30	33	.3333333	5	4	3	1	14	15	0	0	51702	0	0
6	1	.5	30	33	.3333333	5	5	1	11	10.5	8.5	0	1	51702	0	0
6	1	.5	30	33	.3333333	5	9	2	15	15	0	1	1	51702	0	0
7	1	.5	30	33	.3333333	1	13	2	15	15	0	0	0	51702	0	0
7	1	.5	30	33	.3333333	1	14	3	11.5	4.5	14	1	1	51702	0	0
7	1	.5	30	33	.3333333	1	15	1	16	13.99	.01	0	1	51702	0	0
7	1	.5	30	33	.3333333	2	5	2	10.5	11	8.5	1	1	51702	0	0
7	1	.5	30	33	.3333333	2	10	3	0	15	15	0	1	51702	0	0
7	1	.5	30	33	.3333333	2	12	1	15	14	1	0	1	51702	0	0
7	1	.5	30	33	.3333333	3	1	3	7	8	15	1	1	51702	0	0
7	1	.5	30	33	.3333333	3	3	1	15.01	1	13.99	0	0	51702	0	0
7	1	.5	30	33	.3333333	3	8	2	13	17	0	0	0	51702	0	0
7	1	.5	30	33	.3333333	4	7	2	0	16	14	1	1	51702	0	0
7	1	.5	30	33	.3333333	4	9	1	15	15	0	0	0	51702	0	0
7	1	.5	30	33	.3333333	4	11	3	0	10	20	0	1	51702	0	0
7	1	.5	30	33	.3333333	5	2	3	1	13.99	15.01	1	1	51702	0	0
7	1	.5	30	33	.3333333	5	4	1	15	14	1	0	0	51702	0	0
7	1	.5	30	33	.3333333	5	6	2	5	15	10	0	1	51702	0	0
7	2	.5	15	33	.3333333	3	1	3	5	5	5	1	1	51702	0	0
7	2	.5	15	33	.3333333	3	3	1	8	6	1	0	1	51702	0	0
7	2	.5	15	33	.3333333	3	8	2	5	10	0	0	1	51702	0	0
8	1	.5	30	33	.3333333	1	9	1	16	14	0	0	0	51702	0	0
8	1	.5	30	33	.3333333	1	10	2	2	14	14	1	1	51702	0	0
8	1	.5	30	33	.3333333	1	14	3	13.99	.02	15.99	0	1	51702	0	0
8	1	.5	30	33	.3333333	2	3	3	1	13.99	15.01	0	0	51702	0	0
8	1	.5	30	33	.3333333	2	5	2	8.5	11	10.5	0	1	51702	0	0
8	1	.5	30	33	.3333333	2	13	1	20	10	0	1	1	51702	0	0
8	1	.5	30	33	.3333333	3	4	1	15	14	1	0	1	51702	0	0
8	1	.5	30	33	.3333333	3	6	2	10	15	5	1	1	51702	0	0
8	1	.5	30	33	.3333333	3	11	3	10	0	20	0	0	51702	0	0
8	1	.5	30	33	.3333333	4	1	3	0	15	15	0	0	51702	0	0
8	1	.5	30	33	.3333333	4	2	2	11	19	0	0	1	51702	0	0
8	1	.5	30	33	.3333333	4	15	1	16	13.99	.01	1	1	51702	0	0
8	1	.5	30	33	.3333333	5	7	2	13	17	0	0	1	51702	0	0
8	1	.5	30	33	.3333333	5	8	1	17	13	0	0	0	51702	0	0
8	1	.5	30	33	.3333333	5	12	3	1	14	15	1	1	51702	0	0
9	1	.5	30	33	.3333333	1	2	2	12	18	0	0	1	51702	0	0
9	1	.5	30	33	.3333333	1	6	3	5	10	15	1	1	51702	0	0
9	1	.5	30	33	.3333333	1	10	1	14	2	14	0	0	51702	0	0
9	1	.5	30	33	.3333333	2	5	2	8.5	11	10.5	0	0	51702	0	0
9	1	.5	30	33	.3333333	2	7	3	13	0	17	1	1	51702	0	0
9	1	.5	30	33	.3333333	2	9	1	16	14	0	0	1	51702	0	0
9	1	.5	30	33	.3333333	3	1	3	7	8	15	1	1	51702	0	0
9	1	.5	30	33	.3333333	3	8	2	0	17	13	0	1	51702	0	0
9	1	.5	30	33	.3333333	3	12	1	15	14	1	0	1	51702	0	0
9	1	.5	30	33	.3333333	4	3	3	13.99	1	15.01	0	0	51702	0	0
9	1	.5	30	33	.3333333	4	11	2	10	20	0	1	1	51702	0	0
9	1	.5	30	33	.3333333	4	13	1	30	0	0	0	1	51702	0	0
9	1	.5	30	33	.3333333	5	4	2	14	15	1	1	1	51702	0	0
9	1	.5	30	33	.3333333	5	14	3	.02	13.99	15.99	0	0	51702	0	0
9	1	.5	30	33	.3333333	5	15	1	17	12.99	.01	0	1	51702	0	0
10	1	.5	30	33	.3333333	1	4	3	1	14	15	0	0	51702	0	0
10	1	.5	30	33	.3333333	1	8	1	17	13	0	1	1	51702	0	0
10	1	.5	30	33	.3333333	1	12	2	1	15	14	0	1	51702	0	0
10	1	.5	30	33	.3333333	2	1	2	10	10	10	0	0	51702	0	0
10	1	.5	30	33	.3333333	2	14	3	12.99	.02	16.99	1	1	51702	0	0
10	1	.5	30	33	.3333333	2	15	1	17	12.99	.01	0	1	51702	0	0
10	1	.5	30	33	.3333333	3	6	3	10	5	15	0	0	51702	0	0
10	1	.5	30	33	.3333333	3	10	2	2	14	14	0	0	51702	0	0
10	1	.5	30	33	.3333333	3	11	1	20	10	0	1	1	51702	0	0
10	1	.5	30	33	.3333333	4	2	1	19	11	0	0	0	51702	0	0
10	1	.5	30	33	.3333333	4	3	2	0	20	10	1	1	51702	0	0
10	1	.5	30	33	.3333333	4	7	3	0	13	17	0	1	51702	0	0
10	1	.5	30	33	.3333333	5	5	2	10.5	11	8.5	0	1	51702	0	0
10	1	.5	30	33	.3333333	5	9	3	13	0	17	0	0	51702	0	0
10	1	.5	30	33	.3333333	5	13	1	15	12	3	1	1	51702	0	0
10	2	.5	15	33	.3333333	3	6	3	0	7.5	7.5	0	1	51702	0	0
10	2	.5	15	33	.3333333	3	10	2	0	7.5	7.5	1	1	51702	0	0
10	2	.5	15	33	.3333333	3	11	1	6	6	3	0	0	51702	0	0
1	1	1	30	33	.3333333	1	6	1	20	10	0	0	0	31902	1	0
1	1	1	30	33	.3333333	1	7	2	0	20	10	0	1	31902	1	0
1	1	1	30	33	.3333333	1	8	3	.2	14.8	15	1	1	31902	1	0
1	1	1	30	33	.3333333	2	4	1	30	0	0	1	1	31902	1	1
1	1	1	30	33	.3333333	2	5	2	15	15	0	0	0	31902	1	1
1	1	1	30	33	.3333333	2	9	3	0	14	16	0	0	31902	1	1
1	1	1	30	33	.3333333	3	1	2	0	18	12	1	1	31902	1	0
1	1	1	30	33	.3333333	3	2	1	15	15	0	0	0	31902	1	0
1	1	1	30	33	.3333333	3	3	3	14	0	16	0	0	31902	1	0
1	1	1	30	33	.3333333	4	10	2	10	18	2	1	1	31902	1	0
1	1	1	30	33	.3333333	4	11	1	16	14	0	0	0	31902	1	0
1	1	1	30	33	.3333333	4	12	3	0	15	15	0	0	31902	1	0
1	2	1	30	33	.3333333	2	4	1	0	30	0	0	0	31902	1	1
1	2	1	30	33	.3333333	2	5	2	0	18	12	1	1	31902	1	1
1	2	1	30	33	.3333333	2	9	3	0	14	16	0	0	31902	1	1
1	2	1	30	33	.3333333	3	1	2	12	18	0	0	0	31902	1	0
1	2	1	30	33	.3333333	3	2	1	15	0	15	1	1	31902	1	0
1	2	1	30	33	.3333333	3	3	3	0	14	16	0	1	31902	1	0
1	2	1	30	33	.3333333	4	10	2	10	10	10	0	0	31902	1	0
1	2	1	30	33	.3333333	4	11	1	17	0	13	0	1	31902	1	0
1	2	1	30	33	.3333333	4	12	3	15	0	15	1	1	31902	1	0
1	3	1	30	33	.3333333	2	4	1	0	30	0	0	0	31902	1	1
1	3	1	30	33	.3333333	2	5	2	12	18	0	1	1	31902	1	1
1	3	1	30	33	.3333333	2	9	3	0	14	16	0	0	31902	1	1
1	4	1	30	33	.3333333	2	4	1	0	30	0	0	1	31902	1	1
1	4	1	30	33	.3333333	2	5	2	10	10	10	1	1	31902	1	1
1	4	1	30	33	.3333333	2	9	3	0	14	16	0	0	31902	1	1
2	1	1	30	33	.3333333	1	6	3	0	13	17	0	1	31902	1	0
2	1	1	30	33	.3333333	1	8	2	.01	15.75	14.24	1	1	31902	1	0
2	1	1	30	33	.3333333	1	10	1	15	10	5	0	0	31902	1	0
2	1	1	30	33	.3333333	2	5	3	0	15	15	1	1	31902	1	0
2	1	1	30	33	.3333333	2	7	1	20	10	0	0	0	31902	1	0
2	1	1	30	33	.3333333	2	9	2	0	16	14	0	1	31902	1	0
2	1	1	30	33	.3333333	3	1	3	0	12	18	0	1	31902	1	0
2	1	1	30	33	.3333333	3	3	1	16	0	14	0	0	31902	1	0
2	1	1	30	33	.3333333	3	11	2	0	16	14	1	1	31902	1	0
2	1	1	30	33	.3333333	4	2	1	10	10	10	1	1	31902	1	1
2	1	1	30	33	.3333333	4	4	3	0	30	0	0	1	31902	1	1
2	1	1	30	33	.3333333	4	12	2	12	15	3	0	1	31902	1	1
3	1	1	30	33	.3333333	1	1	2	12	18	0	0	0	31902	1	0
3	1	1	30	33	.3333333	1	6	1	17	13	0	0	0	31902	1	0
3	1	1	30	33	.3333333	1	8	3	14.2	.01	15.79	1	1	31902	1	0
3	1	1	30	33	.3333333	2	2	2	15	15	0	0	0	31902	1	1
3	1	1	30	33	.3333333	2	3	1	16	14	0	0	1	31902	1	1
3	1	1	30	33	.3333333	2	4	3	30	0	0	1	1	31902	1	1
3	1	1	30	33	.3333333	3	7	2	10	20	0	0	1	31902	1	0
3	1	1	30	33	.3333333	3	9	3	0	14	16	0	0	31902	1	0
3	1	1	30	33	.3333333	3	11	1	16	14	0	1	1	31902	1	0
3	1	1	30	33	.3333333	4	5	1	20	5	5	1	1	31902	1	0
3	1	1	30	33	.3333333	4	10	3	8	10	12	0	1	31902	1	0
3	1	1	30	33	.3333333	4	12	2	12	15	3	0	0	31902	1	0
3	2	1	30	33	.3333333	1	1	2	0	18	12	0	1	31902	1	0
3	2	1	30	33	.3333333	1	6	1	17	13	0	1	1	31902	1	0
3	2	1	30	33	.3333333	1	8	3	14.24	.01	15.75	0	0	31902	1	0
4	1	1	30	33	.3333333	1	1	1	18	12	0	0	0	31902	1	0
4	1	1	30	33	.3333333	1	6	3	0	13	17	0	1	31902	1	0
4	1	1	30	33	.3333333	1	8	2	0	17	13	1	1	31902	1	0
4	1	1	30	33	.3333333	2	5	3	2.5	2.5	25	1	1	31902	1	0
4	1	1	30	33	.3333333	2	7	2	10	20	0	0	0	31902	1	0
4	1	1	30	33	.3333333	2	9	1	16	0	14	0	0	31902	1	0
4	1	1	30	33	.3333333	3	2	1	15	15	0	1	1	31902	1	1
4	1	1	30	33	.3333333	3	3	3	0	14	16	0	0	31902	1	1
4	1	1	30	33	.3333333	3	4	2	30	0	0	0	0	31902	1	1
4	1	1	30	33	.3333333	4	10	2	10	20	0	1	1	31902	1	0
4	1	1	30	33	.3333333	4	11	1	16	0	14	0	0	31902	1	0
4	1	1	30	33	.3333333	4	12	3	6	12	12	0	0	31902	1	0
4	2	1	30	33	.3333333	2	5	3	5	0	25	0	0	31902	1	0
4	2	1	30	33	.3333333	2	7	2	10	20	0	0	1	31902	1	0
4	2	1	30	33	.3333333	2	9	1	16	14	0	1	1	31902	1	0
4	2	1	30	33	.3333333	3	2	1	10	10	10	0	0	31902	1	1
4	2	1	30	33	.3333333	3	3	3	0	14	16	1	1	31902	1	1
4	2	1	30	33	.3333333	3	4	2	30	0	0	0	0	31902	1	1
4	2	1	30	33	.3333333	4	10	2	0	15	15	1	1	31902	1	0
4	2	1	30	33	.3333333	4	11	1	17	0	13	0	0	31902	1	0
4	2	1	30	33	.3333333	4	12	3	16	0	14	0	1	31902	1	0
4	3	1	30	33	.3333333	3	2	1	16	0	14	1	1	31902	1	1
4	3	1	30	33	.3333333	3	3	3	14	0	16	0	1	31902	1	1
4	3	1	30	33	.3333333	3	4	2	30	0	0	0	0	31902	1	1
5	1	1	30	33	.3333333	1	2	1	15	15	0	1	1	31902	1	0
5	1	1	30	33	.3333333	1	10	2	10	18	2	0	1	31902	1	0
5	1	1	30	33	.3333333	1	12	3	6	12	12	0	0	31902	1	0
5	1	1	30	33	.3333333	2	1	2	0	17	13	0	1	31902	1	0
5	1	1	30	33	.3333333	2	9	3	0	14	16	1	1	31902	1	0
5	1	1	30	33	.3333333	2	11	1	16	0	14	0	0	31902	1	0
5	1	1	30	33	.3333333	3	6	3	0	13	17	0	1	31902	1	0
5	1	1	30	33	.3333333	3	7	2	0	20	10	0	0	31902	1	0
5	1	1	30	33	.3333333	3	8	1	17	0	13	1	1	31902	1	0
5	1	1	30	33	.3333333	4	3	2	14	16	0	0	0	31902	1	1
5	1	1	30	33	.3333333	4	4	3	0	30	0	0	0	31902	1	1
5	1	1	30	33	.3333333	4	5	1	15	10	5	1	1	31902	1	1
5	2	1	30	33	.3333333	4	3	2	0	16	14	0	0	31902	1	1
5	2	1	30	33	.3333333	4	4	3	30	0	0	0	0	31902	1	1
5	2	1	30	33	.3333333	4	5	1	20	5	5	1	1	31902	1	1
5	3	1	30	33	.3333333	4	3	2	0	16	14	0	0	31902	1	1
5	3	1	30	33	.3333333	4	4	3	30	0	0	0	0	31902	1	1
5	3	1	30	33	.3333333	4	5	1	20	0	10	1	1	31902	1	1
5	4	1	30	33	.3333333	4	3	2	0	16	14	1	1	31902	1	1
5	4	1	30	33	.3333333	4	4	3	30	0	0	0	0	31902	1	1
5	4	1	30	33	.3333333	4	5	1	14	8	8	0	0	31902	1	1
5	5	1	30	33	.3333333	4	3	2	0	15	15	1	1	31902	1	1
5	5	1	30	33	.3333333	4	4	3	0	30	0	0	0	31902	1	1
5	5	1	30	33	.3333333	4	5	1	15	0	15	0	0	31902	1	1
5	6	1	30	33	.3333333	4	3	2	14	16	0	0	0	31902	1	1
5	6	1	30	33	.3333333	4	4	3	30	0	0	1	1	31902	1	1
5	6	1	30	33	.3333333	4	5	1	20	10	0	0	1	31902	1	1
6	1	1	30	33	.3333333	1	4	2	30	0	0	0	0	31902	1	1
6	1	1	30	33	.3333333	1	5	3	0	15	15	1	1	31902	1	1
6	1	1	30	33	.3333333	1	9	1	16	14	0	0	0	31902	1	1
6	1	1	30	33	.3333333	2	2	2	0	16	14	0	1	31902	1	0
6	1	1	30	33	.3333333	2	3	3	0	14	16	0	0	31902	1	0
6	1	1	30	33	.3333333	2	7	1	20	10	0	1	1	31902	1	0
6	1	1	30	33	.3333333	3	10	2	10	10	10	0	1	31902	1	0
6	1	1	30	33	.3333333	3	11	1	16	14	0	1	1	31902	1	0
6	1	1	30	33	.3333333	3	12	3	8	10	12	0	0	31902	1	0
6	1	1	30	33	.3333333	4	1	2	13	17	0	1	1	31902	1	0
6	1	1	30	33	.3333333	4	6	1	17	13	0	0	1	31902	1	0
6	1	1	30	33	.3333333	4	8	3	0	13	17	0	0	31902	1	0
6	2	1	30	33	.3333333	1	4	2	0	0	30	0	0	31902	1	1
6	2	1	30	33	.3333333	1	5	3	15	0	15	1	1	31902	1	1
6	2	1	30	33	.3333333	1	9	1	16	0	14	0	1	31902	1	1
7	1	1	30	33	.3333333	1	7	2	10	20	0	0	1	31902	1	0
7	1	1	30	33	.3333333	1	8	3	13	0	17	0	0	31902	1	0
7	1	1	30	33	.3333333	1	9	1	16	14	0	1	1	31902	1	0
7	1	1	30	33	.3333333	2	1	2	0	17	13	1	1	31902	1	0
7	1	1	30	33	.3333333	2	5	1	15	10	5	0	0	31902	1	0
7	1	1	30	33	.3333333	2	12	3	0	11	19	0	1	31902	1	0
7	1	1	30	33	.3333333	3	2	1	20	0	10	0	0	31902	1	1
7	1	1	30	33	.3333333	3	3	3	14	0	16	0	0	31902	1	1
7	1	1	30	33	.3333333	3	4	2	0	30	0	1	1	31902	1	1
7	1	1	30	33	.3333333	4	6	3	0	13	17	1	1	31902	1	0
7	1	1	30	33	.3333333	4	10	2	10	10	10	0	1	31902	1	0
7	1	1	30	33	.3333333	4	11	1	16	0	14	0	0	31902	1	0
7	2	1	30	33	.3333333	3	2	1	15	0	15	0	1	31902	1	1
7	2	1	30	33	.3333333	3	3	3	14	0	16	0	0	31902	1	1
7	2	1	30	33	.3333333	3	4	2	30	0	0	1	1	31902	1	1
8	1	1	30	33	.3333333	1	2	1	15	10	5	0	0	31902	1	0
8	1	1	30	33	.3333333	1	6	3	0	13	17	1	1	31902	1	0
8	1	1	30	33	.3333333	1	10	2	3	17	10	0	1	31902	1	0
8	1	1	30	33	.3333333	2	4	3	30	0	0	1	1	31902	1	1
8	1	1	30	33	.3333333	2	5	2	2.5	25	2.5	0	0	31902	1	1
8	1	1	30	33	.3333333	2	12	1	12	10	8	0	1	31902	1	1
8	1	1	30	33	.3333333	3	1	1	17	13	0	1	1	31902	1	0
8	1	1	30	33	.3333333	3	9	2	14	16	0	0	1	31902	1	0
8	1	1	30	33	.3333333	3	11	3	0	14	16	0	0	31902	1	0
8	1	1	30	33	.3333333	4	3	1	16	0	14	1	1	31902	1	0
8	1	1	30	33	.3333333	4	7	3	0	10	20	0	1	31902	1	0
8	1	1	30	33	.3333333	4	8	2	13	16	1	0	0	31902	1	0
9	1	1	30	33	.3333333	1	4	2	0	0	30	0	1	31902	1	1
9	1	1	30	33	.3333333	1	5	1	30	0	0	1	1	31902	1	1
9	1	1	30	33	.3333333	1	9	3	0	14	16	0	0	31902	1	1
9	1	1	30	33	.3333333	2	1	2	13	17	0	0	1	31902	1	0
9	1	1	30	33	.3333333	2	2	3	0	13	17	1	1	31902	1	0
9	1	1	30	33	.3333333	2	3	1	16	14	0	0	0	31902	1	0
9	1	1	30	33	.3333333	3	7	3	0	10	20	1	1	31902	1	0
9	1	1	30	33	.3333333	3	8	1	17	0	13	0	0	31902	1	0
9	1	1	30	33	.3333333	3	12	2	8	12	10	0	1	31902	1	0
9	1	1	30	33	.3333333	4	6	3	0	13	17	0	0	31902	1	0
9	1	1	30	33	.3333333	4	10	2	8	17	5	1	1	31902	1	0
9	1	1	30	33	.3333333	4	11	1	17	0	13	0	0	31902	1	0
9	2	1	30	33	.3333333	4	6	3	13	0	17	1	1	31902	1	0
9	2	1	30	33	.3333333	4	10	2	5	20	5	0	0	31902	1	0
9	2	1	30	33	.3333333	4	11	1	17	0	13	0	1	31902	1	0
10	1	1	30	33	.3333333	1	8	2	10	20	0	0	0	31902	1	0
10	1	1	30	33	.3333333	1	10	1	15	15	0	0	1	31902	1	0
10	1	1	30	33	.3333333	1	12	3	10	8	12	1	1	31902	1	0
10	1	1	30	33	.3333333	2	3	2	14	16	0	0	1	31902	1	1
10	1	1	30	33	.3333333	2	4	3	0	30	0	1	1	31902	1	1
10	1	1	30	33	.3333333	2	5	1	25	5	0	0	0	31902	1	1
10	1	1	30	33	.3333333	3	2	3	12	0	18	0	0	31902	1	0
10	1	1	30	33	.3333333	3	7	1	20	10	0	1	1	31902	1	0
