* Dictionary *
round:		round #
stage:		stage #
delta:		delta
amount:		amount to divide
weight:		weight (number of votes)
group:		identifies subjects that were grouped together
id:			id #, constant through session
subject:		subject #, changes across elections
step:			step #
d1:			selected demand in step 1
d2:			selected demand in step 2
demand:		demand
o1:			subject number proposed to go first
o2:			subject number proposed to go second
o3:			subject number proposed to go third
close:		= 1 if subject proposed to close the coalition, = 0 o/w
selected:		demand selected to take the floor
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
experienced:	= 1 if subjects have participated in 1 session before, = 0 o/w
total_votes:	total # of votes per group
full:			= 1 if all subjects in that session are paid in full, 0 o/w
**************

round	stage	delta	amount	weight	group	id	subject	step	d1	d2	demand	o1	o2	o3	close	selected	date	experienced	total_votes	full
5	1	1	50	1	2	10	1	1			16.5	1	2	3	0	0	21104.2	0	3	1
5	1	1	50	1	2	12	3	1			23	3	2	1	0	0	21104.2	0	3	1
5	1	1	50	1	2	17	2	1			20	2	3	1	0	1	21104.2	0	3	1
5	1	1	50	1	3	4	1	1			27	1	2	3	0	0	21104.2	0	3	1
5	1	1	50	1	3	8	3	1			26	3	2	1	0	1	21104.2	0	3	1
5	1	1	50	1	3	18	2	1			25	2	3	1	0	0	21104.2	0	3	1
5	1	1	50	1	4	3	3	1			25	3	1	2	0	0	21104.2	0	3	1
5	1	1	50	1	4	5	2	1			14	2	1	3	0	0	21104.2	0	3	1
5	1	1	50	1	4	13	1	1			28	1	2	3	0	1	21104.2	0	3	1
5	1	1	50	1	5	7	1	1			25	1	2	3	0	1	21104.2	0	3	1
5	1	1	50	1	5	9	2	1			35	2	3	1	0	0	21104.2	0	3	1
5	1	1	50	1	5	14	3	1			30	3	1	2	0	0	21104.2	0	3	1
5	1	1	50	1	6	2	3	1			24.15	3	1	2	0	1	21104.2	0	3	1
5	1	1	50	1	6	6	1	1			35	1	2	3	0	0	21104.2	0	3	1
5	1	1	50	1	6	16	2	1			30	2	1	3	0	0	21104.2	0	3	1
5	1	1	50	1	1	15	3	2	30		20				1	1	21104.2	0	3	1
5	1	1	50	1	2	12	3	2	20		30				1	1	21104.2	0	3	1
5	1	1	50	1	3	18	2	2	26		24				1	1	21104.2	0	3	1
5	1	1	50	1	4	5	2	2	28		20				1	1	21104.2	0	3	1
5	1	1	50	1	5	9	2	2	25		25				1	1	21104.2	0	3	1
5	1	1	50	1	6	6	1	2	24.15		15				1	1	21104.2	0	3	1
5	1	1	50	1	4	3	3	3	28	20	2				1	1	21104.2	0	3	1
5	1	1	50	1	6	16	2	3	24.15	15	10.85				1	1	21104.2	0	3	1
6	1	1	50	1	1	6	3	1			35	3	2	1	0	0	21104.2	0	3	1
6	1	1	50	1	1	11	1	1			26	1	2	3	0	1	21104.2	0	3	1
6	1	1	50	1	1	13	2	1			28	2	3	1	0	0	21104.2	0	3	1
6	1	1	50	1	2	1	2	1			23	2	3	1	0	1	21104.2	0	3	1
6	1	1	50	1	2	3	1	1			25	1	2	3	0	0	21104.2	0	3	1
6	1	1	50	1	2	14	3	1			17	3	2	1	0	0	21104.2	0	3	1
6	1	1	50	1	3	5	3	1			20	3	1	2	0	0	21104.2	0	3	1
6	1	1	50	1	3	12	2	1			23	2	1	3	0	1	21104.2	0	3	1
6	1	1	50	1	3	16	1	1			40	1	3	2	0	0	21104.2	0	3	1
6	1	1	50	1	4	4	2	1			23	2	3	1	0	1	21104.2	0	3	1
6	1	1	50	1	4	8	3	1			24	3	2	1	0	0	21104.2	0	3	1
6	1	1	50	1	4	9	1	1			45	1	2	3	0	0	21104.2	0	3	1
6	1	1	50	1	5	10	1	1			16.5	1	2	3	0	0	21104.2	0	3	1
6	1	1	50	1	5	15	2	1			30	2	1	3	0	1	21104.2	0	3	1
6	1	1	50	1	5	17	3	1			23	3	2	1	0	0	21104.2	0	3	1
6	1	1	50	1	6	2	2	1			25	2	1	3	0	0	21104.2	0	3	1
6	1	1	50	1	6	7	1	1			25	1	2	3	0	1	21104.2	0	3	1
6	1	1	50	1	6	18	3	1			25	3	1	2	0	0	21104.2	0	3	1
6	1	1	50	1	1	13	2	2	26		24				1	1	21104.2	0	3	1
6	1	1	50	1	2	14	3	2	23		27				1	1	21104.2	0	3	1
6	1	1	50	1	3	16	1	2	23		27				1	1	21104.2	0	3	1
6	1	1	50	1	4	8	3	2	23		27				1	1	21104.2	0	3	1
6	1	1	50	1	5	10	1	2	30		20				1	1	21104.2	0	3	1
6	1	1	50	1	6	2	2	2	25		25				1	1	21104.2	0	3	1
7	1	1	50	1	1	10	2	1			16.5	2	1	3	0	0	21104.2	0	3	1
7	1	1	50	1	1	14	3	1			19	3	1	2	0	0	21104.2	0	3	1
7	1	1	50	1	1	18	1	1			25	1	2	3	0	1	21104.2	0	3	1
7	1	1	50	1	2	6	2	1			45	2	3	1	0	0	21104.2	0	3	1
7	1	1	50	1	2	7	1	1			25	1	2	3	0	0	21104.2	0	3	1
7	1	1	50	1	2	17	3	1			23	3	1	2	0	1	21104.2	0	3	1
7	1	1	50	1	3	5	1	1			25	1	2	3	0	0	21104.2	0	3	1
7	1	1	50	1	3	9	3	1			28	3	2	1	0	1	21104.2	0	3	1
7	1	1	50	1	3	13	2	1			30	2	1	3	0	0	21104.2	0	3	1
7	1	1	50	1	4	4	1	1			23	1	2	3	0	1	21104.2	0	3	1
7	1	1	50	1	4	8	2	1			25	2	3	1	0	0	21104.2	0	3	1
7	1	1	50	1	4	12	3	1			22	3	2	1	0	0	21104.2	0	3	1
7	1	1	50	1	5	1	1	1			26	1	2	3	0	0	21104.2	0	3	1
7	1	1	50	1	5	2	3	1			23.25	3	1	2	0	0	21104.2	0	3	1
7	1	1	50	1	5	3	2	1			25	2	1	3	0	1	21104.2	0	3	1
7	1	1	50	1	6	11	2	1			27	2	3	1	0	0	21104.2	0	3	1
7	1	1	50	1	6	15	3	1			27.75	3	1	2	0	1	21104.2	0	3	1
7	1	1	50	1	6	16	1	1			40	1	2	3	0	0	21104.2	0	3	1
7	1	1	50	1	1	10	2	2	25		25				1	1	21104.2	0	3	1
7	1	1	50	1	2	7	1	2	23		27				1	1	21104.2	0	3	1
7	1	1	50	1	3	13	2	2	28		20				1	1	21104.2	0	3	1
7	1	1	50	1	4	8	2	2	23		27				1	1	21104.2	0	3	1
7	1	1	50	1	5	1	1	2	25		25				1	1	21104.2	0	3	1
7	1	1	50	1	6	16	1	2	27.75		40				0	1	21104.2	0	3	1
7	1	1	50	1	3	5	1	3	28	20	2				1	1	21104.2	0	3	1
7	1	1	50	1	6	11	2	3	27.75	40	23.25				0	1	21104.2	0	3	1
7	2	1	50	1	6	11	2	1			25	2	3	1	0	1	21104.2	0	3	1
7	2	1	50	1	6	15	3	1			30	3	1	2	0	0	21104.2	0	3	1
7	2	1	50	1	6	16	1	1			24	1	2	3	0	0	21104.2	0	3	1
7	2	1	50	1	6	15	3	2	25		25				1	1	21104.2	0	3	1
8	1	1	50	1	1	8	2	1			25	2	3	1	0	0	21104.2	0	3	1
8	1	1	50	1	1	9	3	1			29	3	2	1	0	0	21104.2	0	3	1
8	1	1	50	1	1	13	1	1			35	1	3	2	0	1	21104.2	0	3	1
8	1	1	50	1	2	4	3	1			24	3	2	1	0	1	21104.2	0	3	1
8	1	1	50	1	2	12	1	1			24.43	1	2	3	0	0	21104.2	0	3	1
8	1	1	50	1	2	14	2	1			44	2	1	3	0	0	21104.2	0	3	1
8	1	1	50	1	3	2	2	1			25	2	3	1	0	1	21104.2	0	3	1
8	1	1	50	1	3	7	1	1			25	1	2	3	0	0	21104.2	0	3	1
8	1	1	50	1	3	18	3	1			25	3	1	2	0	0	21104.2	0	3	1
8	1	1	50	1	4	1	3	1			25	3	1	2	0	0	21104.2	0	3	1
8	1	1	50	1	4	6	1	1			45	1	3	2	0	0	21104.2	0	3	1
8	1	1	50	1	4	17	2	1			23	2	1	3	0	1	21104.2	0	3	1
8	1	1	50	1	5	3	1	1			25	1	2	3	0	0	21104.2	0	3	1
8	1	1	50	1	5	5	3	1			19	3	2	1	0	0	21104.2	0	3	1
8	1	1	50	1	5	10	2	1			40	2	1	3	0	1	21104.2	0	3	1
8	1	1	50	1	6	11	2	1			28	2	3	1	0	0	21104.2	0	3	1
8	1	1	50	1	6	15	3	1			25	3	1	2	0	0	21104.2	0	3	1
8	1	1	50	1	6	16	1	1			30	1	2	3	0	1	21104.2	0	3	1
8	1	1	50	1	1	9	3	2	35		15				1	1	21104.2	0	3	1
8	1	1	50	1	2	14	2	2	24		26				1	1	21104.2	0	3	1
8	1	1	50	1	3	18	3	2	25		25				1	1	21104.2	0	3	1
8	1	1	50	1	4	6	1	2	23		27				1	1	21104.2	0	3	1
8	1	1	50	1	5	3	1	2	40		25				0	1	21104.2	0	3	1
8	1	1	50	1	6	11	2	2	30		25				0	1	21104.2	0	3	1
8	1	1	50	1	5	5	3	3	40	25	40				0	1	21104.2	0	3	1
8	1	1	50	1	6	15	3	3	30	25	50				0	1	21104.2	0	3	1
8	2	1	50	1	5	3	1	1			25	1	3	2	0	1	21104.2	0	3	1
8	2	1	50	1	5	5	3	1			14	3	1	2	0	0	21104.2	0	3	1
8	2	1	50	1	5	10	2	1			25	2	1	3	0	0	21104.2	0	3	1
8	2	1	50	1	6	11	2	1			25	2	1	3	0	0	21104.2	0	3	1
8	2	1	50	1	6	15	3	1			30	3	1	2	0	1	21104.2	0	3	1
8	2	1	50	1	6	16	1	1			25	1	2	3	0	0	21104.2	0	3	1
8	2	1	50	1	5	5	3	2	25		25				1	1	21104.2	0	3	1
8	2	1	50	1	6	16	1	2	30		28				0	1	21104.2	0	3	1
8	2	1	50	1	6	11	2	3	30	28	25				0	1	21104.2	0	3	1
8	3	1	50	1	6	11	2	1			25	2	1	3	0	0	21104.2	0	3	1
8	3	1	50	1	6	15	3	1			25	3	1	2	0	0	21104.2	0	3	1
8	3	1	50	1	6	16	1	1			24	1	2	3	0	1	21104.2	0	3	1
8	3	1	50	1	6	11	2	2	24		26				1	1	21104.2	0	3	1
9	1	1	50	1	1	1	3	1			26	3	1	2	0	0	21104.2	0	3	1
9	1	1	50	1	1	6	2	1			45	2	3	1	0	0	21104.2	0	3	1
9	1	1	50	1	1	17	1	1			29	1	2	3	0	1	21104.2	0	3	1
9	1	1	50	1	2	2	1	1			25	1	3	2	0	1	21104.2	0	3	1
9	1	1	50	1	2	13	3	1			25	3	2	1	0	0	21104.2	0	3	1
9	1	1	50	1	2	15	2	1			25	2	1	3	0	0	21104.2	0	3	1
9	1	1	50	1	3	3	3	1			25	3	1	2	0	0	21104.2	0	3	1
9	1	1	50	1	3	11	1	1			26	1	2	3	0	1	21104.2	0	3	1
9	1	1	50	1	3	16	2	1			24	2	3	1	0	0	21104.2	0	3	1
9	1	1	50	1	4	7	3	1			25	3	2	1	0	0	21104.2	0	3	1
9	1	1	50	1	4	8	2	1			26	2	1	3	0	0	21104.2	0	3	1
9	1	1	50	1	4	12	1	1			24.92	1	3	2	0	1	21104.2	0	3	1
9	1	1	50	1	5	4	1	1			23	1	3	2	0	0	21104.2	0	3	1
9	1	1	50	1	5	14	2	1			37	2	3	1	0	0	21104.2	0	3	1
9	1	1	50	1	5	18	3	1			25	3	1	2	0	1	21104.2	0	3	1
9	1	1	50	1	6	5	1	1			25	1	2	3	0	0	21104.2	0	3	1
9	1	1	50	1	6	9	2	1			35	2	1	3	0	0	21104.2	0	3	1
9	1	1	50	1	6	10	3	1			32	3	1	2	0	1	21104.2	0	3	1
9	1	1	50	1	1	6	2	2	29		20.5				1	1	21104.2	0	3	1
9	1	1	50	1	2	13	3	2	25		25				1	1	21104.2	0	3	1
9	1	1	50	1	3	16	2	2	26		25				0	1	21104.2	0	3	1
9	1	1	50	1	4	7	3	2	24.92		24				0	1	21104.2	0	3	1
9	1	1	50	1	5	4	1	2	25		25				1	1	21104.2	0	3	1
9	1	1	50	1	6	5	1	2	32		13				1	1	21104.2	0	3	1
9	1	1	50	1	1	1	3	3	29	20.5	.5				1	1	21104.2	0	3	1
9	1	1	50	1	3	3	3	3	26	25	25				1	1	21104.2	0	3	1
9	1	1	50	1	4	8	2	3	24.92	24	25				1	1	21104.2	0	3	1
9	1	1	50	1	6	9	2	3	32	13	5				1	1	21104.2	0	3	1
10	1	1	50	1	1	6	1	1			45	1	3	2	0	1	21104.2	0	3	1
10	1	1	50	1	1	7	3	1			24	3	2	1	0	0	21104.2	0	3	1
10	1	1	50	1	1	17	2	1			28	2	1	3	0	0	21104.2	0	3	1
10	1	1	50	1	2	10	2	1			20	2	1	3	0	1	21104.2	0	3	1
10	1	1	50	1	2	11	1	1			25	1	2	3	0	0	21104.2	0	3	1
10	1	1	50	1	2	12	3	1			25	3	2	1	0	0	21104.2	0	3	1
10	1	1	50	1	3	4	2	1			24	2	1	3	0	1	21104.2	0	3	1
10	1	1	50	1	3	5	3	1			30	3	1	2	0	0	21104.2	0	3	1
10	1	1	50	1	3	9	1	1			33	1	2	3	0	0	21104.2	0	3	1
10	1	1	50	1	4	1	1	1			30	1	2	3	0	0	21104.2	0	3	1
10	1	1	50	1	4	3	2	1			25	2	3	1	0	0	21104.2	0	3	1
10	1	1	50	1	4	8	3	1			23	3	2	1	0	1	21104.2	0	3	1
10	1	1	50	1	5	2	1	1			25	1	3	2	0	0	21104.2	0	3	1
10	1	1	50	1	5	16	3	1			24	3	2	1	0	1	21104.2	0	3	1
10	1	1	50	1	5	18	2	1			25	2	3	1	0	0	21104.2	0	3	1
10	1	1	50	1	6	13	2	1			25	2	1	3	0	0	21104.2	0	3	1
10	1	1	50	1	6	14	1	1			31	1	2	3	0	0	21104.2	0	3	1
10	1	1	50	1	6	15	3	1			25	3	1	2	0	1	21104.2	0	3	1
10	1	1	50	1	1	7	3	2	45		5				0	1	21104.2	0	3	1
10	1	1	50	1	2	11	1	2	20		30				1	1	21104.2	0	3	1
10	1	1	50	1	3	9	1	2	24		25				0	1	21104.2	0	3	1
10	1	1	50	1	4	3	2	2	23		27				1	1	21104.2	0	3	1
10	1	1	50	1	5	18	2	2	24		26				1	1	21104.2	0	3	1
10	1	1	50	1	6	14	1	2	25		20				0	1	21104.2	0	3	1
10	1	1	50	1	1	17	2	3	45	5	25				0	1	21104.2	0	3	1
10	1	1	50	1	3	5	3	3	24	25	20				0	1	21104.2	0	3	1
10	1	1	50	1	6	13	2	3	25	20	20				0	1	21104.2	0	3	1
10	2	1	50	1	1	6	1	1			45	1	3	2	0	0	21104.2	0	3	1
10	2	1	50	1	1	7	3	1			25	3	1	2	0	0	21104.2	0	3	1
10	2	1	50	1	1	17	2	1			25	2	3	1	0	1	21104.2	0	3	1
10	2	1	50	1	3	4	2	1			24	2	3	1	0	0	21104.2	0	3	1
10	2	1	50	1	3	5	3	1			15	3	1	2	0	1	21104.2	0	3	1
10	2	1	50	1	3	9	1	1			29	1	2	3	0	0	21104.2	0	3	1
10	2	1	50	1	6	13	2	1			25	2	3	1	0	1	21104.2	0	3	1
10	2	1	50	1	6	14	1	1			31	1	2	3	0	0	21104.2	0	3	1
10	2	1	50	1	6	15	3	1			20	3	1	2	0	0	21104.2	0	3	1
10	2	1	50	1	1	7	3	2	25		25				1	1	21104.2	0	3	1
10	2	1	50	1	3	9	1	2	15		34				0	1	21104.2	0	3	1
10	2	1	50	1	6	15	3	2	25		20				1	1	21104.2	0	3	1
10	2	1	50	1	3	4	2	3	15	34	20				0	1	21104.2	0	3	1
10	2	1	50	1	6	14	1	3	25	20	5				1	1	21104.2	0	3	1
10	3	1	50	1	3	4	2	1			20	2	1	3	0	0	21104.2	0	3	1
10	3	1	50	1	3	5	3	1			10	3	1	2	0	1	21104.2	0	3	1
10	3	1	50	1	3	9	1	1			30	1	2	3	0	0	21104.2	0	3	1
10	3	1	50	1	3	9	1	2	10		40				1	1	21104.2	0	3	1
1	1	1	50	2	1	5	1	1			25	1	2	3	0	1	21204.1	0	5	0
1	1	1	50	2	1	10	2	1			24	2	3	1	0	0	21204.1	0	5	0
1	1	1	50	1	1	12	3	1			30	3	1	2	0	0	21204.1	0	5	0
1	1	1	50	2	2	7	3	1			44.5	3	1	2	0	0	21204.1	0	5	0
1	1	1	50	2	2	8	1	1			30	1	3	2	0	1	21204.1	0	5	0
1	1	1	50	1	2	9	2	1			20	2	1	3	0	0	21204.1	0	5	0
1	1	1	50	2	3	2	3	1			40	3	1	2	0	1	21204.1	0	5	0
1	1	1	50	2	3	4	1	1			40	1	2	3	0	0	21204.1	0	5	0
1	1	1	50	1	3	6	2	1			36	2	1	3	0	0	21204.1	0	5	0
1	1	1	50	2	4	1	2	1			36	2	1	3	0	1	21204.1	0	5	0
1	1	1	50	1	4	3	3	1			25	3	2	1	0	0	21204.1	0	5	0
1	1	1	50	2	4	11	1	1			30	1	3	2	0	0	21204.1	0	5	0
1	1	1	50	2	5	13	2	1			30	2	3	1	0	0	21204.1	0	5	0
1	1	1	50	2	5	14	1	1			22	1	3	2	0	1	21204.1	0	5	0
1	1	1	50	1	5	15	3	1			26	3	1	2	0	0	21204.1	0	5	0
1	1	1	50	2	1	10	2	2	25		25				1	1	21204.1	0	5	0
1	1	1	50	2	2	7	3	2	30		25				0	1	21204.1	0	5	0
1	1	1	50	2	3	4	1	2	40		10				0	1	21204.1	0	5	0
1	1	1	50	2	4	11	1	2	36		25				0	1	21204.1	0	5	0
1	1	1	50	1	5	15	3	2	22		26				0	1	21204.1	0	5	0
1	1	1	50	1	2	9	2	3	30	25	20				0	1	21204.1	0	5	0
1	1	1	50	1	3	6	2	3	40	10	25				0	1	21204.1	0	5	0
1	1	1	50	1	4	3	3	3	36	25	25				1	1	21204.1	0	5	0
1	1	1	50	2	5	13	2	3	22	26	28				1	1	21204.1	0	5	0
1	2	1	50	2	2	7	3	1			30	3	1	2	0	1	21204.1	0	5	0
1	2	1	50	2	2	8	1	1			40	1	3	2	0	0	21204.1	0	5	0
1	2	1	50	1	2	9	2	1			18	2	1	3	0	0	21204.1	0	5	0
1	2	1	50	2	3	2	3	1			35	3	2	1	0	1	21204.1	0	5	0
1	2	1	50	2	3	4	1	1			36	1	2	3	0	0	21204.1	0	5	0
1	2	1	50	1	3	6	2	1			42	2	3	1	0	0	21204.1	0	5	0
1	2	1	50	2	2	8	1	2	30		20				1	1	21204.1	0	5	0
1	2	1	50	1	3	6	2	2	35		15				1	1	21204.1	0	5	0
2	1	1	50	1	1	3	2	1			25	2	1	3	0	0	21204.1	0	5	0
2	1	1	50	2	1	7	3	1			44.44	3	1	2	0	1	21204.1	0	5	0
2	1	1	50	2	1	8	1	1			40	1	3	2	0	0	21204.1	0	5	0
2	1	1	50	2	2	4	2	1			36	2	3	1	0	0	21204.1	0	5	0
2	1	1	50	1	2	6	3	1			33	3	1	2	0	0	21204.1	0	5	0
2	1	1	50	2	2	14	1	1			25	1	2	3	0	1	21204.1	0	5	0
2	1	1	50	2	3	1	2	1			40	2	3	1	0	1	21204.1	0	5	0
2	1	1	50	2	3	5	1	1			25	1	2	3	0	0	21204.1	0	5	0
2	1	1	50	1	3	12	3	1			26	3	1	2	0	0	21204.1	0	5	0
2	1	1	50	2	4	11	2	1			30	2	1	3	0	1	21204.1	0	5	0
2	1	1	50	2	4	13	3	1			30	3	1	2	0	0	21204.1	0	5	0
2	1	1	50	1	4	15	1	1			24	1	2	3	0	0	21204.1	0	5	0
2	1	1	50	2	5	2	3	1			50	3	2	1	0	0	21204.1	0	5	0
2	1	1	50	1	5	9	2	1			18	2	1	3	0	0	21204.1	0	5	0
2	1	1	50	2	5	10	1	1			30	1	2	3	0	1	21204.1	0	5	0
2	1	1	50	2	1	8	1	2	44.44		50				0	1	21204.1	0	5	0
2	1	1	50	2	2	4	2	2	25		25				1	1	21204.1	0	5	0
2	1	1	50	1	3	12	3	2	40		30				0	1	21204.1	0	5	0
2	1	1	50	1	4	15	1	2	30		20				1	1	21204.1	0	5	0
2	1	1	50	1	5	9	2	2	30		20				1	1	21204.1	0	5	0
2	1	1	50	1	1	3	2	3	44.44	50	28.88				0	1	21204.1	0	5	0
2	1	1	50	2	3	5	1	3	40	30	30				0	1	21204.1	0	5	0
2	2	1	50	1	1	3	2	1			25	2	3	1	0	0	21204.1	0	5	0
2	2	1	50	2	1	7	3	1			34.56	3	2	1	0	0	21204.1	0	5	0
2	2	1	50	2	1	8	1	1			40	1	3	2	0	1	21204.1	0	5	0
2	2	1	50	2	3	1	2	1			40	2	3	1	0	1	21204.1	0	5	0
2	2	1	50	2	3	5	1	1			25	1	2	3	0	0	21204.1	0	5	0
2	2	1	50	1	3	12	3	1			40	3	1	2	0	0	21204.1	0	5	0
2	2	1	50	2	1	7	3	2	40		20				0	1	21204.1	0	5	0
2	2	1	50	1	3	12	3	2	40		40				0	1	21204.1	0	5	0
2	2	1	50	1	1	3	2	3	40	20	30				1	1	21204.1	0	5	0
2	2	1	50	2	3	5	1	3	40	40	50				0	1	21204.1	0	5	0
2	3	1	50	2	3	1	2	1			40	2	3	1	0	0	21204.1	0	5	0
2	3	1	50	2	3	5	1	1			25	1	2	3	0	1	21204.1	0	5	0
2	3	1	50	1	3	12	3	1			46	3	2	1	0	0	21204.1	0	5	0
2	3	1	50	2	3	1	2	2	25		25				1	1	21204.1	0	5	0
3	1	1	50	1	1	3	3	1			25	3	2	1	0	0	21204.1	0	5	0
3	1	1	50	2	1	5	2	1			25	2	1	3	0	0	21204.1	0	5	0
3	1	1	50	2	1	10	1	1			30	1	3	2	0	1	21204.1	0	5	0
3	1	1	50	2	2	7	1	1			45.67	1	2	3	0	1	21204.1	0	5	0
3	1	1	50	2	2	8	2	1			30	2	1	3	0	0	21204.1	0	5	0
3	1	1	50	1	2	9	3	1			16	3	2	1	0	0	21204.1	0	5	0
3	1	1	50	2	3	4	2	1			36	2	3	1	0	1	21204.1	0	5	0
3	1	1	50	2	3	11	1	1			35	1	2	3	0	0	21204.1	0	5	0
3	1	1	50	1	3	15	3	1			23	3	1	2	0	0	21204.1	0	5	0
3	1	1	50	2	4	1	1	1			40	1	3	2	0	1	21204.1	0	5	0
3	1	1	50	1	4	12	3	1			25	3	1	2	0	0	21204.1	0	5	0
3	1	1	50	2	4	14	2	1			24	2	1	3	0	0	21204.1	0	5	0
3	1	1	50	2	5	2	1	1			30	1	2	3	0	1	21204.1	0	5	0
3	1	1	50	1	5	6	3	1			22	3	1	2	0	0	21204.1	0	5	0
3	1	1	50	2	5	13	2	1			30	2	3	1	0	0	21204.1	0	5	0
3	1	1	50	1	1	3	3	2	30		25				0	1	21204.1	0	5	0
3	1	1	50	2	2	8	2	2	45.67		30				0	1	21204.1	0	5	0
3	1	1	50	1	3	15	3	2	36		14				0	1	21204.1	0	5	0
3	1	1	50	1	4	12	3	2	40		10				1	1	21204.1	0	5	0
3	1	1	50	2	5	13	2	2	30		28				0	1	21204.1	0	5	0
3	1	1	50	2	1	5	2	3	30	25	25				1	1	21204.1	0	5	0
3	1	1	50	1	2	9	3	3	45.67	30	10				0	1	21204.1	0	5	0
3	1	1	50	2	3	11	1	3	36	14	20				0	1	21204.1	0	5	0
3	1	1	50	1	5	6	3	3	30	28	20				0	1	21204.1	0	5	0
3	2	1	50	2	2	7	1	1			38.92	1	2	3	0	1	21204.1	0	5	0
3	2	1	50	2	2	8	2	1			40	2	1	3	0	0	21204.1	0	5	0
3	2	1	50	1	2	9	3	1			16	3	2	1	0	0	21204.1	0	5	0
3	2	1	50	2	3	4	2	1			36	2	3	1	0	0	21204.1	0	5	0
3	2	1	50	2	3	11	1	1			30	1	3	2	0	1	21204.1	0	5	0
3	2	1	50	1	3	15	3	1			25	3	2	1	0	0	21204.1	0	5	0
3	2	1	50	2	5	2	1	1			28	1	3	2	0	1	21204.1	0	5	0
3	2	1	50	1	5	6	3	1			30	3	1	2	0	0	21204.1	0	5	0
3	2	1	50	2	5	13	2	1			30	2	3	1	0	0	21204.1	0	5	0
3	2	1	50	2	2	8	2	2	38.92		30				0	1	21204.1	0	5	0
3	2	1	50	1	3	15	3	2	30		20				1	1	21204.1	0	5	0
3	2	1	50	1	5	6	3	2	28		22				1	1	21204.1	0	5	0
3	2	1	50	1	2	9	3	3	38.92	30	30				0	1	21204.1	0	5	0
3	3	1	50	2	2	7	1	1			32.5	1	2	3	0	0	21204.1	0	5	0
3	3	1	50	2	2	8	2	1			40	2	1	3	0	0	21204.1	0	5	0
3	3	1	50	1	2	9	3	1			16	3	2	1	0	1	21204.1	0	5	0
3	3	1	50	2	2	8	2	2	16		34				1	1	21204.1	0	5	0
4	1	1	50	2	1	4	2	1			36	2	3	1	0	1	21204.1	0	5	0
4	1	1	50	1	1	6	3	1			30	3	2	1	0	0	21204.1	0	5	0
4	1	1	50	2	1	14	1	1			24.5	1	2	3	0	0	21204.1	0	5	0
4	1	1	50	2	2	2	3	1			30	3	2	1	0	1	21204.1	0	5	0
4	1	1	50	1	2	12	2	1			25	2	1	3	0	0	21204.1	0	5	0
4	1	1	50	2	2	13	1	1			25	1	2	3	0	0	21204.1	0	5	0
4	1	1	50	2	3	7	1	1			42.35	1	2	3	0	1	21204.1	0	5	0
4	1	1	50	2	3	8	2	1			40	2	1	3	0	0	21204.1	0	5	0
4	1	1	50	1	3	15	3	1			27	3	1	2	0	0	21204.1	0	5	0
4	1	1	50	1	4	9	2	1			18	2	1	3	0	0	21204.1	0	5	0
4	1	1	50	2	4	10	3	1			25	3	2	1	0	1	21204.1	0	5	0
4	1	1	50	2	4	11	1	1			40	1	3	2	0	0	21204.1	0	5	0
4	1	1	50	2	5	1	1	1			40	1	3	2	0	0	21204.1	0	5	0
4	1	1	50	1	5	3	3	1			25	3	2	1	0	1	21204.1	0	5	0
4	1	1	50	2	5	5	2	1			25	2	1	3	0	0	21204.1	0	5	0
4	1	1	50	1	1	6	3	2	36		14				1	1	21204.1	0	5	0
4	1	1	50	1	2	12	2	2	30		20				1	1	21204.1	0	5	0
4	1	1	50	2	3	8	2	2	42.35		30				0	1	21204.1	0	5	0
4	1	1	50	1	4	9	2	2	25		25				1	1	21204.1	0	5	0
4	1	1	50	2	5	5	2	2	25		25				1	1	21204.1	0	5	0
4	1	1	50	1	3	15	3	3	42.35	30	10				0	1	21204.1	0	5	0
4	2	1	50	2	3	7	1	1			29.98	1	2	3	0	0	21204.1	0	5	0
4	2	1	50	2	3	8	2	1			35	2	1	3	0	1	21204.1	0	5	0
4	2	1	50	1	3	15	3	1			28	3	1	2	0	0	21204.1	0	5	0
4	2	1	50	2	3	7	1	2	35		25				0	1	21204.1	0	5	0
4	2	1	50	1	3	15	3	3	35	25	0				1	1	21204.1	0	5	0
5	1	1	50	1	1	3	2	1			25	2	3	1	0	0	21204.1	0	5	0
5	1	1	50	2	1	5	3	1			25	3	1	2	0	0	21204.1	0	5	0
5	1	1	50	2	1	7	1	1			30	1	3	2	0	1	21204.1	0	5	0
5	1	1	50	2	2	2	3	1			30	3	1	2	0	1	21204.1	0	5	0
5	1	1	50	1	2	6	1	1			34	1	2	3	0	0	21204.1	0	5	0
5	1	1	50	2	2	13	2	1			25	2	1	3	0	0	21204.1	0	5	0
5	1	1	50	2	3	4	3	1			34	3	2	1	0	1	21204.1	0	5	0
5	1	1	50	1	3	12	2	1			40	2	1	3	0	0	21204.1	0	5	0
5	1	1	50	2	3	14	1	1			24	1	3	2	0	0	21204.1	0	5	0
5	1	1	50	2	4	8	1	1			35	1	2	3	0	1	21204.1	0	5	0
5	1	1	50	1	4	9	3	1			18	3	1	2	0	0	21204.1	0	5	0
5	1	1	50	2	4	10	2	1			25	2	3	1	0	0	21204.1	0	5	0
5	1	1	50	2	5	1	1	1			40	1	2	3	0	1	21204.1	0	5	0
5	1	1	50	2	5	11	3	1			40	3	2	1	0	0	21204.1	0	5	0
