* Dictionary *
id:			    id #
oid:			    partner id #
supergame:	match #
round:		  round #
horizon:	length of supergame
r:    	    payoff to joint cooperation (reward) in dollars
s:          payoff to cooperation when other defects (sucker) in dollars
t:          payoff to defection when other cooperates (temptation) in dollars
p:          payoff to joint defection (punishment) in dollars
NOTE: r, s, t, and p above are the experimental currency units (ECU).
g:          1+g is the payoff to defection when other cooperates and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (gain)
l:          l is the payoff to cooperation when other defects and payoffs are
            normalized such that joint cooperation = 1 and joint defection = 0 (loss)
sizebad:    SIZE of the Basin of attraction of Always Defect, as defined in Embrey, Frechette, and Yuksel (2017), between 0 and 1.
			Only defined for round 1 because that is how it is used in that paper.
session:    session #
coop:       = 1 if subject cooperated, = 0 o/w
**************/

id	oid	supergame	round	horizon	r	s	t	p	g	l	sizebad	session	coop
201	193	22	7	8	51	22	63	39	1	1.416667		9	0
201	193	22	8	8	51	22	63	39	1	1.416667		9	0
201	207	23	2	8	51	22	63	39	1	1.416667		9	1
201	207	23	3	8	51	22	63	39	1	1.416667		9	1
201	207	23	4	8	51	22	63	39	1	1.416667		9	1
201	207	23	5	8	51	22	63	39	1	1.416667		9	1
201	207	23	6	8	51	22	63	39	1	1.416667		9	1
201	207	23	7	8	51	22	63	39	1	1.416667		9	1
201	207	23	8	8	51	22	63	39	1	1.416667		9	0
201	212	24	2	8	51	22	63	39	1	1.416667		9	1
201	212	24	3	8	51	22	63	39	1	1.416667		9	1
201	212	24	4	8	51	22	63	39	1	1.416667		9	1
201	212	24	5	8	51	22	63	39	1	1.416667		9	1
201	212	24	6	8	51	22	63	39	1	1.416667		9	1
201	212	24	7	8	51	22	63	39	1	1.416667		9	1
201	212	24	8	8	51	22	63	39	1	1.416667		9	0
201	208	25	2	8	51	22	63	39	1	1.416667		9	0
201	208	25	3	8	51	22	63	39	1	1.416667		9	0
201	208	25	4	8	51	22	63	39	1	1.416667		9	0
201	208	25	5	8	51	22	63	39	1	1.416667		9	0
201	208	25	6	8	51	22	63	39	1	1.416667		9	0
201	208	25	7	8	51	22	63	39	1	1.416667		9	0
201	208	25	8	8	51	22	63	39	1	1.416667		9	0
201	193	26	2	8	51	22	63	39	1	1.416667		9	1
201	193	26	3	8	51	22	63	39	1	1.416667		9	1
201	193	26	4	8	51	22	63	39	1	1.416667		9	1
201	193	26	5	8	51	22	63	39	1	1.416667		9	1
201	193	26	6	8	51	22	63	39	1	1.416667		9	1
201	193	26	7	8	51	22	63	39	1	1.416667		9	0
201	193	26	8	8	51	22	63	39	1	1.416667		9	0
201	202	27	2	8	51	22	63	39	1	1.416667		9	1
201	202	27	3	8	51	22	63	39	1	1.416667		9	1
201	202	27	4	8	51	22	63	39	1	1.416667		9	0
201	202	27	5	8	51	22	63	39	1	1.416667		9	0
201	202	27	6	8	51	22	63	39	1	1.416667		9	0
201	202	27	7	8	51	22	63	39	1	1.416667		9	0
201	202	27	8	8	51	22	63	39	1	1.416667		9	0
201	210	28	2	8	51	22	63	39	1	1.416667		9	1
201	210	28	3	8	51	22	63	39	1	1.416667		9	1
201	210	28	4	8	51	22	63	39	1	1.416667		9	1
201	210	28	5	8	51	22	63	39	1	1.416667		9	1
201	210	28	6	8	51	22	63	39	1	1.416667		9	1
201	210	28	7	8	51	22	63	39	1	1.416667		9	0
201	210	28	8	8	51	22	63	39	1	1.416667		9	0
201	200	29	2	8	51	22	63	39	1	1.416667		9	0
201	200	29	3	8	51	22	63	39	1	1.416667		9	0
201	200	29	4	8	51	22	63	39	1	1.416667		9	0
201	200	29	5	8	51	22	63	39	1	1.416667		9	0
201	200	29	6	8	51	22	63	39	1	1.416667		9	0
201	200	29	7	8	51	22	63	39	1	1.416667		9	0
201	200	29	8	8	51	22	63	39	1	1.416667		9	0
201	197	30	2	8	51	22	63	39	1	1.416667		9	0
201	197	30	3	8	51	22	63	39	1	1.416667		9	0
201	197	30	4	8	51	22	63	39	1	1.416667		9	0
201	197	30	5	8	51	22	63	39	1	1.416667		9	0
201	197	30	6	8	51	22	63	39	1	1.416667		9	0
201	197	30	7	8	51	22	63	39	1	1.416667		9	0
201	197	30	8	8	51	22	63	39	1	1.416667		9	0
202	210	1	2	8	51	22	63	39	1	1.416667		9	1
202	210	1	3	8	51	22	63	39	1	1.416667		9	0
202	210	1	4	8	51	22	63	39	1	1.416667		9	0
202	210	1	5	8	51	22	63	39	1	1.416667		9	0
202	210	1	6	8	51	22	63	39	1	1.416667		9	1
202	210	1	7	8	51	22	63	39	1	1.416667		9	0
202	210	1	8	8	51	22	63	39	1	1.416667		9	0
202	199	2	2	8	51	22	63	39	1	1.416667		9	0
202	199	2	3	8	51	22	63	39	1	1.416667		9	1
202	199	2	4	8	51	22	63	39	1	1.416667		9	1
202	199	2	5	8	51	22	63	39	1	1.416667		9	1
202	199	2	6	8	51	22	63	39	1	1.416667		9	0
202	199	2	7	8	51	22	63	39	1	1.416667		9	0
202	199	2	8	8	51	22	63	39	1	1.416667		9	0
202	200	3	2	8	51	22	63	39	1	1.416667		9	0
202	200	3	3	8	51	22	63	39	1	1.416667		9	0
202	200	3	4	8	51	22	63	39	1	1.416667		9	1
202	200	3	5	8	51	22	63	39	1	1.416667		9	0
202	200	3	6	8	51	22	63	39	1	1.416667		9	0
202	200	3	7	8	51	22	63	39	1	1.416667		9	0
202	200	3	8	8	51	22	63	39	1	1.416667		9	0
202	211	4	2	8	51	22	63	39	1	1.416667		9	0
202	211	4	3	8	51	22	63	39	1	1.416667		9	0
202	211	4	4	8	51	22	63	39	1	1.416667		9	0
202	211	4	5	8	51	22	63	39	1	1.416667		9	0
202	211	4	6	8	51	22	63	39	1	1.416667		9	0
202	211	4	7	8	51	22	63	39	1	1.416667		9	0
202	211	4	8	8	51	22	63	39	1	1.416667		9	0
202	200	5	2	8	51	22	63	39	1	1.416667		9	0
202	200	5	3	8	51	22	63	39	1	1.416667		9	0
202	200	5	4	8	51	22	63	39	1	1.416667		9	0
202	200	5	5	8	51	22	63	39	1	1.416667		9	0
202	200	5	6	8	51	22	63	39	1	1.416667		9	0
202	200	5	7	8	51	22	63	39	1	1.416667		9	0
202	200	5	8	8	51	22	63	39	1	1.416667		9	0
202	193	6	2	8	51	22	63	39	1	1.416667		9	1
202	193	6	3	8	51	22	63	39	1	1.416667		9	0
202	193	6	4	8	51	22	63	39	1	1.416667		9	0
202	193	6	5	8	51	22	63	39	1	1.416667		9	0
202	193	6	6	8	51	22	63	39	1	1.416667		9	0
202	193	6	7	8	51	22	63	39	1	1.416667		9	0
202	193	6	8	8	51	22	63	39	1	1.416667		9	0
202	196	7	2	8	51	22	63	39	1	1.416667		9	0
202	196	7	3	8	51	22	63	39	1	1.416667		9	0
202	196	7	4	8	51	22	63	39	1	1.416667		9	0
202	196	7	5	8	51	22	63	39	1	1.416667		9	0
202	196	7	6	8	51	22	63	39	1	1.416667		9	0
202	196	7	7	8	51	22	63	39	1	1.416667		9	0
202	196	7	8	8	51	22	63	39	1	1.416667		9	0
202	212	8	2	8	51	22	63	39	1	1.416667		9	0
202	212	8	3	8	51	22	63	39	1	1.416667		9	0
202	212	8	4	8	51	22	63	39	1	1.416667		9	0
202	212	8	5	8	51	22	63	39	1	1.416667		9	0
202	212	8	6	8	51	22	63	39	1	1.416667		9	0
202	212	8	7	8	51	22	63	39	1	1.416667		9	0
202	212	8	8	8	51	22	63	39	1	1.416667		9	0
202	198	9	2	8	51	22	63	39	1	1.416667		9	0
202	198	9	3	8	51	22	63	39	1	1.416667		9	0
202	198	9	4	8	51	22	63	39	1	1.416667		9	0
202	198	9	5	8	51	22	63	39	1	1.416667		9	0
202	198	9	6	8	51	22	63	39	1	1.416667		9	0
202	198	9	7	8	51	22	63	39	1	1.416667		9	0
202	198	9	8	8	51	22	63	39	1	1.416667		9	0
202	212	10	2	8	51	22	63	39	1	1.416667		9	0
202	212	10	3	8	51	22	63	39	1	1.416667		9	0
202	212	10	4	8	51	22	63	39	1	1.416667		9	0
202	212	10	5	8	51	22	63	39	1	1.416667		9	0
202	212	10	6	8	51	22	63	39	1	1.416667		9	0
202	212	10	7	8	51	22	63	39	1	1.416667		9	0
202	212	10	8	8	51	22	63	39	1	1.416667		9	0
202	196	11	2	8	51	22	63	39	1	1.416667		9	1
202	196	11	3	8	51	22	63	39	1	1.416667		9	0
202	196	11	4	8	51	22	63	39	1	1.416667		9	0
202	196	11	5	8	51	22	63	39	1	1.416667		9	0
202	196	11	6	8	51	22	63	39	1	1.416667		9	0
202	196	11	7	8	51	22	63	39	1	1.416667		9	0
202	196	11	8	8	51	22	63	39	1	1.416667		9	0
202	201	12	2	8	51	22	63	39	1	1.416667		9	0
202	201	12	3	8	51	22	63	39	1	1.416667		9	0
202	201	12	4	8	51	22	63	39	1	1.416667		9	0
202	201	12	5	8	51	22	63	39	1	1.416667		9	0
202	201	12	6	8	51	22	63	39	1	1.416667		9	0
202	201	12	7	8	51	22	63	39	1	1.416667		9	0
202	201	12	8	8	51	22	63	39	1	1.416667		9	0
202	199	13	2	8	51	22	63	39	1	1.416667		9	1
202	199	13	3	8	51	22	63	39	1	1.416667		9	0
202	199	13	4	8	51	22	63	39	1	1.416667		9	0
202	199	13	5	8	51	22	63	39	1	1.416667		9	0
202	199	13	6	8	51	22	63	39	1	1.416667		9	0
202	199	13	7	8	51	22	63	39	1	1.416667		9	0
202	199	13	8	8	51	22	63	39	1	1.416667		9	0
202	200	14	2	8	51	22	63	39	1	1.416667		9	0
202	200	14	3	8	51	22	63	39	1	1.416667		9	0
202	200	14	4	8	51	22	63	39	1	1.416667		9	0
202	200	14	5	8	51	22	63	39	1	1.416667		9	0
202	200	14	6	8	51	22	63	39	1	1.416667		9	0
202	200	14	7	8	51	22	63	39	1	1.416667		9	0
202	200	14	8	8	51	22	63	39	1	1.416667		9	0
202	196	15	2	8	51	22	63	39	1	1.416667		9	1
202	196	15	3	8	51	22	63	39	1	1.416667		9	0
202	196	15	4	8	51	22	63	39	1	1.416667		9	0
202	196	15	5	8	51	22	63	39	1	1.416667		9	0
202	196	15	6	8	51	22	63	39	1	1.416667		9	0
202	196	15	7	8	51	22	63	39	1	1.416667		9	0
202	196	15	8	8	51	22	63	39	1	1.416667		9	0
202	203	16	2	8	51	22	63	39	1	1.416667		9	1
202	203	16	3	8	51	22	63	39	1	1.416667		9	0
202	203	16	4	8	51	22	63	39	1	1.416667		9	0
202	203	16	5	8	51	22	63	39	1	1.416667		9	0
202	203	16	6	8	51	22	63	39	1	1.416667		9	0
202	203	16	7	8	51	22	63	39	1	1.416667		9	0
202	203	16	8	8	51	22	63	39	1	1.416667		9	0
202	209	17	2	8	51	22	63	39	1	1.416667		9	1
202	209	17	3	8	51	22	63	39	1	1.416667		9	1
202	209	17	4	8	51	22	63	39	1	1.416667		9	0
202	209	17	5	8	51	22	63	39	1	1.416667		9	1
202	209	17	6	8	51	22	63	39	1	1.416667		9	0
202	209	17	7	8	51	22	63	39	1	1.416667		9	0
202	209	17	8	8	51	22	63	39	1	1.416667		9	0
202	195	18	2	8	51	22	63	39	1	1.416667		9	1
202	195	18	3	8	51	22	63	39	1	1.416667		9	1
202	195	18	4	8	51	22	63	39	1	1.416667		9	0
202	195	18	5	8	51	22	63	39	1	1.416667		9	0
202	195	18	6	8	51	22	63	39	1	1.416667		9	0
202	195	18	7	8	51	22	63	39	1	1.416667		9	0
202	195	18	8	8	51	22	63	39	1	1.416667		9	0
202	210	19	2	8	51	22	63	39	1	1.416667		9	1
202	210	19	3	8	51	22	63	39	1	1.416667		9	1
202	210	19	4	8	51	22	63	39	1	1.416667		9	0
202	210	19	5	8	51	22	63	39	1	1.416667		9	0
202	210	19	6	8	51	22	63	39	1	1.416667		9	0
202	210	19	7	8	51	22	63	39	1	1.416667		9	0
202	210	19	8	8	51	22	63	39	1	1.416667		9	0
202	196	20	2	8	51	22	63	39	1	1.416667		9	1
202	196	20	3	8	51	22	63	39	1	1.416667		9	1
202	196	20	4	8	51	22	63	39	1	1.416667		9	0
202	196	20	5	8	51	22	63	39	1	1.416667		9	0
202	196	20	6	8	51	22	63	39	1	1.416667		9	0
202	196	20	7	8	51	22	63	39	1	1.416667		9	0
202	196	20	8	8	51	22	63	39	1	1.416667		9	0
202	210	21	2	8	51	22	63	39	1	1.416667		9	1
202	210	21	3	8	51	22	63	39	1	1.416667		9	1
202	210	21	4	8	51	22	63	39	1	1.416667		9	1
202	210	21	5	8	51	22	63	39	1	1.416667		9	0
202	210	21	6	8	51	22	63	39	1	1.416667		9	0
202	210	21	7	8	51	22	63	39	1	1.416667		9	0
202	210	21	8	8	51	22	63	39	1	1.416667		9	0
202	205	22	2	8	51	22	63	39	1	1.416667		9	1
202	205	22	3	8	51	22	63	39	1	1.416667		9	1
202	205	22	4	8	51	22	63	39	1	1.416667		9	1
202	205	22	5	8	51	22	63	39	1	1.416667		9	0
202	205	22	6	8	51	22	63	39	1	1.416667		9	0
202	205	22	7	8	51	22	63	39	1	1.416667		9	0
202	205	22	8	8	51	22	63	39	1	1.416667		9	0
202	211	23	2	8	51	22	63	39	1	1.416667		9	1
202	211	23	3	8	51	22	63	39	1	1.416667		9	1
202	211	23	4	8	51	22	63	39	1	1.416667		9	1
202	211	23	5	8	51	22	63	39	1	1.416667		9	0
202	211	23	6	8	51	22	63	39	1	1.416667		9	0
202	211	23	7	8	51	22	63	39	1	1.416667		9	0
202	211	23	8	8	51	22	63	39	1	1.416667		9	0
202	198	24	2	8	51	22	63	39	1	1.416667		9	1
202	198	24	3	8	51	22	63	39	1	1.416667		9	1
202	198	24	4	8	51	22	63	39	1	1.416667		9	1
202	198	24	5	8	51	22	63	39	1	1.416667		9	1
202	198	24	6	8	51	22	63	39	1	1.416667		9	0
202	198	24	7	8	51	22	63	39	1	1.416667		9	0
202	198	24	8	8	51	22	63	39	1	1.416667		9	0
202	206	25	2	8	51	22	63	39	1	1.416667		9	1
202	206	25	3	8	51	22	63	39	1	1.416667		9	0
202	206	25	4	8	51	22	63	39	1	1.416667		9	0
202	206	25	5	8	51	22	63	39	1	1.416667		9	0
202	206	25	6	8	51	22	63	39	1	1.416667		9	0
202	206	25	7	8	51	22	63	39	1	1.416667		9	0
202	206	25	8	8	51	22	63	39	1	1.416667		9	0
202	199	26	2	8	51	22	63	39	1	1.416667		9	1
202	199	26	3	8	51	22	63	39	1	1.416667		9	1
202	199	26	4	8	51	22	63	39	1	1.416667		9	0
202	199	26	5	8	51	22	63	39	1	1.416667		9	0
202	199	26	6	8	51	22	63	39	1	1.416667		9	0
202	199	26	7	8	51	22	63	39	1	1.416667		9	0
202	199	26	8	8	51	22	63	39	1	1.416667		9	0
202	201	27	2	8	51	22	63	39	1	1.416667		9	1
202	201	27	3	8	51	22	63	39	1	1.416667		9	0
202	201	27	4	8	51	22	63	39	1	1.416667		9	0
202	201	27	5	8	51	22	63	39	1	1.416667		9	0
202	201	27	6	8	51	22	63	39	1	1.416667		9	0
202	201	27	7	8	51	22	63	39	1	1.416667		9	0
202	201	27	8	8	51	22	63	39	1	1.416667		9	0
202	205	28	2	8	51	22	63	39	1	1.416667		9	1
202	205	28	3	8	51	22	63	39	1	1.416667		9	1
202	205	28	4	8	51	22	63	39	1	1.416667		9	0
202	205	28	5	8	51	22	63	39	1	1.416667		9	0
202	205	28	6	8	51	22	63	39	1	1.416667		9	0
202	205	28	7	8	51	22	63	39	1	1.416667		9	0
202	205	28	8	8	51	22	63	39	1	1.416667		9	0
202	211	29	2	8	51	22	63	39	1	1.416667		9	1
202	211	29	3	8	51	22	63	39	1	1.416667		9	1
202	211	29	4	8	51	22	63	39	1	1.416667		9	0
202	211	29	5	8	51	22	63	39	1	1.416667		9	0
202	211	29	6	8	51	22	63	39	1	1.416667		9	0
202	211	29	7	8	51	22	63	39	1	1.416667		9	0
202	211	29	8	8	51	22	63	39	1	1.416667		9	0
202	211	30	2	8	51	22	63	39	1	1.416667		9	1
202	211	30	3	8	51	22	63	39	1	1.416667		9	1
202	211	30	4	8	51	22	63	39	1	1.416667		9	0
202	211	30	5	8	51	22	63	39	1	1.416667		9	0
202	211	30	6	8	51	22	63	39	1	1.416667		9	0
202	211	30	7	8	51	22	63	39	1	1.416667		9	0
202	211	30	8	8	51	22	63	39	1	1.416667		9	0
203	197	1	2	8	51	22	63	39	1	1.416667		9	1
203	197	1	3	8	51	22	63	39	1	1.416667		9	0
203	197	1	4	8	51	22	63	39	1	1.416667		9	1
203	197	1	5	8	51	22	63	39	1	1.416667		9	0
203	197	1	6	8	51	22	63	39	1	1.416667		9	0
203	197	1	7	8	51	22	63	39	1	1.416667		9	0
203	197	1	8	8	51	22	63	39	1	1.416667		9	0
203	210	2	2	8	51	22	63	39	1	1.416667		9	1
203	210	2	3	8	51	22	63	39	1	1.416667		9	1
203	210	2	4	8	51	22	63	39	1	1.416667		9	1
203	210	2	5	8	51	22	63	39	1	1.416667		9	1
203	210	2	6	8	51	22	63	39	1	1.416667		9	1
203	210	2	7	8	51	22	63	39	1	1.416667		9	1
203	210	2	8	8	51	22	63	39	1	1.416667		9	1
203	193	3	2	8	51	22	63	39	1	1.416667		9	1
203	193	3	3	8	51	22	63	39	1	1.416667		9	1
203	193	3	4	8	51	22	63	39	1	1.416667		9	1
203	193	3	5	8	51	22	63	39	1	1.416667		9	1
203	193	3	6	8	51	22	63	39	1	1.416667		9	1
203	193	3	7	8	51	22	63	39	1	1.416667		9	1
203	193	3	8	8	51	22	63	39	1	1.416667		9	0
203	196	4	2	8	51	22	63	39	1	1.416667		9	1
203	196	4	3	8	51	22	63	39	1	1.416667		9	1
203	196	4	4	8	51	22	63	39	1	1.416667		9	1
203	196	4	5	8	51	22	63	39	1	1.416667		9	1
203	196	4	6	8	51	22	63	39	1	1.416667		9	1
203	196	4	7	8	51	22	63	39	1	1.416667		9	1
203	196	4	8	8	51	22	63	39	1	1.416667		9	0
203	208	5	2	8	51	22	63	39	1	1.416667		9	1
203	208	5	3	8	51	22	63	39	1	1.416667		9	1
203	208	5	4	8	51	22	63	39	1	1.416667		9	1
203	208	5	5	8	51	22	63	39	1	1.416667		9	1
203	208	5	6	8	51	22	63	39	1	1.416667		9	1
203	208	5	7	8	51	22	63	39	1	1.416667		9	0
203	208	5	8	8	51	22	63	39	1	1.416667		9	0
203	196	6	2	8	51	22	63	39	1	1.416667		9	1
203	196	6	3	8	51	22	63	39	1	1.416667		9	1
203	196	6	4	8	51	22	63	39	1	1.416667		9	1
203	196	6	5	8	51	22	63	39	1	1.416667		9	1
203	196	6	6	8	51	22	63	39	1	1.416667		9	1
203	196	6	7	8	51	22	63	39	1	1.416667		9	1
203	196	6	8	8	51	22	63	39	1	1.416667		9	0
203	210	7	2	8	51	22	63	39	1	1.416667		9	1
203	210	7	3	8	51	22	63	39	1	1.416667		9	1
203	210	7	4	8	51	22	63	39	1	1.416667		9	1
203	210	7	5	8	51	22	63	39	1	1.416667		9	1
203	210	7	6	8	51	22	63	39	1	1.416667		9	1
203	210	7	7	8	51	22	63	39	1	1.416667		9	1
203	210	7	8	8	51	22	63	39	1	1.416667		9	0
203	196	8	2	8	51	22	63	39	1	1.416667		9	1
203	196	8	3	8	51	22	63	39	1	1.416667		9	1
203	196	8	4	8	51	22	63	39	1	1.416667		9	1
203	196	8	5	8	51	22	63	39	1	1.416667		9	1
203	196	8	6	8	51	22	63	39	1	1.416667		9	1
203	196	8	7	8	51	22	63	39	1	1.416667		9	1
203	196	8	8	8	51	22	63	39	1	1.416667		9	1
203	210	9	2	8	51	22	63	39	1	1.416667		9	1
203	210	9	3	8	51	22	63	39	1	1.416667		9	1
203	210	9	4	8	51	22	63	39	1	1.416667		9	1
203	210	9	5	8	51	22	63	39	1	1.416667		9	1
203	210	9	6	8	51	22	63	39	1	1.416667		9	1
203	210	9	7	8	51	22	63	39	1	1.416667		9	0
203	210	9	8	8	51	22	63	39	1	1.416667		9	0
203	208	10	2	8	51	22	63	39	1	1.416667		9	1
203	208	10	3	8	51	22	63	39	1	1.416667		9	1
203	208	10	4	8	51	22	63	39	1	1.416667		9	1
203	208	10	5	8	51	22	63	39	1	1.416667		9	1
203	208	10	6	8	51	22	63	39	1	1.416667		9	1
203	208	10	7	8	51	22	63	39	1	1.416667		9	1
203	208	10	8	8	51	22	63	39	1	1.416667		9	0
203	194	11	2	8	51	22	63	39	1	1.416667		9	1
203	194	11	3	8	51	22	63	39	1	1.416667		9	1
203	194	11	4	8	51	22	63	39	1	1.416667		9	1
203	194	11	5	8	51	22	63	39	1	1.416667		9	1
203	194	11	6	8	51	22	63	39	1	1.416667		9	1
203	194	11	7	8	51	22	63	39	1	1.416667		9	1
203	194	11	8	8	51	22	63	39	1	1.416667		9	1
203	200	12	2	8	51	22	63	39	1	1.416667		9	1
203	200	12	3	8	51	22	63	39	1	1.416667		9	0
203	200	12	4	8	51	22	63	39	1	1.416667		9	0
203	200	12	5	8	51	22	63	39	1	1.416667		9	0
203	200	12	6	8	51	22	63	39	1	1.416667		9	0
203	200	12	7	8	51	22	63	39	1	1.416667		9	0
203	200	12	8	8	51	22	63	39	1	1.416667		9	0
203	193	13	2	8	51	22	63	39	1	1.416667		9	1
203	193	13	3	8	51	22	63	39	1	1.416667		9	1
203	193	13	4	8	51	22	63	39	1	1.416667		9	1
203	193	13	5	8	51	22	63	39	1	1.416667		9	1
203	193	13	6	8	51	22	63	39	1	1.416667		9	1
203	193	13	7	8	51	22	63	39	1	1.416667		9	1
203	193	13	8	8	51	22	63	39	1	1.416667		9	0
203	208	14	2	8	51	22	63	39	1	1.416667		9	1
203	208	14	3	8	51	22	63	39	1	1.416667		9	0
203	208	14	4	8	51	22	63	39	1	1.416667		9	0
203	208	14	5	8	51	22	63	39	1	1.416667		9	0
203	208	14	6	8	51	22	63	39	1	1.416667		9	0
203	208	14	7	8	51	22	63	39	1	1.416667		9	0
203	208	14	8	8	51	22	63	39	1	1.416667		9	0
203	208	15	2	8	51	22	63	39	1	1.416667		9	0
203	208	15	3	8	51	22	63	39	1	1.416667		9	1
203	208	15	4	8	51	22	63	39	1	1.416667		9	1
203	208	15	5	8	51	22	63	39	1	1.416667		9	1
203	208	15	6	8	51	22	63	39	1	1.416667		9	1
203	208	15	7	8	51	22	63	39	1	1.416667		9	0
203	208	15	8	8	51	22	63	39	1	1.416667		9	0
203	202	16	2	8	51	22	63	39	1	1.416667		9	1
203	202	16	3	8	51	22	63	39	1	1.416667		9	1
203	202	16	4	8	51	22	63	39	1	1.416667		9	0
203	202	16	5	8	51	22	63	39	1	1.416667		9	0
203	202	16	6	8	51	22	63	39	1	1.416667		9	0
203	202	16	7	8	51	22	63	39	1	1.416667		9	0
203	202	16	8	8	51	22	63	39	1	1.416667		9	0
203	206	17	2	8	51	22	63	39	1	1.416667		9	1
203	206	17	3	8	51	22	63	39	1	1.416667		9	1
203	206	17	4	8	51	22	63	39	1	1.416667		9	0
203	206	17	5	8	51	22	63	39	1	1.416667		9	0
203	206	17	6	8	51	22	63	39	1	1.416667		9	0
203	206	17	7	8	51	22	63	39	1	1.416667		9	0
203	206	17	8	8	51	22	63	39	1	1.416667		9	0
203	208	18	2	8	51	22	63	39	1	1.416667		9	0
203	208	18	3	8	51	22	63	39	1	1.416667		9	1
203	208	18	4	8	51	22	63	39	1	1.416667		9	0
203	208	18	5	8	51	22	63	39	1	1.416667		9	0
203	208	18	6	8	51	22	63	39	1	1.416667		9	0
203	208	18	7	8	51	22	63	39	1	1.416667		9	0
203	208	18	8	8	51	22	63	39	1	1.416667		9	0
203	205	19	2	8	51	22	63	39	1	1.416667		9	1
203	205	19	3	8	51	22	63	39	1	1.416667		9	1
203	205	19	4	8	51	22	63	39	1	1.416667		9	1
203	205	19	5	8	51	22	63	39	1	1.416667		9	1
203	205	19	6	8	51	22	63	39	1	1.416667		9	1
203	205	19	7	8	51	22	63	39	1	1.416667		9	1
203	205	19	8	8	51	22	63	39	1	1.416667		9	0
203	207	20	2	8	51	22	63	39	1	1.416667		9	1
203	207	20	3	8	51	22	63	39	1	1.416667		9	1
203	207	20	4	8	51	22	63	39	1	1.416667		9	1
203	207	20	5	8	51	22	63	39	1	1.416667		9	1
203	207	20	6	8	51	22	63	39	1	1.416667		9	1
203	207	20	7	8	51	22	63	39	1	1.416667		9	1
203	207	20	8	8	51	22	63	39	1	1.416667		9	0
203	196	21	2	8	51	22	63	39	1	1.416667		9	1
203	196	21	3	8	51	22	63	39	1	1.416667		9	1
203	196	21	4	8	51	22	63	39	1	1.416667		9	1
203	196	21	5	8	51	22	63	39	1	1.416667		9	1
203	196	21	6	8	51	22	63	39	1	1.416667		9	1
203	196	21	7	8	51	22	63	39	1	1.416667		9	1
203	196	21	8	8	51	22	63	39	1	1.416667		9	0
203	199	22	2	8	51	22	63	39	1	1.416667		9	1
203	199	22	3	8	51	22	63	39	1	1.416667		9	1
203	199	22	4	8	51	22	63	39	1	1.416667		9	1
203	199	22	5	8	51	22	63	39	1	1.416667		9	1
203	199	22	6	8	51	22	63	39	1	1.416667		9	1
203	199	22	7	8	51	22	63	39	1	1.416667		9	1
203	199	22	8	8	51	22	63	39	1	1.416667		9	0
203	196	23	2	8	51	22	63	39	1	1.416667		9	1
203	196	23	3	8	51	22	63	39	1	1.416667		9	1
203	196	23	4	8	51	22	63	39	1	1.416667		9	1
203	196	23	5	8	51	22	63	39	1	1.416667		9	1
203	196	23	6	8	51	22	63	39	1	1.416667		9	1
203	196	23	7	8	51	22	63	39	1	1.416667		9	0
203	196	23	8	8	51	22	63	39	1	1.416667		9	0
203	210	24	2	8	51	22	63	39	1	1.416667		9	1
203	210	24	3	8	51	22	63	39	1	1.416667		9	1
203	210	24	4	8	51	22	63	39	1	1.416667		9	1
203	210	24	5	8	51	22	63	39	1	1.416667		9	1
203	210	24	6	8	51	22	63	39	1	1.416667		9	1
203	210	24	7	8	51	22	63	39	1	1.416667		9	0
203	210	24	8	8	51	22	63	39	1	1.416667		9	0
203	197	25	2	8	51	22	63	39	1	1.416667		9	0
203	197	25	3	8	51	22	63	39	1	1.416667		9	0
203	197	25	4	8	51	22	63	39	1	1.416667		9	0
203	197	25	5	8	51	22	63	39	1	1.416667		9	0
203	197	25	6	8	51	22	63	39	1	1.416667		9	0
203	197	25	7	8	51	22	63	39	1	1.416667		9	0
203	197	25	8	8	51	22	63	39	1	1.416667		9	0
203	195	26	2	8	51	22	63	39	1	1.416667		9	1
203	195	26	3	8	51	22	63	39	1	1.416667		9	1
203	195	26	4	8	51	22	63	39	1	1.416667		9	1
203	195	26	5	8	51	22	63	39	1	1.416667		9	1
203	195	26	6	8	51	22	63	39	1	1.416667		9	0
203	195	26	7	8	51	22	63	39	1	1.416667		9	0
203	195	26	8	8	51	22	63	39	1	1.416667		9	0
203	204	27	2	8	51	22	63	39	1	1.416667		9	1
203	204	27	3	8	51	22	63	39	1	1.416667		9	1
203	204	27	4	8	51	22	63	39	1	1.416667		9	1
203	204	27	5	8	51	22	63	39	1	1.416667		9	1
203	204	27	6	8	51	22	63	39	1	1.416667		9	1
203	204	27	7	8	51	22	63	39	1	1.416667		9	1
203	204	27	8	8	51	22	63	39	1	1.416667		9	0
203	209	28	2	8	51	22	63	39	1	1.416667		9	1
203	209	28	3	8	51	22	63	39	1	1.416667		9	1
203	209	28	4	8	51	22	63	39	1	1.416667		9	1
203	209	28	5	8	51	22	63	39	1	1.416667		9	1
203	209	28	6	8	51	22	63	39	1	1.416667		9	1
203	209	28	7	8	51	22	63	39	1	1.416667		9	1
203	209	28	8	8	51	22	63	39	1	1.416667		9	1
203	193	29	2	8	51	22	63	39	1	1.416667		9	1
203	193	29	3	8	51	22	63	39	1	1.416667		9	1
203	193	29	4	8	51	22	63	39	1	1.416667		9	1
